1,47,1,2,1.525
0,29,1,2,1.4294
1,54,1,1,1.745
0,79,2,6,2.0862
0,80,2,6,1.8541
0,39,1,1,1.5293
1,76,2,5,2.1126
0,17,1,3,3.1083
1,49,1,3,2.1675
0,86,2,5,2.192
1,84,2,4,3.4481
0,97,2,4,1.6006
1,53,1,1,2.0477
0,107,2,7,1.5484
1,12,1,3,2.6132
0,85,2,4,3.5673
1,51,1,1,2.0174
1,69,2,4,1.8844
0,89,2,5,1.9919
0,28,1,2,1.9923
1,34,1,2,2.5999
1,53,1,1,1.3754
1,107,2,7,1.3797
1,2,1,3,2.4761
0,64,2,7,2.3893
1,20,1,2,1.6896
0,58,1,1,2.265
0,102,2,7,2.4231
1,5,1,1,1.546
1,25,1,2,2.2887
0,103,2,4,2.7326
0,71,2,7,1.0514
1,112,2,4,2.1443
1,8,1,1,1.6379
0,83,2,5,1.9186
0,70,2,7,3.2383
0,31,1,1,1.2642
0,86,2,5,1.5684
0,117,2,4,2.7577
0,44,1,1,1.2481
1,6,1,1,1.5202
1,33,1,1,1.3895
0,73,2,6,1.9253
1,57,1,1,1.9477
1,27,1,2,1.7945
1,110,2,6,2.429
1,115,2,5,1.5101
0,7,1,1,1.2802
1,49,1,2,1.5862
1,37,1,2,1.5752
0,88,2,7,2.6044
1,19,1,3,3.0854
1,94,2,5,3.1073
0,18,1,1,1.455
1,118,2,7,2.0231
1,48,1,2,1.7275
0,62,2,6,2.2972
1,17,1,4,2.1118
1,56,1,1,1.6192
1,116,2,4,1.7601
1,35,1,1,1.5756
1,50,1,1,0.72185
0,94,2,5,2.3951
0,52,1,3,1.9474
0,1,1,2,1.5202
0,80,2,6,1.9148
0,91,2,5,2.9096
1,23,1,3,1.7179
1,101,2,4,1.6518
1,67,2,4,2.7786
0,79,2,6,2.166
1,65,2,5,2.242
0,96,2,5,1.7511
0,51,1,2,1.3566
0,55,1,1,1.3236
0,100,2,4,2.8775
1,98,2,5,2.2759
1,31,1,1,1.3125
1,8,1,1,0.64555
1,3,1,2,1.0723
1,55,1,2,0.79867
0,92,2,6,1.4114
0,111,2,5,1.5312
1,65,2,5,2.3307
0,15,1,1,1.3236
1,26,1,2,0.95212
0,108,2,5,1.7176
0,114,2,5,1.3126
1,14,1,1,0.89745
1,57,1,1,0.79868
0,99,2,3,3.0408
1,11,1,4,2.5715
1,35,1,1,1.5856
1,40,1,2,1.269
1,96,2,5,1.2588
0,41,1,3,2.1871
0,50,1,2,1.1266
1,74,2,6,1.9585
0,25,1,3,2.0793
1,70,2,5,3.557
1,44,1,1,1.2032
1,46,1,2,1.2474
1,29,1,1,0.80931
1,105,2,6,1.8387
0,61,2,6,1.6087
1,24,1,2,1.2689
1,105,2,7,2.1011
1,34,1,2,2.8221
1,69,2,4,1.839
1,89,2,5,2.9981
0,106,2,6,2.0685
1,87,2,3,3.1509
0,4,1,1,1.4875
0,90,2,5,3.1505
1,82,2,3,1.6851
0,66,2,5,2.144
1,93,2,5,1.9365
0,45,1,1,1.466
1,62,2,6,1.6742
0,40,1,1,1.1268
0,66,2,6,1.1815
1,100,2,5,1.214
1,60,1,2,2.2871
0,93,2,6,1.7504
1,13,1,2,1.8487
0,59,1,1,1.0835
0,58,1,1,1.2363
1,84,2,5,1.9142
1,92,2,5,2.0022
1,114,2,6,1.0398
1,106,2,5,2.0688
0,48,1,2,2.5815
0,83,2,6,1.5749
1,108,2,5,1.5312
0,60,1,3,1.5974
0,75,2,7,1.7731
1,110,2,5,1.8162
0,71,2,5,1.4337
0,52,1,1,1.2796
1,103,2,4,1.9702
1,30,1,1,1.2802
0,63,2,5,1.9702
0,42,1,2,1.6406
1,22,1,3,1.6414
1,95,2,4,2.5389
0,27,1,2,2.2206
0,38,1,1,1.0617
1,39,1,3,3.2172
1,14,1,1,1.1603
0,16,1,3,1.4883
1,24,1,3,1.2037
0,9,1,1,2.2986
1,68,2,5,2.6809
1,91,2,5,1.1491
1,59,1,2,1.7941
0,95,2,5,1.6745
1,116,2,5,1.6741
0,45,1,1,1.193
1,32,1,2,1.3241
1,73,2,6,1.641
0,113,2,5,1.6084
0,56,1,1,2.5594
0,19,1,3,1.6414
0,111,2,4,1.4764
0,7,1,1,1.477
0,54,1,2,1.5976
1,72,2,7,3.1503
0,78,2,5,1.9364
0,115,2,4,1.5322
0,81,2,7,2.1777
0,38,1,1,1.5313
0,15,1,1,1.2359
1,47,1,2,2.035
1,98,2,5,1.8813
0,77,2,5,2.1775
1,120,2,4,1.5867
0,113,2,4,1.8056
0,6,1,2,1.5536
0,42,1,2,1.2687
0,99,2,4,3.3697
0,67,2,5,1.619
0,13,1,3,2.5274
0,33,1,2,1.4983
1,1,1,1,0.84283
1,81,2,7,1.5099
0,16,1,3,1.5208
1,109,2,5,2.7352
1,30,1,2,2.1223
0,77,2,6,1.4334
0,120,2,4,2.6692
1,26,1,3,1.4223
0,46,1,3,1.5535
1,20,1,3,1.6193
0,43,1,2,1.4658
1,10,1,2,1.3348
0,104,2,7,2.8009
0,119,2,5,3.7193
1,10,1,3,1.2916
1,22,1,3,1.9911
1,112,2,5,1.6519
0,119,2,5,2.2866
0,97,2,5,2.8449
0,75,2,7,1.5861
0,118,2,6,1.947
1,3,1,2,2.5824
0,85,2,6,1.849
1,21,1,2,1.5643
1,61,2,6,2.9868
1,82,2,3,3.2594
1,64,2,5,3.2821
0,4,1,1,1.2907
1,23,1,2,1.2909
1,12,1,4,4.5079
1,11,1,4,0.82062
0,88,2,6,1.5861
1,109,2,6,1.3348
0,117,2,5,1.3786
0,9,1,1,0.99552
0,90,2,4,1.707
0,21,1,2,1.477
1,104,2,6,1.2686
0,18,1,1,1.2896
1,68,2,5,1.7724
0,101,2,4,1.3682
0,37,1,2,1.9695
1,78,2,5,1.3126
1,63,2,5,1.7509
1,32,1,2,1.4547
0,36,1,2,1.1385
1,72,2,7,1.3351
0,2,1,3,1.4554
0,76,2,4,1.5308
0,41,1,2,1.4987
0,102,2,7,1.2693
0,43,1,1,1.1052
1,28,1,1,1.2695
0,74,2,5,1.2361
0,36,1,1,1.0393
1,87,2,4,1.4116
0,5,1,2,1.3455
