<><><><><><><><> 
Begin: 23-Sep-2014 17:25:01 
Matlab version  8.2.0.701 (R2013b) 
Psychtoolbox version  3.0.11 - Flavor: beta - Corresponds to SVN Revision 4591
For more info visit:
https 
Subjid: s15 Run Number: 6 
<><><><><><><><> 
Columns info in data file: 
1. left indvd 2. # right indvd  
3. response (left - 1 :: right - 2) 4. RT  
<><><><><><><><> 
Columns info in (this) info file: 
1. Stimulus start time (from trial start) 2. Stimulus off-time(from stimulus start time) 
3. RT or max response duration, if no response (from stimulus start time) 
 
1.001 1.019 1.019 
0.533 0.645 0.645 
0.567 0.634 0.634 
0.251 0.645 0.645 
0.568 0.865 0.865 
0.451 0.755 0.755 
0.233 0.864 0.864 
0.317 0.678 0.678 
0.416 0.755 0.755 
0.584 0.634 0.634 
0.584 0.623 0.623 
0.268 0.623 0.623 
0.585 0.645 0.645 
0.584 0.514 0.514 
0.401 0.602 0.602 
0.517 0.536 0.536 
0.267 0.612 0.612 
0.367 0.580 0.580 
0.567 0.624 0.624 
0.517 0.493 0.493 
0.584 0.557 0.557 
0.467 0.645 0.645 
0.217 0.711 0.711 
0.550 0.623 0.623 
0.584 0.700 0.700 
0.468 0.864 0.864 
0.501 0.722 0.722 
0.500 0.777 0.777 
0.366 0.744 0.744 
0.467 0.854 0.854 
0.266 0.734 0.734 
0.484 0.711 0.711 
0.217 0.776 0.776 
0.317 0.820 0.820 
0.217 0.765 0.765 
0.249 0.645 0.645 
0.534 0.744 0.744 
0.484 0.547 0.547 
0.334 0.668 0.668 
0.584 0.831 0.831 
0.216 0.973 0.973 
0.384 0.941 0.941 
0.350 0.645 0.645 
0.501 0.821 0.821 
0.517 0.733 0.733 
0.284 0.732 0.732 
0.399 1.040 1.040 
0.384 0.788 0.788 
0.467 0.711 0.711 
0.484 0.623 0.623 
0.500 0.635 0.635 
0.317 0.722 0.722 
0.467 0.766 0.766 
0.467 0.547 0.547 
0.267 0.743 0.743 
0.250 0.646 0.646 
0.399 0.568 0.568 
0.583 0.547 0.547 
0.334 1.028 1.028 
0.433 1.126 1.126 
0.300 0.755 0.755 
0.501 1.465 1.465 
0.300 0.853 0.853 
0.400 1.007 1.007 
0.484 0.755 0.755 
0.551 1.051 1.051 
0.584 0.896 0.896 
0.417 0.964 0.964 
0.250 1.083 1.083 
0.266 1.093 1.093 
0.301 1.105 1.105 
0.534 1.083 1.083 
0.300 1.027 1.027 
0.533 0.788 0.788 
0.300 0.788 0.788 
0.567 0.689 0.689 
0.350 0.810 0.810 
0.284 0.777 0.777 
0.300 0.765 0.765 
0.451 0.689 0.689 
0.384 0.831 0.831 
0.350 0.733 0.733 
0.533 1.160 1.160 
0.434 0.952 0.952 
0.417 0.689 0.689 
0.567 1.269 1.269 
0.317 1.193 1.193 
0.501 0.930 0.930 
0.501 0.591 0.591 
0.350 1.224 1.224 
0.434 0.985 0.985 
0.233 0.842 0.842 
0.217 0.766 0.766 
0.418 1.050 1.050 
0.517 1.149 1.149 
0.583 0.799 0.799 
0.251 1.083 1.083 
0.433 0.853 0.853 
0.384 0.744 0.744 
0.216 1.105 1.105 
0.334 0.962 0.962 
0.268 1.314 1.314 
0.516 0.743 0.743 
0.333 0.690 0.690 
0.417 0.602 0.602 
0.267 0.722 0.722 
0.451 0.809 0.809 
0.301 0.842 0.842 
0.468 0.744 0.744 
0.484 0.733 0.733 
0.501 0.591 0.591 
0.383 0.733 0.733 
0.234 0.787 0.787 
0.299 0.765 0.765 
0.567 0.514 0.514 
0.267 0.843 0.843 
0.533 0.743 0.743 
0.416 1.072 1.072 
0.601 0.908 0.908 
0.233 1.204 1.204 
0.384 1.006 1.006 
0.250 0.788 0.788 
0.584 0.820 0.820 
0.201 0.788 0.788 
0.517 0.744 0.744 
0.534 0.886 0.886 
0.551 1.082 1.082 
0.234 0.952 0.952 
0.367 1.117 1.117 
0.300 0.919 0.919 
0.517 1.072 1.072 
0.367 1.083 1.083 
0.568 1.347 1.347 
0.267 0.842 0.842 
0.316 0.842 0.842 
0.267 0.908 0.908 
0.251 0.733 0.733 
0.550 1.345 1.345 
0.434 1.061 1.061 
0.416 0.875 0.875 
0.266 1.192 1.192 
0.550 0.744 0.744 
0.450 1.105 1.105 
0.350 0.854 0.854 
0.400 0.799 0.799 
0.366 0.810 0.810 
0.234 1.258 1.258 
0.300 0.810 0.810 
0.249 0.974 0.974 
0.283 1.576 1.576 
0.300 1.083 1.083 
0.367 0.853 0.853 
0.217 0.897 0.897 
0.567 0.788 0.788 
0.584 0.986 0.986 
0.400 0.941 0.941 
0.400 1.007 1.007 
0.333 0.601 0.601 
0.567 0.678 0.678 
0.350 0.612 0.612 
0.250 0.887 0.887 
0.517 0.930 0.930 
0.351 0.963 0.963 
0.301 0.875 0.875 
0.367 0.635 0.635 
0.250 0.744 0.744 
0.251 0.700 0.700 
0.585 1.028 1.028 
0.583 0.613 0.613 
0.434 1.170 1.170 
0.234 1.334 1.334 
0.300 0.832 0.832 
0.350 1.095 1.095 
0.534 0.995 0.995 
0.216 1.028 1.028 
0.216 0.777 0.777 
0.267 0.864 0.864 
0.467 0.842 0.842 
0.500 0.864 0.864 
0.467 1.029 1.029 
0.383 0.700 0.700 
0.418 0.679 0.679 
0.317 0.766 0.766 
0.501 0.963 0.963 
0.284 0.831 0.831 
0.484 0.821 0.821 
0.283 0.842 0.842 
0.350 0.799 0.799 
0.450 0.864 0.864 
0.517 1.477 1.477 
0.234 0.886 0.886 
0.583 0.711 0.711 
0.517 1.029 1.029 
0.400 0.875 0.875 
0.383 1.313 1.313 
0.384 0.887 0.887 
0.317 1.083 1.083 
0.401 1.094 1.094 
0.400 1.117 1.117 
0.534 0.930 0.930 
0.518 1.061 1.061 
0.467 0.831 0.831 
0.351 0.842 0.842 
0.533 0.864 0.864 
0.417 0.810 0.810 
0.350 0.854 0.854 
0.584 0.777 0.777 
0.550 1.280 1.280 
0.417 1.049 1.049 
0.451 0.930 0.930 
0.433 0.866 0.866 
0.284 0.657 0.657 
0.317 1.039 1.039 
0.384 0.809 0.809 
0.300 0.832 0.832 
0.534 0.876 0.876 
0.284 1.061 1.061 
0.300 0.887 0.887 
0.283 0.820 0.820 
0.300 0.842 0.842 
0.384 0.733 0.733 
0.334 0.788 0.788 
0.566 0.952 0.952 
0.367 1.095 1.095 
0.284 1.334 1.334 
0.568 1.061 1.061 
0.601 0.613 0.613 
0.383 1.236 1.236 
0.250 1.203 1.203 
0.300 1.936 1.936 
0.368 1.269 1.269 
0.434 1.444 1.444 
0.300 1.138 1.138 
0.450 1.007 1.007 
0.485 1.039 1.039 
0.283 1.073 1.073 
0.251 1.619 1.619 
0.317 1.488 1.488 
0.334 1.871 1.871 
0.367 1.074 1.074 
0.400 0.810 0.810 
0.234 0.700 0.700 
0.301 1.084 1.084 
0.518 0.875 0.875 
0.217 1.007 1.007 
0.567 0.964 0.964 
0.501 0.810 0.810 
0.400 0.876 0.876 
0.433 0.799 0.799 
0.300 0.798 0.798 
0.384 0.864 0.864 
0.583 0.624 0.624 
0.418 0.765 0.765 
0.417 0.733 0.733 
0.300 0.963 0.963 
0.400 0.940 0.940 
0.451 1.040 1.040 
0.468 1.017 1.017 
0.367 0.832 0.832 
0.350 0.820 0.820 
0.600 0.798 0.798 
0.217 0.821 0.821 
0.550 0.711 0.711 
0.567 0.548 0.548 
0.518 0.788 0.788 
0.234 0.744 0.744 
0.301 0.810 0.810 
0.334 0.919 0.919 
0.467 0.864 0.864 
0.251 0.952 0.952 
0.485 0.755 0.755 
0.250 0.602 0.602 
0.468 0.645 0.645 
0.401 0.722 0.722 
0.517 0.734 0.734 
0.484 0.744 0.744 
0.568 0.908 0.908 
0.567 0.919 0.919 
0.333 0.733 0.733 
