<><><><><><><><> 
Begin: 23-Sep-2014 16:40:31 
Matlab version  8.2.0.701 (R2013b) 
Psychtoolbox version  3.0.11 - Flavor: beta - Corresponds to SVN Revision 4591
For more info visit:
https 
Subjid: s15 Run Number: 1 
<><><><><><><><> 
Columns info in data file: 
1. left indvd 2. # right indvd  
3. response (left - 1 :: right - 2) 4. RT  
<><><><><><><><> 
Columns info in (this) info file: 
1. Stimulus start time (from trial start) 2. Stimulus off-time(from stimulus start time) 
3. RT or max response duration, if no response (from stimulus start time) 
 
1.004 3.159 3.159 
0.532 2.381 2.381 
0.567 2.393 2.393 
0.250 1.793 1.793 
0.566 1.278 1.278 
0.451 2.197 2.197 
0.249 1.999 1.999 
0.316 2.602 2.602 
0.417 2.492 2.492 
0.584 2.961 2.961 
0.583 3.835 3.835 
0.267 2.262 2.262 
0.584 2.797 2.797 
0.584 2.098 2.098 
0.400 2.043 2.043 
0.517 1.225 1.225 
0.267 1.290 1.290 
0.366 1.618 1.618 
0.567 1.289 1.289 
0.517 1.465 1.465 
0.583 1.694 1.694 
0.467 1.017 1.017 
0.217 1.148 1.148 
0.534 1.377 1.377 
0.583 2.011 2.011 
0.467 1.180 1.180 
0.501 1.432 1.432 
0.501 2.338 2.338 
0.367 1.126 1.126 
0.467 1.541 1.541 
0.267 1.530 1.530 
0.484 2.698 2.698 
0.217 1.924 1.924 
0.317 1.628 1.628 
0.217 1.793 1.793 
0.249 2.296 2.296 
0.534 2.305 2.305 
0.484 1.279 1.279 
0.334 1.257 1.257 
0.584 1.869 1.869 
0.217 1.726 1.726 
0.384 1.115 1.115 
0.349 1.300 1.300 
0.516 1.913 1.913 
0.517 1.727 1.727 
0.284 1.901 1.901 
0.400 1.137 1.137 
0.384 1.290 1.290 
0.467 2.535 2.535 
0.484 1.398 1.398 
0.500 1.661 1.661 
0.318 1.236 1.236 
0.468 2.437 2.437 
0.468 3.268 3.268 
0.267 1.356 1.356 
0.250 1.377 1.377 
0.400 1.804 1.804 
0.584 2.317 2.317 
0.335 2.099 2.099 
0.433 1.683 1.683 
0.284 2.461 2.461 
0.501 1.345 1.345 
0.300 1.465 1.465 
0.400 1.846 1.846 
0.484 1.399 1.399 
0.567 1.715 1.715 
0.583 1.180 1.180 
0.417 1.049 1.049 
0.249 1.389 1.389 
0.267 1.016 1.016 
0.300 0.941 0.941 
0.534 0.754 0.754 
0.300 1.268 1.268 
0.534 2.121 2.121 
0.300 1.093 1.093 
0.567 0.983 0.983 
0.350 1.126 1.126 
0.284 1.913 1.913 
0.300 1.321 1.321 
0.450 1.246 1.246 
0.384 1.290 1.290 
0.350 1.301 1.301 
0.534 1.181 1.181 
0.434 1.421 1.421 
0.417 1.224 1.224 
0.567 2.176 2.176 
0.318 1.028 1.028 
0.501 0.973 0.973 
0.500 1.333 1.333 
0.350 0.940 0.940 
0.434 0.995 0.995 
0.234 1.202 1.202 
0.217 1.201 1.201 
0.417 1.137 1.137 
0.518 1.180 1.180 
0.584 1.191 1.191 
0.251 0.971 0.971 
0.433 1.333 1.333 
0.384 1.781 1.781 
0.200 1.192 1.192 
0.334 2.688 2.688 
0.267 3.388 3.388 
0.517 1.923 1.923 
0.334 1.246 1.246 
0.417 1.334 1.334 
0.266 1.825 1.825 
0.450 1.836 1.836 
0.300 1.158 1.158 
0.467 1.531 1.531 
0.483 2.175 2.175 
0.501 2.186 2.186 
0.383 2.108 2.108 
0.234 1.497 1.497 
0.300 2.887 2.887 
0.567 2.043 2.043 
0.267 2.656 2.656 
0.534 1.695 1.695 
0.417 1.323 1.323 
0.601 2.668 2.668 
0.234 2.503 2.503 
0.384 1.147 1.147 
0.250 1.355 1.355 
0.585 1.902 1.902 
0.200 1.465 1.465 
0.517 1.486 1.486 
0.534 1.169 1.169 
0.551 1.105 1.105 
0.234 1.212 1.212 
0.367 1.235 1.235 
0.300 1.301 1.301 
0.517 1.433 1.433 
0.384 1.584 1.584 
0.567 1.574 1.574 
0.267 1.443 1.443 
0.300 1.301 1.301 
0.267 2.373 2.373 
0.250 2.330 2.330 
0.551 0.864 0.864 
0.433 0.612 0.612 
0.417 1.050 1.050 
0.267 0.710 0.710 
0.551 0.962 0.962 
0.449 0.765 0.765 
0.349 0.829 0.829 
0.417 1.016 1.016 
0.366 1.246 1.246 
0.234 0.864 0.864 
0.300 0.852 0.852 
0.250 0.776 0.776 
0.284 1.235 1.235 
0.300 1.365 1.365 
0.366 1.749 1.749 
0.217 2.316 2.316 
0.567 1.203 1.203 
0.585 1.192 1.192 
0.401 1.158 1.158 
0.400 0.974 0.974 
0.334 1.574 1.574 
0.568 1.606 1.606 
0.350 2.568 2.568 
0.250 1.256 1.256 
0.517 1.005 1.005 
0.351 1.660 1.660 
0.299 0.590 0.590 
0.367 0.787 0.787 
0.234 1.094 1.094 
0.250 0.885 0.885 
0.584 1.071 1.071 
0.584 0.907 0.907 
0.433 0.863 0.863 
0.234 1.005 1.005 
0.301 0.940 0.940 
0.350 0.743 0.743 
0.534 1.169 1.169 
0.201 0.929 0.929 
0.217 1.235 1.235 
0.267 0.812 0.812 
0.467 0.875 0.875 
0.501 0.907 0.907 
0.466 0.865 0.865 
0.384 0.907 0.907 
0.418 0.656 0.656 
0.316 1.158 1.158 
0.501 1.213 1.213 
0.284 1.213 1.213 
0.484 0.994 0.994 
0.284 1.573 1.573 
0.350 1.258 1.258 
0.451 1.453 1.453 
0.517 1.803 1.803 
0.233 1.094 1.094 
0.567 2.394 2.394 
0.517 1.136 1.136 
0.400 1.038 1.038 
0.383 1.312 1.312 
0.384 2.655 2.655 
0.334 1.312 1.312 
0.400 1.433 1.433 
0.401 1.421 1.421 
0.534 1.148 1.148 
0.517 1.954 1.954 
0.467 1.968 1.968 
0.350 1.421 1.421 
0.534 0.929 0.929 
0.417 1.672 1.672 
0.350 1.354 1.354 
0.584 1.289 1.289 
0.551 1.039 1.039 
0.417 1.016 1.016 
0.451 1.028 1.028 
0.434 1.192 1.192 
0.283 0.885 0.885 
0.317 1.234 1.234 
0.384 1.235 1.235 
0.300 1.136 1.136 
0.534 1.246 1.246 
0.285 1.858 1.858 
0.300 1.333 1.333 
0.267 1.213 1.213 
0.300 0.863 0.863 
0.384 2.109 2.109 
0.334 1.453 1.453 
0.567 1.082 1.082 
0.383 1.485 1.485 
0.284 1.476 1.476 
0.567 1.070 1.070 
0.600 1.332 1.332 
0.383 0.755 0.755 
0.250 0.929 0.929 
0.300 0.929 0.929 
0.367 1.137 1.137 
0.434 1.224 1.224 
0.300 1.245 1.245 
0.451 1.093 1.093 
0.484 0.819 0.819 
0.284 1.038 1.038 
0.250 1.060 1.060 
0.317 0.753 0.753 
0.334 0.863 0.863 
0.367 1.672 1.672 
0.401 0.765 0.765 
0.234 1.334 1.334 
0.300 0.907 0.907 
0.517 0.962 0.962 
0.216 0.787 0.787 
0.567 1.136 1.136 
0.501 0.940 0.940 
0.400 1.147 1.147 
0.434 0.700 0.700 
0.300 0.907 0.907 
0.383 1.377 1.377 
0.584 1.093 1.093 
0.417 1.465 1.465 
0.417 1.530 1.530 
0.300 1.792 1.792 
0.400 0.973 0.973 
0.451 1.147 1.147 
0.467 1.136 1.136 
0.367 1.486 1.486 
0.350 1.410 1.410 
0.601 1.443 1.443 
0.217 0.929 0.929 
0.551 1.652 1.652 
0.567 1.256 1.256 
0.517 1.006 1.006 
0.234 0.995 0.995 
0.300 0.984 0.984 
0.334 1.379 1.379 
0.467 1.475 1.475 
0.250 0.765 0.765 
0.484 1.202 1.202 
0.250 0.886 0.886 
0.467 0.963 0.963 
0.400 1.388 1.388 
0.517 0.875 0.875 
0.484 0.568 0.568 
0.567 0.492 0.492 
0.551 0.623 0.623 
0.334 1.039 1.039 
