<><><><><><><><> 
Begin: 23-Sep-2014 17:05:31 
Matlab version  8.2.0.701 (R2013b) 
Psychtoolbox version  3.0.11 - Flavor: beta - Corresponds to SVN Revision 4591
For more info visit:
https 
Subjid: s15 Run Number: 4 
<><><><><><><><> 
Columns info in data file: 
1. left indvd 2. # right indvd  
3. response (left - 1 :: right - 2) 4. RT  
<><><><><><><><> 
Columns info in (this) info file: 
1. Stimulus start time (from trial start) 2. Stimulus off-time(from stimulus start time) 
3. RT or max response duration, if no response (from stimulus start time) 
 
1.001 1.116 1.116 
0.534 0.810 0.810 
0.567 0.613 0.613 
0.250 0.964 0.964 
0.567 0.788 0.788 
0.450 0.656 0.656 
0.234 0.886 0.886 
0.317 0.679 0.679 
0.417 0.777 0.777 
0.584 0.678 0.678 
0.584 0.876 0.876 
0.268 0.580 0.580 
0.583 0.548 0.548 
0.584 0.810 0.810 
0.400 0.787 0.787 
0.517 0.569 0.569 
0.266 0.623 0.623 
0.367 0.767 0.767 
0.567 0.678 0.678 
0.517 0.624 0.624 
0.584 0.634 0.634 
0.467 0.646 0.646 
0.217 0.831 0.831 
0.535 0.591 0.591 
0.583 0.777 0.777 
0.466 0.733 0.733 
0.502 0.646 0.646 
0.500 1.236 1.236 
0.367 0.941 0.941 
0.468 1.226 1.226 
0.268 1.729 1.729 
0.484 0.831 0.831 
0.217 0.679 0.679 
0.317 0.776 0.776 
0.217 0.678 0.678 
0.250 1.618 1.618 
0.533 0.952 0.952 
0.485 0.907 0.907 
0.334 0.744 0.744 
0.583 0.733 0.733 
0.217 0.657 0.657 
0.384 0.701 0.701 
0.350 0.700 0.700 
0.501 0.635 0.635 
0.517 0.766 0.766 
0.283 1.599 1.599 
0.401 0.931 0.931 
0.383 0.963 0.963 
0.467 0.625 0.625 
0.483 0.832 0.832 
0.500 0.810 0.810 
0.316 0.656 0.656 
0.484 0.547 0.547 
0.467 0.602 0.602 
0.267 0.788 0.788 
0.250 0.765 0.765 
0.400 0.657 0.657 
0.584 0.570 0.570 
0.333 0.634 0.634 
0.434 0.755 0.755 
0.299 0.843 0.843 
0.500 0.590 0.590 
0.300 0.613 0.613 
0.401 0.678 0.678 
0.484 0.602 0.602 
0.551 0.667 0.667 
0.584 0.722 0.722 
0.416 0.700 0.700 
0.250 0.951 0.951 
0.266 0.722 0.722 
0.300 0.974 0.974 
0.534 0.711 0.711 
0.299 0.853 0.853 
0.533 1.105 1.105 
0.300 0.951 0.951 
0.567 0.678 0.678 
0.350 0.613 0.613 
0.284 0.767 0.767 
0.300 0.864 0.864 
0.450 1.313 1.313 
0.385 0.799 0.799 
0.350 1.139 1.139 
0.533 0.964 0.964 
0.434 1.226 1.226 
0.417 1.029 1.029 
0.568 1.018 1.018 
0.317 1.029 1.029 
0.501 1.477 1.477 
0.501 0.952 0.952 
0.350 0.722 0.722 
0.434 0.800 0.800 
0.234 0.636 0.636 
0.217 0.656 0.656 
0.417 0.984 0.984 
0.517 1.029 1.029 
0.584 0.886 0.886 
0.250 0.733 0.733 
0.434 0.875 0.875 
0.383 1.061 1.061 
0.216 0.822 0.822 
0.333 1.039 1.039 
0.267 1.379 1.379 
0.517 0.777 0.777 
0.333 0.656 0.656 
0.417 0.733 0.733 
0.267 0.635 0.635 
0.450 0.798 0.798 
0.301 0.646 0.646 
0.467 0.919 0.919 
0.484 0.623 0.623 
0.501 0.755 0.755 
0.384 0.809 0.809 
0.234 0.908 0.908 
0.300 0.733 0.733 
0.567 0.952 0.952 
0.267 1.029 1.029 
0.534 0.788 0.788 
0.417 0.635 0.635 
0.601 0.941 0.941 
0.233 0.755 0.755 
0.384 0.667 0.667 
0.250 0.700 0.700 
0.584 1.061 1.061 
0.200 0.721 0.721 
0.517 0.798 0.798 
0.534 0.647 0.647 
0.551 0.679 0.679 
0.233 0.711 0.711 
0.367 0.656 0.656 
0.300 0.842 0.842 
0.518 0.579 0.579 
0.367 0.799 0.799 
0.567 0.951 0.951 
0.267 0.689 0.689 
0.301 1.084 1.084 
0.267 0.712 0.712 
0.250 0.734 0.734 
0.551 0.831 0.831 
0.434 0.908 0.908 
0.417 1.007 1.007 
0.266 0.865 0.865 
0.550 0.668 0.668 
0.452 0.810 0.810 
0.350 0.886 0.886 
0.401 0.810 0.810 
0.367 0.963 0.963 
0.233 1.083 1.083 
0.299 1.072 1.072 
0.251 1.062 1.062 
0.283 0.919 0.919 
0.300 1.192 1.192 
0.368 1.028 1.028 
0.218 0.788 0.788 
0.567 0.788 0.788 
0.585 0.821 0.821 
0.401 1.028 1.028 
0.400 0.940 0.940 
0.334 0.898 0.898 
0.567 0.843 0.843 
0.350 0.854 0.854 
0.250 1.171 1.171 
0.518 0.996 0.996 
0.367 1.139 1.139 
0.301 0.831 0.831 
0.368 1.247 1.247 
0.234 1.006 1.006 
0.250 0.897 0.897 
0.584 1.039 1.039 
0.584 0.799 0.799 
0.440 0.930 0.930 
0.233 1.050 1.050 
0.300 0.744 0.744 
0.350 0.908 0.908 
0.535 0.766 0.766 
0.200 0.799 0.799 
0.217 0.853 0.853 
0.267 0.930 0.930 
0.466 0.689 0.689 
0.501 0.700 0.700 
0.467 0.623 0.623 
0.384 0.875 0.875 
0.416 0.711 0.711 
0.317 0.602 0.602 
0.501 0.558 0.558 
0.283 0.657 0.657 
0.483 0.744 0.744 
0.284 0.734 0.734 
0.350 0.690 0.690 
0.451 0.601 0.601 
0.518 0.766 0.766 
0.234 0.766 0.766 
0.567 0.809 0.809 
0.517 0.711 0.711 
0.401 0.918 0.918 
0.383 0.864 0.864 
0.385 0.951 0.951 
0.333 0.798 0.798 
0.401 0.733 0.733 
0.401 0.733 0.733 
0.534 0.470 0.470 
0.517 0.952 0.952 
0.467 0.919 0.919 
0.349 0.809 0.809 
0.533 0.820 0.820 
0.418 0.623 0.623 
0.350 0.853 0.853 
0.584 0.723 0.723 
0.551 0.788 0.788 
0.417 0.765 0.765 
0.450 0.678 0.678 
0.434 0.821 0.821 
0.283 0.722 0.722 
0.317 0.799 0.799 
0.384 0.777 0.777 
0.300 0.821 0.821 
0.535 1.018 1.018 
0.284 0.766 0.766 
0.300 0.721 0.721 
0.267 0.766 0.766 
0.300 0.919 0.919 
0.383 0.842 0.842 
0.334 1.171 1.171 
0.567 0.941 0.941 
0.383 0.876 0.876 
0.284 1.214 1.214 
0.567 1.018 1.018 
0.600 0.984 0.984 
0.384 0.843 0.843 
0.250 0.842 0.842 
0.300 0.777 0.777 
0.367 0.689 0.689 
0.434 1.062 1.062 
0.300 0.941 0.941 
0.451 1.346 1.346 
0.484 1.006 1.006 
0.284 1.017 1.017 
0.250 0.931 0.931 
0.318 1.039 1.039 
0.334 1.455 1.455 
0.366 0.821 0.821 
0.400 1.062 1.062 
0.233 0.941 0.941 
0.301 0.930 0.930 
0.518 0.831 0.831 
0.217 0.864 0.864 
0.568 1.232 1.232 
0.500 0.916 0.916 
0.400 1.424 1.424 
0.434 0.744 0.744 
0.300 1.149 1.149 
0.384 0.940 0.940 
0.583 0.799 0.799 
0.417 0.755 0.755 
0.417 0.864 0.864 
0.300 0.843 0.843 
0.400 0.963 0.963 
0.450 0.985 0.985 
0.468 0.940 0.940 
0.367 0.919 0.919 
0.350 0.755 0.755 
0.600 0.799 0.799 
0.218 0.667 0.667 
0.551 0.755 0.755 
0.568 1.094 1.094 
0.517 0.908 0.908 
0.250 0.547 0.547 
0.301 0.678 0.678 
0.334 0.985 0.985 
0.467 1.138 1.138 
0.250 0.930 0.930 
0.484 1.105 1.105 
0.250 0.601 0.601 
0.467 0.755 0.755 
0.400 1.006 1.006 
0.517 1.182 1.182 
0.485 1.313 1.313 
0.568 0.875 0.875 
0.567 0.789 0.789 
0.333 0.799 0.799 
