<><><><><><><><> 
Begin: 27-Oct-2014 10:57:46 
0.417 0.996 0.996 
0.266 4.002 4.212 
0.450 3.984 5.991 
0.300 1.181 1.181 
0.466 1.401 1.401 
0.484 1.684 1.684 
0.501 1.642 1.642 
0.383 1.019 1.019 
0.235 0.985 0.985 
0.299 3.984 5.991 
0.568 0.886 0.886 
0.267 1.292 1.292 
0.535 1.215 1.215 
0.418 2.221 2.221 
0.601 2.046 2.046 
0.234 1.094 1.094 
0.383 0.974 0.974 
0.250 2.199 2.199 
0.584 1.072 1.072 
0.200 1.008 1.008 
0.517 1.105 1.105 
0.534 2.078 2.078 
0.551 1.793 1.793 
0.234 1.674 1.674 
0.366 1.280 1.280 
0.300 1.150 1.150 
0.518 1.257 1.257 
0.383 2.265 2.265 
0.567 0.909 0.909 
0.283 0.788 0.788 
0.300 1.685 1.685 
0.266 3.984 4.075 
0.251 1.904 1.904 
0.550 2.134 2.134 
0.434 1.641 1.641 
0.417 1.851 1.851 
0.267 3.317 3.317 
0.551 0.996 0.996 
0.446 1.480 1.480 
0.350 3.173 3.173 
0.401 1.030 1.030 
0.367 2.955 2.955 
0.235 2.419 2.419 
0.300 1.160 1.160 
0.250 1.740 1.740 
0.283 1.159 1.159 
0.301 1.204 1.204 
0.367 1.652 1.652 
0.218 0.995 0.995 
0.567 2.145 2.145 
0.584 1.312 1.312 
0.400 1.248 1.248 
0.400 1.094 1.094 
0.333 3.020 3.020 
0.567 1.116 1.116 
0.350 1.335 1.335 
0.251 1.138 1.138 
0.518 1.761 1.761 
0.350 3.031 3.031 
0.300 1.258 1.258 
0.368 2.539 2.539 
0.234 1.203 1.203 
0.249 3.785 3.785 
0.584 1.018 1.018 
0.585 2.868 2.868 
0.434 1.467 1.467 
0.233 3.666 3.666 
0.300 2.472 2.472 
0.350 1.282 1.282 
0.533 2.244 2.244 
0.201 2.529 2.529 
0.217 3.995 4.058 
0.267 0.996 0.996 
0.467 1.290 1.290 
0.501 1.609 1.609 
0.467 3.994 4.103 
0.384 1.246 1.246 
0.417 2.013 2.013 
0.316 1.927 1.927 
0.501 1.510 1.510 
0.283 2.758 2.758 
0.484 1.587 1.587 
0.284 2.331 2.331 
0.349 3.326 3.326 
0.451 1.871 1.871 
0.518 0.973 0.973 
0.234 1.368 1.368 
0.567 2.703 2.703 
0.518 1.970 1.970 
0.400 2.112 2.112 
0.384 1.017 1.017 
0.384 1.248 1.248 
0.333 1.029 1.029 
0.401 1.389 1.389 
0.400 1.117 1.117 
0.533 1.586 1.586 
0.517 1.598 1.598 
0.467 2.680 2.680 
0.350 2.090 2.090 
0.534 2.090 2.090 
0.418 1.304 1.304 
0.350 3.273 3.273 
0.584 1.629 1.629 
0.551 2.811 2.811 
0.418 1.216 1.216 
0.451 0.875 0.875 
0.433 1.816 1.816 
0.284 1.958 1.958 
0.318 2.047 2.047 
0.385 1.280 1.280 
0.300 2.407 2.407 
0.534 1.445 1.445 
0.284 1.838 1.838 
0.300 1.051 1.051 
0.267 1.521 1.521 
0.300 1.434 1.434 
0.384 1.926 1.926 
0.333 0.820 0.820 
0.567 3.534 3.534 
0.367 1.838 1.838 
0.283 2.822 2.822 
0.568 2.889 2.889 
0.600 3.994 4.114 
0.384 2.932 2.932 
0.250 2.298 2.298 
0.300 1.455 1.455 
0.367 1.148 1.148 
0.434 1.215 1.215 
0.301 2.418 2.418 
0.451 0.777 0.777 
0.484 1.247 1.247 
0.285 2.145 2.145 
0.250 1.729 1.729 
0.317 2.309 2.309 
0.334 1.838 1.838 
0.367 1.380 1.380 
0.401 0.931 0.931 
0.234 1.544 1.544 
0.300 1.204 1.204 
0.517 1.084 1.084 
0.217 1.061 1.061 
0.568 1.192 1.192 
0.501 0.733 0.733 
0.401 1.313 1.313 
0.434 1.062 1.062 
0.300 1.192 1.192 
0.384 1.674 1.674 
0.584 2.724 2.724 
0.417 1.292 1.292 
0.417 2.658 2.658 
0.299 1.006 1.006 
0.401 1.423 1.423 
0.451 0.996 0.996 
0.467 1.095 1.095 
0.366 2.353 2.353 
0.349 1.149 1.149 
0.601 1.631 1.631 
0.217 0.985 0.985 
0.551 1.653 1.653 
0.567 3.993 5.996 
0.518 1.466 1.466 
0.234 1.170 1.170 
0.301 1.073 1.073 
0.333 1.226 1.226 
0.468 2.681 2.681 
0.250 1.805 1.805 
0.484 2.417 2.417 
0.250 1.083 1.083 
0.467 1.707 1.707 
0.400 1.346 1.346 
0.518 1.269 1.269 
0.483 3.852 3.852 
0.568 3.643 3.643 
0.567 1.127 1.127 
0.333 1.620 1.620 
0.484 2.100 2.100 
0.285 1.937 1.937 
0.217 1.751 1.751 
0.501 1.236 1.236 
0.400 1.083 1.083 
0.400 1.498 1.498 
0.568 1.128 1.128 
0.450 1.028 1.028 
0.451 1.203 1.203 
0.550 0.995 0.995 
0.517 1.106 1.106 
0.434 1.367 1.367 
0.283 1.620 1.620 
0.300 2.002 2.002 
0.551 1.181 1.181 
0.217 1.422 1.422 
<><><><><><><><> 
RT (mean):  1.72 
Consistency:  0.12 
Self Consistency:  0.80 
<><><><><><><><> 
End: 27-Oct-2014 11:08:33 
