<><><><><><><><> 
Begin: 27-Oct-2014 11:19:46 
0.417 1.992 1.992 
0.267 1.039 1.039 
0.450 2.090 2.090 
0.301 1.784 1.784 
0.468 0.777 0.777 
0.483 1.225 1.225 
0.501 0.722 0.722 
0.385 0.821 0.821 
0.234 1.301 1.301 
0.300 1.358 1.358 
0.568 1.062 1.062 
0.267 1.815 1.815 
0.534 1.193 1.193 
0.417 3.754 3.754 
0.601 1.237 1.237 
0.234 2.123 2.123 
0.383 0.952 0.952 
0.250 2.199 2.199 
0.584 1.302 1.302 
0.200 2.243 2.243 
0.518 1.214 1.214 
0.534 1.992 1.992 
0.551 0.985 0.985 
0.234 1.586 1.586 
0.367 0.898 0.898 
0.300 2.069 2.069 
0.517 1.993 1.993 
0.367 1.368 1.368 
0.567 1.632 1.632 
0.282 1.313 1.313 
0.299 0.798 0.798 
0.267 1.161 1.161 
0.250 0.919 0.919 
0.551 1.193 1.193 
0.433 1.992 1.992 
0.416 1.817 1.817 
0.267 1.280 1.280 
0.551 1.368 1.368 
0.450 2.386 2.386 
0.350 2.354 2.354 
0.400 2.221 2.221 
0.368 1.061 1.061 
0.234 1.105 1.105 
0.300 1.039 1.039 
0.250 1.083 1.083 
0.283 1.586 1.586 
0.300 1.268 1.268 
0.367 1.663 1.663 
0.216 1.872 1.872 
0.568 1.160 1.160 
0.585 1.313 1.313 
0.401 1.313 1.313 
0.400 1.443 1.443 
0.334 0.985 0.985 
0.567 1.412 1.412 
0.350 1.608 1.608 
0.250 0.952 0.952 
0.517 1.456 1.456 
0.351 1.740 1.740 
0.300 2.243 2.243 
0.367 1.598 1.598 
0.250 1.706 1.706 
0.249 1.105 1.105 
0.583 2.004 2.004 
0.584 1.039 1.039 
0.434 1.106 1.106 
0.233 1.291 1.291 
0.299 2.714 2.714 
0.350 1.095 1.095 
0.533 2.002 2.002 
0.201 1.236 1.236 
0.217 1.226 1.226 
0.267 1.696 1.696 
0.466 2.593 2.593 
0.501 3.370 3.370 
0.467 1.509 1.509 
0.384 1.696 1.696 
0.417 1.302 1.302 
0.318 1.214 1.214 
0.500 1.182 1.182 
0.284 0.995 0.995 
0.483 1.061 1.061 
0.284 1.979 1.979 
0.350 1.040 1.040 
0.455 1.543 1.543 
0.517 2.648 2.648 
0.234 2.812 2.812 
0.568 2.561 2.561 
0.518 2.255 2.255 
0.401 1.345 1.345 
0.383 2.276 2.276 
0.384 1.948 1.948 
0.333 1.204 1.204 
0.400 1.346 1.346 
0.400 1.280 1.280 
0.534 0.974 0.974 
0.517 1.007 1.007 
0.467 1.423 1.423 
0.350 1.433 1.433 
0.534 1.980 1.980 
0.417 1.214 1.214 
0.350 1.629 1.629 
0.583 1.280 1.280 
0.550 1.072 1.072 
0.418 1.366 1.366 
0.451 1.269 1.269 
0.434 3.084 3.084 
0.284 1.106 1.106 
0.316 1.050 1.050 
0.384 1.488 1.488 
0.300 1.192 1.192 
0.533 0.952 0.952 
0.284 0.995 0.995 
0.300 1.411 1.411 
0.267 0.843 0.843 
0.300 1.444 1.444 
0.384 1.445 1.445 
0.334 2.527 2.527 
0.567 0.853 0.853 
0.367 1.707 1.707 
0.283 1.707 1.707 
0.566 1.039 1.039 
0.601 1.968 1.968 
0.383 1.149 1.149 
0.250 0.854 0.854 
0.300 1.916 1.916 
0.367 1.390 1.390 
0.434 2.024 2.024 
0.300 2.308 2.308 
0.451 1.149 1.149 
0.484 1.444 1.444 
0.284 0.919 0.919 
0.250 1.399 1.399 
0.317 0.842 0.842 
0.333 1.192 1.192 
0.367 1.094 1.094 
0.401 1.445 1.445 
0.233 1.434 1.434 
0.300 0.809 0.809 
0.517 0.777 0.777 
0.217 1.476 1.476 
0.567 0.832 0.832 
0.500 1.968 1.968 
0.401 1.587 1.587 
0.434 0.974 0.974 
0.299 2.057 2.057 
0.383 1.084 1.084 
0.584 0.766 0.766 
0.417 2.033 2.033 
0.417 1.182 1.182 
0.300 1.095 1.095 
0.400 0.711 0.711 
0.451 0.918 0.918 
0.467 0.733 0.733 
0.367 1.740 1.740 
0.350 1.127 1.127 
0.601 0.799 0.799 
0.216 1.039 1.039 
0.551 3.172 3.172 
0.567 1.849 1.849 
0.517 0.973 0.973 
0.249 1.674 1.674 
0.300 1.410 1.410 
0.335 1.159 1.159 
0.467 0.744 0.744 
0.251 1.006 1.006 
0.500 0.898 0.898 
0.250 0.843 0.843 
0.467 0.996 0.996 
0.400 1.804 1.804 
0.516 2.275 2.275 
0.484 2.965 2.965 
0.567 1.718 1.718 
0.551 1.269 1.269 
0.333 2.540 2.540 
0.484 2.309 2.309 
0.283 1.204 1.204 
0.217 1.915 1.915 
0.501 1.138 1.138 
0.400 1.050 1.050 
0.400 1.750 1.750 
0.568 0.996 0.996 
0.451 0.810 0.810 
0.451 1.411 1.411 
0.550 1.161 1.161 
0.517 1.422 1.422 
0.433 1.182 1.182 
0.283 1.652 1.652 
0.300 1.160 1.160 
0.550 0.875 0.875 
0.217 1.664 1.664 
<><><><><><><><> 
RT (mean):  1.44 
Consistency:  -0.17 
Self Consistency:  0.79 
<><><><><><><><> 
End: 27-Oct-2014 11:28:58 
