<><><><><><><><> 
Begin: 27-Oct-2014 11:09:03 
0.418 3.074 3.074 
0.267 1.193 1.193 
0.451 1.149 1.149 
0.300 0.931 0.931 
0.468 1.433 1.433 
0.484 1.576 1.576 
0.501 0.963 0.963 
0.384 1.150 1.150 
0.234 1.171 1.171 
0.300 0.962 0.962 
0.567 3.141 3.141 
0.267 2.003 2.003 
0.534 1.345 1.345 
0.417 3.062 3.062 
0.601 1.138 1.138 
0.233 1.586 1.586 
0.384 1.171 1.171 
0.250 2.419 2.419 
0.584 0.951 0.951 
0.200 1.313 1.313 
0.516 1.062 1.062 
0.534 3.511 3.511 
0.552 1.117 1.117 
0.234 1.214 1.214 
0.366 1.203 1.203 
0.301 3.041 3.041 
0.517 1.138 1.138 
0.367 1.335 1.335 
0.567 1.181 1.181 
0.283 1.641 1.641 
0.316 1.412 1.412 
0.266 2.922 2.922 
0.250 1.083 1.083 
0.551 1.400 1.400 
0.434 2.484 2.484 
0.416 1.050 1.050 
0.267 1.203 1.203 
0.551 0.897 0.897 
0.450 1.225 1.225 
0.349 1.752 1.752 
0.402 1.258 1.258 
0.367 1.411 1.411 
0.234 1.412 1.412 
0.300 0.908 0.908 
0.250 1.782 1.782 
0.284 1.324 1.324 
0.300 2.461 2.461 
0.367 1.324 1.324 
0.218 1.565 1.565 
0.567 1.258 1.258 
0.584 3.172 3.172 
0.400 1.904 1.904 
0.400 2.451 2.451 
0.334 2.407 2.407 
0.567 2.068 2.068 
0.351 3.162 3.162 
0.250 2.145 2.145 
0.517 2.844 2.844 
0.351 3.458 3.458 
0.301 1.400 1.400 
0.366 1.226 1.226 
0.234 1.324 1.324 
0.250 1.553 1.553 
0.583 1.816 1.816 
0.584 1.291 1.291 
0.434 3.501 3.501 
0.232 2.560 2.560 
0.300 1.817 1.817 
0.350 0.820 0.820 
0.535 1.106 1.106 
0.216 1.434 1.434 
0.217 1.083 1.083 
0.268 1.126 1.126 
0.467 0.898 0.898 
0.501 2.472 2.472 
0.467 1.697 1.697 
0.384 1.006 1.006 
0.417 0.733 0.733 
0.318 0.767 0.767 
0.501 1.170 1.170 
0.284 1.356 1.356 
0.483 0.974 0.974 
0.283 1.553 1.553 
0.350 0.755 0.755 
0.450 1.226 1.226 
0.518 0.864 0.864 
0.234 1.083 1.083 
0.568 1.126 1.126 
0.517 1.017 1.017 
0.401 0.908 0.908 
0.384 0.964 0.964 
0.383 0.995 0.995 
0.317 1.073 1.073 
0.400 1.698 1.698 
0.401 1.762 1.762 
0.534 1.828 1.828 
0.517 2.056 2.056 
0.466 1.062 1.062 
0.351 2.417 2.417 
0.534 1.368 1.368 
0.418 1.072 1.072 
0.349 1.390 1.390 
0.584 1.236 1.236 
0.552 2.811 2.811 
0.418 2.603 2.603 
0.449 1.488 1.488 
0.434 1.685 1.685 
0.285 1.959 1.959 
0.317 2.189 2.189 
0.385 1.105 1.105 
0.300 0.985 0.985 
0.534 2.453 2.453 
0.284 1.444 1.444 
0.300 1.411 1.411 
0.266 0.974 0.974 
0.300 1.335 1.335 
0.384 1.806 1.806 
0.334 1.871 1.871 
0.568 0.832 0.832 
0.367 1.062 1.062 
0.284 1.334 1.334 
0.568 1.150 1.150 
0.601 2.058 2.058 
0.383 0.985 0.985 
0.250 1.260 1.260 
0.300 2.354 2.354 
0.367 1.006 1.006 
0.433 1.017 1.017 
0.301 2.363 2.363 
0.450 0.843 0.843 
0.483 1.040 1.040 
0.284 2.035 2.035 
0.250 1.313 1.313 
0.318 1.664 1.664 
0.334 1.050 1.050 
0.367 1.991 1.991 
0.401 1.652 1.652 
0.234 1.510 1.510 
0.300 1.620 1.620 
0.517 1.093 1.093 
0.217 2.987 2.987 
0.568 1.040 1.040 
0.501 1.061 1.061 
0.401 1.532 1.532 
0.434 1.750 1.750 
0.301 0.919 0.919 
0.384 0.886 0.886 
0.584 0.843 0.843 
0.417 1.128 1.128 
0.417 1.739 1.739 
0.300 0.974 0.974 
0.400 1.126 1.126 
0.450 1.456 1.456 
0.468 1.017 1.017 
0.367 1.653 1.653 
0.351 0.931 0.931 
0.601 1.258 1.258 
0.216 0.974 0.974 
0.551 1.411 1.411 
0.567 1.051 1.051 
0.518 1.302 1.302 
0.250 1.039 1.039 
0.301 1.367 1.367 
0.334 2.407 2.407 
0.468 1.160 1.160 
0.250 1.313 1.313 
0.484 1.159 1.159 
0.250 2.365 2.365 
0.467 2.331 2.331 
0.400 1.280 1.280 
0.517 1.214 1.214 
0.483 1.171 1.171 
0.568 1.477 1.477 
0.552 1.182 1.182 
0.333 1.269 1.269 
0.484 2.386 2.386 
0.284 1.072 1.072 
0.217 1.564 1.564 
0.501 2.122 2.122 
0.399 0.865 0.865 
0.400 1.116 1.116 
0.567 1.991 1.991 
0.451 1.543 1.543 
0.450 1.510 1.510 
0.551 0.952 0.952 
0.518 1.170 1.170 
0.434 1.916 1.916 
0.283 1.914 1.914 
0.301 0.996 0.996 
0.551 2.297 2.297 
0.217 2.079 2.079 
<><><><><><><><> 
RT (mean):  1.58 
Consistency:  0.03 
Self Consistency:  0.80 
<><><><><><><><> 
End: 27-Oct-2014 11:18:57 
