64,79,1,3.5849
62,114,1,1.4664
78,66,1,1.29
79,109,2,1.0503
101,99,2,2.2312
102,108,1,0.88702
100,117,1,0.79903
116,76,1,2.1226
67,84,1,1.685
99,104,1,1.3571
96,64,1,1.4552
66,62,2,1.0182
75,111,1,1.0059
73,105,1,1.2583
81,117,2,1.3342
109,102,2,0.9297
85,94,2,1.4327
75,70,2,1.2151
78,87,1,1.4653
102,72,1,1.9801
88,100,2,1.2141
69,67,2,2.351
115,96,1,2.6461
118,90,2,1.7178
79,87,1,3.9718
119,73,1,1.7058
104,115,1,3.1848
110,64,1,1.7931
116,78,1,1.6742
110,99,1,0.94201
82,112,1,2.6468
93,119,1,0.98493
99,90,1,1.2026
65,80,1,3.7309
110,112,1,1.6412
111,92,2,1.7407
85,98,1,1.3023
73,101,2,2.1986
65,69,1,1.6421
108,82,2,1.3677
65,119,2,1.1916
113,86,2,2.0574
95,63,2,3.3263
114,116,1,2.1124
68,84,2,2.4955
114,95,1,1.783
63,69,2,2.8126
90,85,1,1.2469
79,111,2,1.2148
75,88,1,1.1047
77,71,1,2.2764
98,92,2,1.4874
117,69,1,1.2362
87,77,1,1.7634
70,72,1,0.52501
92,116,1,1.2472
94,69,1,1.0725
86,115,1,0.99627
75,89,1,1.1816
61,67,1,2.4307
66,93,2,1.6311
62,107,2,1.2583
99,84,1,0.84239
108,74,2,1.2374
79,96,1,2.2098
78,106,2,1.1266
116,118,2,1.2469
69,105,1,1.3132
106,111,2,1.3571
77,117,2,1.1589
103,104,1,2.0026
117,84,1,1.1814
104,85,1,1.4989
102,106,1,1.0179
95,120,2,1.3461
113,98,1,1.3348
74,81,2,1.3028
118,112,1,1.5095
77,67,2,1.8828
109,89,2,2.4624
111,105,1,1.3239
90,71,1,1.5775
72,116,1,2.2426
74,68,1,1.5877
77,66,1,1.5424
99,113,1,1.0178
69,97,2,1.2145
92,120,1,1.0387
75,69,1,1.4765
76,100,2,1.006
85,111,1,2.1347
86,112,1,1.7612
72,78,1,1.127
96,110,2,1.1377
85,91,2,2.5602
89,78,1,1.7832
87,101,1,2.6142
97,85,1,1.7279
115,101,1,1.8928
118,73,1,2.2657
78,74,2,1.4222
81,103,1,2.3083
107,73,1,2.0035
118,75,2,2.5156
67,65,2,3.0744
113,100,2,1.1929
