<><><><><><><><> 
Begin: 30-Sep-2014 18:34:41 
Matlab version  8.2.0.701 (R2013b) 
Psychtoolbox version  3.0.11 
Subjid: s30 Run Number: 6 
<><><><><><><><> 
Columns info in data file: 
1. left indvd 2. # right indvd  
3. response (left - 1 :: right - 2) 4. RT  
<><><><><><><><> 
Columns info in (this) info file: 
1. Stimulus start time (from trial start) 2. Stimulus off-time(from stimulus start time) 
3. RT or max response duration, if no response (from stimulus start time) 
 
1.001 0.940 0.940 
0.533 0.865 0.865 
0.568 0.832 0.832 
0.250 0.700 0.700 
0.568 0.634 0.634 
0.450 0.886 0.886 
0.234 0.864 0.864 
0.317 0.940 0.940 
0.417 0.875 0.875 
0.583 0.919 0.919 
0.584 0.908 0.908 
0.267 1.072 1.072 
0.584 0.832 0.832 
0.584 0.820 0.820 
0.400 0.876 0.876 
0.517 0.744 0.744 
0.267 0.854 0.854 
0.367 1.083 1.083 
0.568 0.756 0.756 
0.516 0.777 0.777 
0.584 0.931 0.931 
0.460 0.964 0.964 
0.217 1.050 1.050 
0.534 0.920 0.920 
0.583 0.820 0.820 
0.467 0.907 0.907 
0.501 0.843 0.843 
0.501 0.831 0.831 
0.366 1.061 1.061 
0.467 0.886 0.886 
0.267 1.029 1.029 
0.483 0.821 0.821 
0.217 0.930 0.930 
0.316 0.821 0.821 
0.217 1.039 1.039 
0.233 0.853 0.853 
0.534 1.028 1.028 
0.484 0.733 0.733 
0.334 0.853 0.853 
0.584 0.973 0.973 
0.217 0.744 0.744 
0.383 0.875 0.875 
0.350 0.886 0.886 
0.517 0.788 0.788 
0.517 0.765 0.765 
0.283 0.886 0.886 
0.399 0.864 0.864 
0.384 0.732 0.732 
0.466 0.842 0.842 
0.484 0.722 0.722 
0.501 1.422 1.422 
0.318 0.864 0.864 
0.467 0.887 0.887 
0.466 1.039 1.039 
0.268 0.941 0.941 
0.250 0.733 0.733 
0.401 0.908 0.908 
0.584 0.810 0.810 
0.334 1.192 1.192 
0.434 0.766 0.766 
0.300 0.842 0.842 
0.501 0.678 0.678 
0.300 0.853 0.853 
0.401 1.018 1.018 
0.484 0.755 0.755 
0.551 0.810 0.810 
0.584 0.623 0.623 
0.418 0.897 0.897 
0.251 0.679 0.679 
0.267 1.182 1.182 
0.300 0.623 0.623 
0.533 1.597 1.597 
0.300 0.711 0.711 
0.534 0.930 0.930 
0.300 0.919 0.919 
0.567 0.656 0.656 
0.350 0.897 0.897 
0.300 0.788 0.788 
0.300 1.138 1.138 
0.450 0.777 0.777 
0.400 0.810 0.810 
0.350 0.919 0.919 
0.534 0.635 0.635 
0.434 0.875 0.875 
0.417 0.634 0.634 
0.567 0.580 0.580 
0.316 1.805 1.805 
0.501 0.864 0.864 
0.500 0.788 0.788 
0.350 0.799 0.799 
0.434 0.832 0.832 
0.233 0.756 0.756 
0.217 1.149 1.149 
0.417 0.657 0.657 
0.518 0.876 0.876 
0.583 0.963 0.963 
0.249 0.645 0.645 
0.434 0.776 0.776 
0.384 1.061 1.061 
0.216 0.875 0.875 
0.333 1.061 1.061 
0.262 0.941 0.941 
0.517 0.777 0.777 
0.333 0.809 0.809 
