<><><><><><><><> 
Begin: 30-Sep-2014 18:15:15 
Matlab version  8.2.0.701 (R2013b) 
Psychtoolbox version  3.0.11 
Subjid: s30 Run Number: 4 
<><><><><><><><> 
Columns info in data file: 
1. left indvd 2. # right indvd  
3. response (left - 1 :: right - 2) 4. RT  
<><><><><><><><> 
Columns info in (this) info file: 
1. Stimulus start time (from trial start) 2. Stimulus off-time(from stimulus start time) 
3. RT or max response duration, if no response (from stimulus start time) 
 
1.002 0.952 0.952 
0.534 0.809 0.809 
0.568 0.799 0.799 
0.251 1.060 1.060 
0.568 0.809 0.809 
0.451 0.811 0.811 
0.249 0.822 0.822 
0.317 0.777 0.777 
0.418 0.887 0.887 
0.584 0.897 0.897 
0.583 0.810 0.810 
0.267 0.909 0.909 
0.584 1.160 1.160 
0.584 0.996 0.996 
0.401 0.963 0.963 
0.517 0.897 0.897 
0.267 1.118 1.118 
0.367 1.095 1.095 
0.568 0.736 0.736 
0.517 0.960 0.960 
0.584 1.046 1.046 
0.468 0.940 0.940 
0.216 0.952 0.952 
0.535 0.952 0.952 
0.583 0.733 0.733 
0.467 1.170 1.170 
0.500 0.711 0.711 
0.500 0.667 0.667 
0.366 0.920 0.920 
0.468 0.700 0.700 
0.284 0.774 0.774 
0.485 1.269 1.269 
0.217 0.821 0.821 
0.317 1.586 1.586 
0.217 0.700 0.700 
0.234 0.962 0.962 
0.535 0.821 0.821 
0.484 1.182 1.182 
0.334 0.767 0.767 
0.584 0.952 0.952 
0.217 0.843 0.843 
0.384 0.974 0.974 
0.350 1.039 1.039 
0.517 0.984 0.984 
0.517 0.875 0.875 
0.283 1.029 1.029 
0.400 0.678 0.678 
0.384 0.898 0.898 
0.466 0.984 0.984 
0.485 0.646 0.646 
0.501 1.170 1.170 
0.318 0.810 0.810 
0.467 0.798 0.798 
0.468 0.810 0.810 
0.266 0.776 0.776 
0.250 1.028 1.028 
0.401 0.809 0.809 
0.585 1.706 1.706 
0.334 0.776 0.776 
0.433 0.886 0.886 
0.284 0.996 0.996 
0.501 0.634 0.634 
0.301 1.170 1.170 
0.401 1.554 1.554 
0.484 0.941 0.941 
0.551 1.050 1.050 
0.584 0.689 0.689 
0.417 1.247 1.247 
0.251 0.810 0.810 
0.267 0.952 0.952 
0.301 0.843 0.843 
0.534 0.766 0.766 
0.300 0.996 0.996 
0.534 0.679 0.679 
0.301 0.766 0.766 
0.568 0.798 0.798 
0.350 0.754 0.754 
0.284 0.963 0.963 
0.300 0.930 0.930 
0.450 0.810 0.810 
0.399 0.973 0.973 
0.350 0.799 0.799 
0.534 0.919 0.919 
0.435 1.094 1.094 
0.416 0.657 0.657 
0.568 0.985 0.985 
0.317 0.634 0.634 
0.500 0.842 0.842 
0.501 0.766 0.766 
0.350 1.324 1.324 
0.434 0.908 0.908 
0.232 1.083 1.083 
0.217 0.974 0.974 
0.417 0.733 0.733 
0.518 0.963 0.963 
0.583 0.668 0.668 
0.249 1.248 1.248 
0.434 1.007 1.007 
0.384 0.799 0.799 
0.200 0.995 0.995 
0.334 1.465 1.465 
0.268 0.788 0.788 
0.517 0.765 0.765 
0.333 0.766 0.766 
