22,42,2,1.4792
58,17,1,0.86904
7,59,1,0.84295
36,35,1,0.96366
11,55,2,0.86454
59,34,1,0.88654
39,52,1,0.79932
9,26,1,0.8763
54,56,2,1.0291
28,50,2,1.0837
49,29,2,0.94038
58,38,1,0.71159
6,18,2,1.074
38,15,2,1.1821
23,22,1,0.92991
7,48,1,0.91916
17,37,2,0.83277
46,2,1,0.63483
16,11,1,1.0837
55,51,2,1.0721
48,12,1,0.9197
40,59,1,0.92005
56,27,1,0.73361
45,11,1,0.99585
48,19,1,0.60178
6,30,1,0.8756
31,5,1,1.0291
32,13,2,1.1379
23,28,2,1.1166
36,22,1,1.1276
38,56,2,0.89772
33,46,2,1.1715
56,4,1,1.0293
57,44,1,1.7398
17,46,2,0.8322
52,16,2,1.2155
45,40,1,1.2042
48,55,2,1.0725
54,41,1,0.93006
52,60,2,0.70049
45,49,1,1.0287
35,7,1,0.91938
28,11,1,1.3687
14,36,1,0.97415
19,23,1,1.5759
45,24,1,0.70112
58,15,1,1.1497
19,53,2,1.9809
12,40,2,1.3795
34,13,2,1.1378
12,14,2,0.86505
30,2,1,1.1716
60,24,2,0.99664
22,3,2,1.2039
51,21,1,1.2147
1,25,1,1.5988
21,42,2,0.86465
58,59,1,1.0507
36,4,1,1.3876
40,15,2,0.75529
1,56,2,1.1265
33,25,1,1.03
51,39,1,0.64548
35,6,2,1.4007
1,42,1,0.83258
50,47,2,1.2146
51,31,1,0.56958
4,23,1,1.2151
2,12,1,0.94194
29,58,2,0.84405
36,16,1,1.1504
6,26,1,0.96466
46,27,1,0.89797
52,11,1,1.3147
60,23,2,1.0179
53,36,2,1.0938
19,54,2,0.98492
29,56,2,0.8314
10,50,1,1.1938
15,52,1,1.2702
58,40,2,1.4665
51,8,2,0.82206
5,25,2,1.6439
14,32,2,1.5116
1,2,1,1.0851
20,23,2,1.2708
43,27,1,1.2265
44,25,1,1.0837
11,42,2,1.501
34,33,2,1.2379
45,39,2,1.2267
57,55,2,1.2594
60,59,2,0.99662
4,51,2,0.83188
18,55,2,0.76589
19,50,2,2.0042
47,34,1,1.3906
54,44,2,1.095
25,50,2,0.79932
28,13,2,1.0178
22,57,2,0.77779
35,60,2,0.74448
32,33,2,1.2483
12,22,1,1.2703
58,47,2,1.1491
8,15,1,0.86532
33,45,1,0.78817
2,42,2,1.051
26,10,2,1.1614
21,22,2,1.24
38,3,1,0.78941
49,39,2,1.1603
9,27,2,0.97659
36,25,1,1.1504
41,14,1,0.011114
28,45,1,0.76686
53,30,1,0.80995
2,4,2,0.9416
24,28,2,1.4887
23,50,2,1.6526
49,5,1,1.2923
3,28,2,1.3137
51,38,1,0.94122
9,1,1,1.3675
11,35,2,1.5449
6,49,1,1.0505
32,21,2,1.3473
9,40,1,0.88657
15,24,1,1.7301
54,27,1,1.4236
50,22,1,1.1613
45,1,1,1.0733
23,42,2,0.96337
2,27,2,1.3146
20,6,1,1.042
23,13,2,1.1719
27,45,2,1.117
49,52,1,1.0618
14,10,1,1.2489
51,24,1,0.89747
50,14,1,1.7628
45,34,1,1.5878
22,6,2,1.1383
55,60,1,0.77786
1,10,2,1.1059
27,47,2,0.9854
39,5,1,0.77626
31,26,1,1.0068
8,60,1,0.66848
50,36,1,0.72226
25,15,2,0.91941
47,33,1,0.69001
16,56,2,0.9846
57,2,1,1.205
50,8,2,1.0189
21,16,1,1.9701
1,48,2,1.1823
21,58,2,1.565
20,43,1,1.2376
12,5,1,1.248
54,60,1,1.1053
34,7,2,0.81043
5,28,2,1.0182
33,11,1,0.86505
42,13,2,1.2044
1,33,2,1.215
13,55,1,1.0841
22,24,2,1.7629
25,28,2,1.0622
5,7,2,1.0731
13,49,1,0.93041
20,54,2,0.81005
15,31,2,1.3358
42,43,2,1.4006
21,29,1,1.1598
14,47,2,1.2695
17,59,2,1.0288
19,57,2,1.1163
58,11,1,0.86481
26,56,2,1.4775
17,27,2,1.0294
24,16,2,1.6419
6,32,1,1.3791
49,9,2,0.89866
55,16,1,1.2479
5,2,2,1.5875
18,8,2,1.1608
60,13,2,0.86445
31,32,1,1.4345
19,51,2,0.95203
49,22,1,1.5099
25,53,2,1.6653
17,51,2,0.93126
50,52,1,1.0723
25,51,2,1.1284
33,18,1,1.2477
37,11,1,0.75585
54,25,1,0.8097
19,1,1,0.79854
27,14,2,0.94165
24,25,1,0.90851
35,29,1,0.88667
31,8,2,0.9419
42,18,1,1.3905
5,40,2,0.98497
19,37,2,1.347
32,51,1,2.2118
47,28,2,1.0515
6,31,1,0.66802
1,13,2,0.9206
5,4,2,0.85399
49,40,2,0.93066
48,58,2,1.1273
33,60,1,0.88768
56,22,2,1.0398
38,11,1,1.0281
58,52,1,1.9273
32,26,1,1.335
46,15,1,0.9746
45,60,1,1.2257
32,58,2,1.1603
60,4,2,1.04
48,53,1,1.1604
20,2,1,1.303
21,54,2,1.4465
34,57,2,1.3024
54,55,1,0.76534
6,46,2,1.0733
23,58,2,1.3465
33,9,1,0.70072
25,59,2,0.83272
46,37,1,0.98561
60,49,1,1.2706
38,10,2,1.6526
7,37,1,0.94228
8,30,1,0.84332
15,10,2,1.6308
21,13,2,1.0955
6,25,1,1.2596
4,8,2,1.1071
10,52,1,1.2164
26,30,2,1.1948
37,13,1,1.117
17,25,1,1.7298
53,24,2,1.1279
25,40,2,0.9201
33,36,1,0.93118
1,40,2,1.0178
50,27,2,1.2267
22,37,2,0.75465
8,24,2,1.6524
52,2,2,0.7009
44,22,1,1.1718
47,51,2,1.0506
34,27,2,1.2705
20,19,2,1.216
39,48,1,0.8658
10,12,1,1.3684
39,18,1,0.77756
43,58,1,0.83201
9,50,1,1.0304
20,31,2,0.97507
40,42,1,0.86463
19,26,1,1.1945
49,11,2,0.90954
16,43,2,1.1048
56,28,1,0.76641
55,29,1,0.67848
13,58,1,1.138
24,33,2,1.3913
47,36,2,1.2484
38,33,2,1.1829
8,57,1,1.3899
9,22,1,1.1385
15,30,2,1.1277
5,14,2,1.0392
31,30,2,1.8395
9,39,2,1.15
52,14,2,0.77672
35,8,2,1.0621
28,41,1,1.4116
23,9,2,0.87583
10,4,1,1.2813
6,48,2,1.0068
36,55,2,1.0528
6,24,1,0.97412
3,44,2,0.75558
12,59,1,1.6311
13,38,1,0.95224
33,29,1,0.952
9,47,1,1.1064
13,8,1,0.71192
2,11,2,0.74443
30,47,2,1.6096
58,31,1,0.84368
