<><><><><><><><> 
Begin: 11-Sep-2014 13:06:52 
Matlab version  8.2.0.701 (R2013b) 
Psychtoolbox version  3.0.11 - Flavor: beta - Corresponds to SVN Revision 4591
For more info visit:
https 
Subjid: s12 Run Number: 5 
<><><><><><><><> 
Columns info in data file: 
1. left indvd 2. # right indvd  
3. response (left - 1 :: right - 2) 4. RT  
<><><><><><><><> 
Columns info in (this) info file: 
1. Stimulus start time (from trial start) 2. Stimulus off-time(from stimulus start time) 
3. RT or max response duration, if no response (from stimulus start time) 
 
1.001 0.778 0.778 
0.533 0.810 0.810 
0.567 0.918 0.918 
0.250 0.777 0.777 
0.568 0.855 0.855 
0.449 0.799 0.799 
0.249 0.930 0.930 
0.317 0.920 0.920 
0.418 1.456 1.456 
0.584 0.919 0.919 
0.583 0.931 0.931 
0.267 1.007 1.007 
0.583 1.039 1.039 
0.584 0.997 0.997 
0.400 0.963 0.963 
0.518 0.788 0.788 
0.267 0.995 0.995 
0.367 1.302 1.302 
0.568 0.887 0.887 
0.518 0.765 0.765 
0.584 1.148 1.148 
0.467 1.182 1.182 
0.216 1.072 1.072 
0.534 1.050 1.050 
0.584 1.160 1.160 
0.467 1.401 1.401 
0.501 0.810 0.810 
0.501 1.226 1.226 
0.367 1.006 1.006 
0.467 0.963 0.963 
0.266 1.356 1.356 
0.484 1.324 1.324 
0.217 1.674 1.674 
0.316 1.028 1.028 
0.216 1.324 1.324 
0.234 1.607 1.607 
0.534 1.225 1.225 
0.483 1.072 1.072 
0.333 1.457 1.457 
0.584 1.674 1.674 
0.217 1.793 1.793 
0.383 1.761 1.761 
0.350 1.028 1.028 
0.501 1.465 1.465 
0.517 1.751 1.751 
0.283 0.711 0.711 
0.400 0.863 0.863 
0.384 0.843 0.843 
0.467 0.689 0.689 
0.484 1.707 1.707 
0.501 1.050 1.050 
0.316 1.236 1.236 
0.468 2.002 2.002 
0.467 1.630 1.630 
0.266 0.874 0.874 
0.250 0.941 0.941 
0.400 1.487 1.487 
0.584 0.963 0.963 
0.333 0.908 0.908 
0.434 1.061 1.061 
0.299 1.159 1.159 
0.500 1.280 1.280 
0.300 1.160 1.160 
0.400 2.462 2.462 
0.484 1.618 1.618 
0.551 1.499 1.499 
0.584 1.192 1.192 
0.418 1.039 1.039 
0.251 2.089 2.089 
0.267 1.685 1.685 
0.301 1.116 1.116 
0.534 1.137 1.137 
0.301 2.472 2.472 
0.533 1.237 1.237 
0.300 1.247 1.247 
0.567 1.290 1.290 
0.350 1.618 1.618 
0.284 1.126 1.126 
0.300 1.674 1.674 
0.451 1.761 1.761 
0.400 1.346 1.346 
0.350 1.313 1.313 
0.533 1.214 1.214 
0.433 1.456 1.456 
0.417 1.707 1.707 
0.567 1.750 1.750 
0.316 1.301 1.301 
0.501 1.203 1.203 
0.501 1.115 1.115 
0.351 1.149 1.149 
0.434 1.968 1.968 
0.234 0.657 0.657 
0.217 1.313 1.313 
0.417 1.498 1.498 
0.517 0.810 0.810 
0.584 1.006 1.006 
0.251 0.973 0.973 
0.434 0.678 0.678 
0.384 0.985 0.985 
0.201 1.062 1.062 
0.333 0.930 0.930 
0.266 1.192 1.192 
0.518 1.401 1.401 
0.334 1.706 1.706 
0.417 2.057 2.057 
0.266 1.050 1.050 
0.450 0.996 0.996 
0.300 1.236 1.236 
0.467 1.083 1.083 
0.484 0.995 0.995 
0.501 1.444 1.444 
0.383 1.019 1.019 
0.234 1.115 1.115 
0.300 1.400 1.400 
0.568 1.542 1.542 
0.267 0.897 0.897 
0.533 1.247 1.247 
0.418 1.050 1.050 
0.601 1.161 1.161 
0.234 1.947 1.947 
0.384 1.105 1.105 
0.250 1.126 1.126 
0.585 0.864 0.864 
0.201 0.941 0.941 
0.517 1.049 1.049 
0.534 1.422 1.422 
0.552 0.963 0.963 
0.233 1.377 1.377 
0.367 1.400 1.400 
0.301 1.017 1.017 
0.517 1.981 1.981 
0.368 1.094 1.094 
0.567 0.722 0.722 
0.284 1.618 1.618 
0.316 1.247 1.247 
0.267 1.235 1.235 
0.250 1.160 1.160 
0.550 1.083 1.083 
0.434 1.149 1.149 
0.418 0.908 0.908 
0.267 1.455 1.455 
0.550 1.280 1.280 
0.450 1.224 1.224 
0.350 1.674 1.674 
0.400 1.411 1.411 
0.367 1.290 1.290 
0.234 0.974 0.974 
0.301 1.160 1.160 
0.250 1.313 1.313 
0.284 1.094 1.094 
0.300 1.870 1.870 
0.367 1.007 1.007 
0.216 1.094 1.094 
0.568 1.443 1.443 
0.584 1.006 1.006 
0.401 1.006 1.006 
0.400 1.279 1.279 
0.333 1.138 1.138 
0.567 1.323 1.323 
0.351 1.017 1.017 
0.250 1.838 1.838 
0.518 1.094 1.094 
0.366 0.952 0.952 
0.300 0.820 0.820 
0.367 1.849 1.849 
0.233 2.002 2.002 
0.250 1.292 1.292 
0.584 1.214 1.214 
0.583 1.236 1.236 
0.433 1.870 1.870 
0.234 1.970 1.970 
0.300 0.919 0.919 
0.350 1.848 1.848 
0.534 0.897 0.897 
0.201 1.028 1.028 
0.217 1.082 1.082 
0.267 1.292 1.292 
0.468 1.236 1.236 
0.500 1.050 1.050 
0.466 0.876 0.876 
0.384 0.919 0.919 
0.418 0.940 0.940 
0.317 0.864 0.864 
0.501 1.182 1.182 
0.283 1.094 1.094 
0.484 0.800 0.800 
0.283 1.192 1.192 
0.350 1.073 1.073 
0.451 1.083 1.083 
0.517 0.919 0.919 
0.233 1.215 1.215 
0.566 1.181 1.181 
0.518 0.875 0.875 
0.401 0.832 0.832 
0.384 1.894 1.894 
0.384 0.941 0.941 
0.317 1.532 1.532 
0.400 2.221 2.221 
0.401 0.930 0.930 
0.534 1.127 1.127 
0.516 1.958 1.958 
0.467 1.160 1.160 
0.350 1.050 1.050 
0.534 1.028 1.028 
0.417 1.039 1.039 
0.350 0.854 0.854 
0.583 0.875 0.875 
0.550 1.137 1.137 
0.418 0.951 0.951 
0.451 1.248 1.248 
0.434 1.039 1.039 
0.284 0.962 0.962 
0.316 1.608 1.608 
0.384 1.028 1.028 
0.299 0.995 0.995 
0.534 1.062 1.062 
0.283 1.268 1.268 
0.300 1.126 1.126 
0.267 0.941 0.941 
0.300 1.379 1.379 
0.383 1.258 1.258 
0.334 1.402 1.402 
0.568 1.389 1.389 
0.367 1.084 1.084 
0.284 1.171 1.171 
0.566 1.389 1.389 
0.600 1.247 1.247 
0.384 1.116 1.116 
0.250 1.400 1.400 
0.299 1.028 1.028 
0.367 2.080 2.080 
0.434 0.985 0.985 
0.300 1.258 1.258 
0.450 1.269 1.269 
0.484 1.695 1.695 
0.284 1.061 1.061 
0.251 1.193 1.193 
0.317 1.619 1.619 
0.334 1.247 1.247 
0.367 1.082 1.082 
0.400 1.466 1.466 
0.234 0.974 0.974 
0.301 1.882 1.882 
0.517 1.182 1.182 
0.216 1.674 1.674 
0.567 1.323 1.323 
0.500 1.476 1.476 
0.400 1.126 1.126 
0.434 1.532 1.532 
0.300 1.072 1.072 
0.384 1.138 1.138 
0.583 1.246 1.246 
0.416 1.642 1.642 
0.417 1.028 1.028 
0.300 1.104 1.104 
0.400 1.083 1.083 
0.451 1.094 1.094 
0.467 1.532 1.532 
0.366 1.181 1.181 
0.350 1.018 1.018 
0.602 0.875 0.875 
0.216 1.027 1.027 
0.552 1.018 1.018 
0.567 1.532 1.532 
0.518 1.532 1.532 
0.250 1.236 1.236 
0.301 1.062 1.062 
0.334 1.280 1.280 
0.468 1.160 1.160 
0.249 1.652 1.652 
0.484 1.083 1.083 
0.249 0.996 0.996 
0.467 0.984 0.984 
0.400 1.269 1.269 
0.517 0.930 0.930 
0.484 1.630 1.630 
0.567 1.444 1.444 
0.567 1.499 1.499 
0.334 0.963 0.963 
