<><><><><><><><> 
Begin: 11-Sep-2014 12:39:22 
Matlab version  8.2.0.701 (R2013b) 
Psychtoolbox version  3.0.11 - Flavor: beta - Corresponds to SVN Revision 4591
For more info visit:
https 
Subjid: s12 Run Number: 3 
<><><><><><><><> 
Columns info in data file: 
1. left indvd 2. # right indvd  
3. response (left - 1 :: right - 2) 4. RT  
<><><><><><><><> 
Columns info in (this) info file: 
1. Stimulus start time (from trial start) 2. Stimulus off-time(from stimulus start time) 
3. RT or max response duration, if no response (from stimulus start time) 
 
1.001 1.743 1.743 
0.534 1.017 1.017 
0.568 0.929 0.929 
0.250 0.941 0.941 
0.567 0.886 0.886 
0.451 0.733 0.733 
0.234 0.985 0.985 
0.317 0.766 0.766 
0.417 0.962 0.962 
0.584 0.864 0.864 
0.584 0.875 0.875 
0.266 0.678 0.678 
0.584 0.798 0.798 
0.584 0.679 0.679 
0.401 0.898 0.898 
0.517 0.711 0.711 
0.266 1.127 1.127 
0.367 0.941 0.941 
0.567 0.689 0.689 
0.517 1.191 1.191 
0.585 0.722 0.722 
0.467 1.849 1.849 
0.216 3.172 3.172 
0.550 1.017 1.017 
0.584 1.181 1.181 
0.468 1.149 1.149 
0.501 0.700 0.700 
0.501 1.520 1.520 
0.367 1.203 1.203 
0.467 1.607 1.607 
0.267 0.777 0.777 
0.484 1.259 1.259 
0.218 1.061 1.061 
0.317 2.701 2.701 
0.217 0.634 0.634 
0.234 0.766 0.766 
0.534 0.787 0.787 
0.484 1.073 1.073 
0.333 1.652 1.652 
0.584 1.423 1.423 
0.217 1.061 1.061 
0.383 0.777 0.777 
0.351 0.984 0.984 
0.501 1.083 1.083 
0.517 0.875 0.875 
0.283 0.952 0.952 
0.401 0.941 0.941 
0.383 0.974 0.974 
0.467 1.444 1.444 
0.483 1.410 1.410 
0.501 0.788 0.788 
0.316 0.657 0.657 
0.483 0.920 0.920 
0.466 0.788 0.788 
0.266 1.258 1.258 
0.251 1.083 1.083 
0.400 1.159 1.159 
0.584 0.853 0.853 
0.334 1.060 1.060 
0.434 0.995 0.995 
0.284 1.280 1.280 
0.500 1.083 1.083 
0.301 0.733 0.733 
0.400 0.810 0.810 
0.484 0.645 0.645 
0.566 0.667 0.667 
0.584 0.810 0.810 
0.417 0.689 0.689 
0.251 0.897 0.897 
0.267 0.820 0.820 
0.300 0.755 0.755 
0.534 1.149 1.149 
0.300 0.930 0.930 
0.534 1.160 1.160 
0.300 1.270 1.270 
0.568 1.246 1.246 
0.350 1.378 1.378 
0.283 0.723 0.723 
0.300 0.995 0.995 
0.450 1.028 1.028 
0.399 1.127 1.127 
0.350 1.466 1.466 
0.535 1.094 1.094 
0.433 0.788 0.788 
0.417 0.765 0.765 
0.568 0.656 0.656 
0.318 1.225 1.225 
0.500 1.126 1.126 
0.501 1.476 1.476 
0.350 0.930 0.930 
0.434 0.723 0.723 
0.235 1.126 1.126 
0.218 1.094 1.094 
0.417 1.127 1.127 
0.517 0.984 0.984 
0.583 0.886 0.886 
0.250 1.116 1.116 
0.434 0.755 0.755 
0.384 1.356 1.356 
0.200 1.597 1.597 
0.334 1.039 1.039 
0.266 0.875 0.875 
0.517 1.071 1.071 
0.333 0.941 0.941 
0.417 1.477 1.477 
0.267 0.832 0.832 
0.451 1.718 1.718 
0.301 0.875 0.875 
0.466 1.204 1.204 
0.484 1.214 1.214 
0.501 1.018 1.018 
0.385 1.050 1.050 
0.234 0.962 0.962 
0.299 0.800 0.800 
0.568 0.973 0.973 
0.267 1.083 1.083 
0.534 1.072 1.072 
0.417 0.974 0.974 
0.601 0.974 0.974 
0.234 1.083 1.083 
0.384 1.170 1.170 
0.250 0.951 0.951 
0.584 1.214 1.214 
0.201 0.854 0.854 
0.517 0.875 0.875 
0.535 0.875 0.875 
0.550 1.159 1.159 
0.234 1.040 1.040 
0.367 1.127 1.127 
0.300 1.105 1.105 
0.518 1.028 1.028 
0.384 1.466 1.466 
0.567 0.711 0.711 
0.283 0.952 0.952 
0.301 1.127 1.127 
0.266 0.700 0.700 
0.250 0.700 0.700 
0.551 1.062 1.062 
0.435 1.073 1.073 
0.417 1.039 1.039 
0.266 1.237 1.237 
0.550 1.106 1.106 
0.450 0.996 0.996 
0.350 1.291 1.291 
0.402 1.072 1.072 
0.366 0.853 0.853 
0.233 0.951 0.951 
0.300 1.050 1.050 
0.250 0.865 0.865 
0.283 0.875 0.875 
0.301 0.831 0.831 
0.367 1.105 1.105 
0.216 1.291 1.291 
0.567 0.985 0.985 
0.584 0.875 0.875 
0.400 1.039 1.039 
0.400 0.963 0.963 
0.334 0.831 0.831 
0.567 1.159 1.159 
0.351 0.767 0.767 
0.250 1.127 1.127 
0.516 1.607 1.607 
0.350 1.182 1.182 
0.301 1.017 1.017 
0.367 1.006 1.006 
0.233 1.236 1.236 
0.250 0.930 0.930 
0.584 0.952 0.952 
0.584 1.357 1.357 
0.434 1.127 1.127 
0.233 1.126 1.126 
0.300 1.138 1.138 
0.350 1.182 1.182 
0.534 2.231 2.231 
0.200 1.258 1.258 
0.217 1.849 1.849 
0.267 1.848 1.848 
0.467 1.630 1.630 
0.500 0.996 0.996 
0.467 1.389 1.389 
0.384 1.455 1.455 
0.418 1.979 1.979 
0.316 1.049 1.049 
0.501 1.412 1.412 
0.283 1.138 1.138 
0.483 1.214 1.214 
0.283 0.952 0.952 
0.350 1.116 1.116 
0.451 0.798 0.798 
0.517 0.974 0.974 
0.233 1.204 1.204 
0.567 1.718 1.718 
0.517 2.056 2.056 
0.400 1.083 1.083 
0.383 1.029 1.029 
0.385 1.007 1.007 
0.318 1.138 1.138 
0.400 1.269 1.269 
0.401 1.072 1.072 
0.534 1.017 1.017 
0.517 1.618 1.618 
0.467 1.432 1.432 
0.350 2.111 2.111 
0.533 1.499 1.499 
0.417 1.082 1.082 
0.350 1.170 1.170 
0.583 1.433 1.433 
0.551 1.837 1.837 
0.417 2.538 2.538 
0.451 1.684 1.684 
0.434 2.319 2.319 
0.285 1.892 1.892 
0.318 1.772 1.772 
0.384 1.378 1.378 
0.300 1.422 1.422 
0.534 1.105 1.105 
0.284 1.291 1.291 
0.300 1.039 1.039 
0.267 1.094 1.094 
0.300 1.170 1.170 
0.383 1.705 1.705 
0.333 1.871 1.871 
0.567 0.952 0.952 
0.383 1.105 1.105 
0.283 1.061 1.061 
0.568 1.071 1.071 
0.600 1.039 1.039 
0.384 0.995 0.995 
0.250 1.247 1.247 
0.300 1.542 1.542 
0.367 0.996 0.996 
0.433 0.919 0.919 
0.301 1.412 1.412 
0.450 1.323 1.323 
0.484 0.995 0.995 
0.284 1.302 1.302 
0.250 1.214 1.214 
0.317 1.236 1.236 
0.333 1.675 1.675 
0.367 1.181 1.181 
0.401 1.444 1.444 
0.234 1.073 1.073 
0.300 1.959 1.959 
0.518 1.291 1.291 
0.217 1.170 1.170 
0.567 1.072 1.072 
0.501 1.236 1.236 
0.401 0.799 0.799 
0.434 1.093 1.093 
0.300 1.116 1.116 
0.384 1.301 1.301 
0.584 1.258 1.258 
0.417 1.565 1.565 
0.417 1.006 1.006 
0.300 1.095 1.095 
0.401 1.104 1.104 
0.451 1.925 1.925 
0.468 1.532 1.532 
0.367 1.095 1.095 
0.350 0.843 0.843 
0.601 1.095 1.095 
0.217 1.181 1.181 
0.550 1.104 1.104 
0.567 0.974 0.974 
0.516 1.290 1.290 
0.235 1.487 1.487 
0.300 1.007 1.007 
0.334 2.166 2.166 
0.468 1.073 1.073 
0.250 1.695 1.695 
0.484 1.531 1.531 
0.250 0.887 0.887 
0.467 1.465 1.465 
0.400 1.345 1.345 
0.517 1.138 1.138 
0.484 1.213 1.213 
0.568 1.017 1.017 
0.567 1.040 1.040 
0.334 0.941 0.941 
