<><><><><><><><> 
Begin: 11-Sep-2014 13:16:06 
Matlab version  8.2.0.701 (R2013b) 
Psychtoolbox version  3.0.11 - Flavor: beta - Corresponds to SVN Revision 4591
For more info visit:
https 
Subjid: s12 Run Number: 6 
<><><><><><><><> 
Columns info in data file: 
1. left indvd 2. # right indvd  
3. response (left - 1 :: right - 2) 4. RT  
<><><><><><><><> 
Columns info in (this) info file: 
1. Stimulus start time (from trial start) 2. Stimulus off-time(from stimulus start time) 
3. RT or max response duration, if no response (from stimulus start time) 
 
1.001 0.883 0.883 
0.534 0.820 0.820 
0.567 1.050 1.050 
0.251 1.378 1.378 
0.567 0.832 0.832 
0.450 1.006 1.006 
0.249 1.170 1.170 
0.317 1.061 1.061 
0.417 1.137 1.137 
0.585 0.842 0.842 
0.585 0.875 0.875 
0.267 1.499 1.499 
0.584 1.127 1.127 
0.584 2.046 2.046 
0.401 0.897 0.897 
0.517 1.128 1.128 
0.266 1.773 1.773 
0.367 0.974 0.974 
0.567 1.104 1.104 
0.517 0.919 0.919 
0.584 1.104 1.104 
0.468 1.049 1.049 
0.217 0.634 0.634 
0.534 1.039 1.039 
0.583 1.422 1.422 
0.466 0.919 0.919 
0.501 0.985 0.985 
0.500 2.276 2.276 
0.366 1.148 1.148 
0.467 1.586 1.586 
0.267 1.018 1.018 
0.484 1.017 1.017 
0.217 0.930 0.930 
0.317 1.148 1.148 
0.217 1.038 1.038 
0.249 1.017 1.017 
0.534 1.684 1.684 
0.484 1.028 1.028 
0.334 1.225 1.225 
0.585 1.071 1.071 
0.216 1.258 1.258 
0.384 1.204 1.204 
0.350 1.237 1.237 
0.517 1.849 1.849 
0.517 1.356 1.356 
0.284 1.498 1.498 
0.400 1.138 1.138 
0.375 0.973 0.973 
0.467 1.302 1.302 
0.484 0.919 0.919 
0.502 1.488 1.488 
0.316 2.046 2.046 
0.468 1.532 1.532 
0.467 0.831 0.831 
0.267 1.302 1.302 
0.250 1.181 1.181 
0.400 1.739 1.739 
0.583 0.886 0.886 
0.334 1.160 1.160 
0.433 1.628 1.628 
0.300 2.537 2.537 
0.501 1.127 1.127 
0.301 1.379 1.379 
0.400 1.291 1.291 
0.484 1.094 1.094 
0.566 0.918 0.918 
0.584 1.181 1.181 
0.417 1.214 1.214 
0.250 1.608 1.608 
0.267 1.642 1.642 
0.300 1.213 1.213 
0.534 1.017 1.017 
0.301 1.225 1.225 
0.534 0.942 0.942 
0.300 1.083 1.083 
0.567 1.171 1.171 
0.350 1.039 1.039 
0.284 1.225 1.225 
0.300 1.127 1.127 
0.451 1.247 1.247 
0.400 0.799 0.799 
0.350 1.192 1.192 
0.534 1.410 1.410 
0.433 1.170 1.170 
0.417 1.093 1.093 
0.568 1.805 1.805 
0.318 1.652 1.652 
0.501 1.017 1.017 
0.501 1.071 1.071 
0.350 1.368 1.368 
0.434 1.685 1.685 
0.234 1.061 1.061 
0.217 0.875 0.875 
0.417 0.952 0.952 
0.518 2.012 2.012 
0.583 1.302 1.302 
0.251 0.962 0.962 
0.433 1.093 1.093 
0.385 1.182 1.182 
0.199 1.192 1.192 
0.333 0.996 0.996 
0.267 1.237 1.237 
0.518 1.685 1.685 
0.333 1.805 1.805 
0.417 1.357 1.357 
0.266 1.050 1.050 
0.449 1.684 1.684 
0.300 1.192 1.192 
0.467 1.138 1.138 
0.484 1.378 1.378 
0.500 1.171 1.171 
0.384 0.951 0.951 
0.234 1.094 1.094 
0.300 1.158 1.158 
0.567 1.094 1.094 
0.266 1.203 1.203 
0.533 0.930 0.930 
0.417 1.827 1.827 
0.601 1.181 1.181 
0.234 1.050 1.050 
0.383 1.105 1.105 
0.250 1.149 1.149 
0.584 1.400 1.400 
0.201 2.176 2.176 
0.517 2.756 2.756 
0.533 0.920 0.920 
0.551 1.312 1.312 
0.234 1.007 1.007 
0.367 0.997 0.997 
0.300 1.510 1.510 
0.518 0.952 0.952 
0.367 1.050 1.050 
0.567 0.985 0.985 
0.267 1.007 1.007 
0.302 1.936 1.936 
0.266 1.127 1.127 
0.251 0.930 0.930 
0.550 1.270 1.270 
0.434 1.018 1.018 
0.417 1.049 1.049 
0.267 1.105 1.105 
0.550 0.996 0.996 
0.459 2.112 2.112 
0.350 1.871 1.871 
0.401 1.728 1.728 
0.367 1.259 1.259 
0.234 1.861 1.861 
0.300 1.280 1.280 
0.250 2.145 2.145 
0.284 1.172 1.172 
0.300 1.488 1.488 
0.368 1.061 1.061 
0.216 1.073 1.073 
0.567 1.116 1.116 
0.584 1.050 1.050 
0.401 1.269 1.269 
0.400 1.039 1.039 
0.333 1.073 1.073 
0.566 2.986 2.986 
0.351 1.072 1.072 
0.250 1.936 1.936 
0.517 1.083 1.083 
0.351 0.941 0.941 
0.300 0.985 0.985 
0.367 1.268 1.268 
0.250 1.018 1.018 
0.250 1.806 1.806 
0.584 0.798 0.798 
0.584 0.711 0.711 
0.434 0.886 0.886 
0.234 1.827 1.827 
0.300 1.292 1.292 
0.350 1.618 1.618 
0.534 1.684 1.684 
0.201 1.314 1.314 
0.217 0.973 0.973 
0.266 0.908 0.908 
0.467 2.156 2.156 
0.500 1.904 1.904 
0.467 0.897 0.897 
0.384 0.996 0.996 
0.417 0.897 0.897 
0.316 1.083 1.083 
0.501 1.094 1.094 
0.283 1.346 1.346 
0.483 0.996 0.996 
0.284 0.886 0.886 
0.350 1.017 1.017 
0.451 1.367 1.367 
0.517 1.247 1.247 
0.233 1.805 1.805 
0.567 0.897 0.897 
0.517 0.831 0.831 
0.400 1.357 1.357 
0.384 1.128 1.128 
0.383 1.596 1.596 
0.317 1.236 1.236 
0.400 1.225 1.225 
0.401 1.280 1.280 
0.533 1.062 1.062 
0.516 0.788 0.788 
0.467 1.521 1.521 
0.350 1.149 1.149 
0.534 1.313 1.313 
0.417 1.631 1.631 
0.350 0.974 0.974 
0.584 1.039 1.039 
0.550 1.170 1.170 
0.417 2.778 2.778 
0.451 1.345 1.345 
0.434 2.233 2.233 
0.283 1.553 1.553 
0.318 1.455 1.455 
0.384 1.477 1.477 
0.300 1.696 1.696 
0.534 2.549 2.549 
0.283 1.007 1.007 
0.300 1.039 1.039 
0.266 1.083 1.083 
0.300 1.904 1.904 
0.383 1.159 1.159 
0.333 1.596 1.596 
0.567 1.073 1.073 
0.367 1.170 1.170 
0.284 1.882 1.882 
0.567 0.930 0.930 
0.600 1.028 1.028 
0.384 1.017 1.017 
0.250 1.488 1.488 
0.300 1.773 1.773 
0.366 1.673 1.673 
0.434 1.159 1.159 
0.300 0.831 0.831 
0.451 0.940 0.940 
0.484 1.006 1.006 
0.284 0.821 0.821 
0.250 1.312 1.312 
0.317 1.301 1.301 
0.334 1.357 1.357 
0.368 1.127 1.127 
0.400 0.831 0.831 
0.233 1.039 1.039 
0.300 0.995 0.995 
0.517 1.159 1.159 
0.217 1.117 1.117 
0.567 1.214 1.214 
0.500 1.083 1.083 
0.401 0.754 0.754 
0.434 1.104 1.104 
0.301 1.280 1.280 
0.383 1.191 1.191 
0.584 1.531 1.531 
0.417 1.422 1.422 
0.417 1.707 1.707 
0.300 1.717 1.717 
0.400 0.908 0.908 
0.450 1.850 1.850 
0.468 0.864 0.864 
0.367 1.138 1.138 
0.350 1.565 1.565 
0.600 1.302 1.302 
0.217 1.509 1.509 
0.551 1.378 1.378 
0.567 2.221 2.221 
0.517 1.860 1.860 
0.234 1.247 1.247 
0.300 1.061 1.061 
0.333 0.996 0.996 
0.467 1.302 1.302 
0.250 1.191 1.191 
0.485 1.225 1.225 
0.250 1.991 1.991 
0.468 1.269 1.269 
0.401 1.028 1.028 
0.517 0.875 0.875 
0.484 1.247 1.247 
0.567 0.842 0.842 
0.567 1.072 1.072 
0.333 1.094 1.094 
