<><><><><><><><> 
Begin: 14-Nov-2014 13:02:51 
0.417 2.693 2.693 
0.267 1.522 1.522 
0.451 1.062 1.062 
0.300 2.870 2.870 
0.467 1.249 1.249 
0.484 0.855 0.855 
0.501 1.489 1.489 
0.384 1.533 1.533 
0.234 0.908 0.908 
0.300 1.084 1.084 
0.568 0.974 0.974 
0.267 1.807 1.807 
0.534 0.920 0.920 
0.418 1.576 1.576 
0.600 2.408 2.408 
0.234 2.607 2.607 
0.384 1.874 1.874 
0.250 3.547 3.547 
0.584 1.214 1.214 
0.201 2.573 2.573 
0.518 1.730 1.730 
0.534 1.117 1.117 
0.551 1.565 1.565 
0.234 1.654 1.654 
0.367 3.733 3.733 
0.301 1.139 1.139 
0.517 1.774 1.774 
0.367 1.938 1.938 
0.567 0.777 0.777 
0.267 1.161 1.161 
0.301 0.921 0.921 
0.266 1.927 1.927 
0.250 2.474 2.474 
0.551 3.994 5.996 
0.434 1.150 1.150 
0.418 1.412 1.412 
0.266 0.985 0.985 
0.551 3.821 3.821 
0.451 1.095 1.095 
0.350 3.592 3.592 
0.401 1.216 1.216 
0.367 2.738 2.738 
0.234 1.084 1.084 
0.300 0.996 0.996 
0.251 1.313 1.313 
0.283 2.496 2.496 
0.301 2.615 2.615 
0.367 1.927 1.927 
0.217 2.212 2.212 
0.567 1.522 1.522 
0.584 1.424 1.424 
0.401 2.409 2.409 
0.400 2.386 2.386 
0.334 3.546 3.546 
0.567 3.263 3.263 
0.351 1.424 1.424 
0.250 0.908 0.908 
0.518 3.743 3.743 
0.351 1.270 1.270 
0.300 2.638 2.638 
0.367 1.697 1.697 
0.249 1.959 1.959 
0.250 1.270 1.270 
0.585 1.193 1.193 
0.584 1.183 1.183 
0.433 3.778 3.778 
0.234 1.446 1.446 
0.301 3.985 4.633 
0.349 2.004 2.004 
0.535 1.051 1.051 
0.201 1.784 1.784 
0.217 1.478 1.478 
0.267 1.423 1.423 
0.467 2.190 2.190 
0.500 0.767 0.767 
0.467 1.698 1.698 
0.384 0.930 0.930 
0.417 1.128 1.128 
0.317 1.117 1.117 
0.501 1.160 1.160 
0.283 1.794 1.794 
0.483 1.347 1.347 
0.283 2.615 2.615 
0.351 1.095 1.095 
0.450 2.551 2.551 
0.517 1.138 1.138 
0.233 0.996 0.996 
0.568 1.151 1.151 
0.517 2.135 2.135 
0.401 1.150 1.150 
0.384 1.391 1.391 
0.384 1.643 1.643 
0.333 1.193 1.193 
0.400 1.357 1.357 
0.401 1.051 1.051 
0.534 2.432 2.432 
0.517 2.772 2.772 
0.467 3.296 3.296 
0.351 1.653 1.653 
0.534 2.736 2.736 
0.417 3.997 5.998 
0.350 1.161 1.161 
0.584 1.172 1.172 
0.551 1.379 1.379 
0.417 2.003 2.003 
0.451 1.664 1.664 
0.434 1.139 1.139 
0.283 1.435 1.435 
0.317 1.203 1.203 
0.384 2.288 2.288 
0.299 1.599 1.599 
0.534 1.095 1.095 
0.284 2.671 2.671 
0.300 2.089 2.089 
0.267 2.650 2.650 
0.299 1.446 1.446 
0.383 1.828 1.828 
0.333 1.685 1.685 
0.568 1.171 1.171 
0.367 1.544 1.544 
0.284 1.325 1.325 
0.568 2.662 2.662 
0.600 3.559 3.559 
0.383 1.062 1.062 
0.250 0.865 0.865 
0.300 2.387 2.387 
0.367 1.225 1.225 
0.435 3.087 3.087 
0.300 2.091 2.091 
0.450 1.696 1.696 
0.483 1.194 1.194 
0.284 1.829 1.829 
0.249 1.664 1.664 
0.317 2.989 2.989 
0.335 2.879 2.879 
0.367 3.493 3.493 
0.401 1.676 1.676 
0.233 1.741 1.741 
0.301 3.186 3.186 
0.518 1.337 1.337 
0.216 2.857 2.857 
0.568 1.566 1.566 
0.500 1.467 1.467 
0.400 1.610 1.610 
0.434 3.166 3.166 
0.301 1.501 1.501 
0.384 2.301 2.301 
0.584 1.599 1.599 
0.417 2.375 2.375 
0.417 3.963 3.963 
0.300 0.942 0.942 
0.400 1.183 1.183 
0.451 2.145 2.145 
0.466 2.694 2.694 
0.367 2.465 2.465 
0.350 2.914 2.914 
0.600 2.147 2.147 
0.216 1.992 1.992 
0.550 1.270 1.270 
0.568 1.566 1.566 
0.518 3.494 3.494 
0.250 1.347 1.347 
0.300 3.067 3.067 
0.334 1.258 1.258 
0.467 3.997 4.059 
0.250 2.420 2.420 
0.484 1.730 1.730 
0.250 3.087 3.087 
0.467 1.588 1.588 
0.400 2.847 2.847 
0.517 1.128 1.128 
0.484 1.872 1.872 
0.567 2.200 2.200 
0.567 1.752 1.752 
0.334 1.555 1.555 
0.484 3.809 3.809 
0.283 2.320 2.320 
0.217 3.132 3.132 
0.501 1.282 1.282 
0.400 1.149 1.149 
0.400 1.456 1.456 
0.567 1.204 1.204 
0.450 1.544 1.544 
0.450 3.993 5.997 
0.551 3.328 3.328 
0.517 1.062 1.062 
0.434 3.658 3.658 
0.283 2.628 2.628 
0.300 1.303 1.303 
0.551 1.753 1.753 
0.217 1.116 1.116 
<><><><><><><><> 
RT (mean):  1.81 
Consistency:  0.22 
Self Consistency:  0.78 
<><><><><><><><> 
End: 14-Nov-2014 13:14:14 
