<><><><><><><><> 
Begin: 24-Sep-2014 16:53:41 
Matlab version  8.2.0.701 (R2013b) 
Psychtoolbox version  3.0.11 - Flavor: beta - Corresponds to SVN Revision 4591
For more info visit:
https 
Subjid: s31 Run Number: 3 
<><><><><><><><> 
Columns info in data file: 
1. left indvd 2. # right indvd  
3. response (left - 1 :: right - 2) 4. RT  
<><><><><><><><> 
Columns info in (this) info file: 
1. Stimulus start time (from trial start) 2. Stimulus off-time(from stimulus start time) 
3. RT or max response duration, if no response (from stimulus start time) 
 
1.000 3.066 3.066 
0.533 0.864 0.864 
0.567 0.907 0.907 
0.250 0.865 0.865 
0.567 1.072 1.072 
0.450 1.072 1.072 
0.234 1.542 1.542 
0.317 1.499 1.499 
0.417 1.051 1.051 
0.585 0.952 0.952 
0.584 0.831 0.831 
0.266 0.953 0.953 
0.584 1.007 1.007 
0.585 0.864 0.864 
0.400 0.832 0.832 
0.517 0.908 0.908 
0.267 1.192 1.192 
0.367 1.127 1.127 
0.568 2.966 2.966 
0.517 0.799 0.799 
0.584 1.116 1.116 
0.468 1.695 1.695 
0.217 0.875 0.875 
0.550 0.756 0.756 
0.584 0.712 0.712 
0.467 0.776 0.776 
0.500 1.839 1.839 
0.500 1.400 1.400 
0.367 0.810 0.810 
0.467 0.744 0.744 
0.267 1.478 1.478 
0.484 0.810 0.810 
0.217 2.243 2.243 
0.317 1.007 1.007 
0.217 0.898 0.898 
0.233 1.860 1.860 
0.534 1.182 1.182 
0.484 2.155 2.155 
0.333 3.372 3.372 
0.584 2.375 2.375 
0.217 0.766 0.766 
0.384 1.181 1.181 
0.350 1.116 1.116 
0.502 2.190 2.190 
0.517 0.974 0.974 
0.284 1.532 1.532 
0.400 1.444 1.444 
0.383 2.102 2.102 
0.467 2.419 2.419 
0.484 1.433 1.433 
0.500 1.434 1.434 
0.317 3.458 3.458 
0.468 0.952 0.952 
0.467 0.722 0.722 
0.267 0.898 0.898 
0.250 0.734 0.734 
0.400 1.214 1.214 
0.584 1.587 1.587 
0.334 0.919 0.919 
0.434 1.850 1.850 
0.284 1.007 1.007 
0.500 0.811 0.811 
0.301 1.279 1.279 
0.401 2.003 2.003 
0.484 1.259 1.259 
0.552 0.876 0.876 
0.585 1.883 1.883 
0.417 0.952 0.952 
0.266 1.149 1.149 
0.267 1.533 1.533 
0.300 1.543 1.543 
0.534 1.324 1.324 
0.301 1.313 1.313 
0.533 2.582 2.582 
0.300 1.511 1.511 
0.567 1.871 1.871 
0.349 1.280 1.280 
0.284 1.499 1.499 
0.300 1.346 1.346 
0.450 1.555 1.555 
0.400 2.112 2.112 
0.350 1.270 1.270 
0.533 1.630 1.630 
0.434 1.028 1.028 
0.416 1.051 1.051 
0.567 0.930 0.930 
0.316 1.028 1.028 
0.502 1.806 1.806 
0.501 1.226 1.226 
0.350 4.004 4.513 
0.434 1.511 1.511 
0.234 0.788 0.788 
0.233 1.149 1.149 
0.418 1.302 1.302 
0.517 1.073 1.073 
0.583 1.018 1.018 
0.250 2.079 2.079 
0.433 1.840 1.840 
0.383 0.941 0.941 
0.201 2.254 2.254 
0.334 1.664 1.664 
0.267 1.390 1.390 
0.517 1.084 1.084 
0.333 0.941 0.941 
0.417 1.127 1.127 
0.267 2.188 2.188 
0.451 1.203 1.203 
0.316 1.498 1.498 
0.468 1.226 1.226 
0.483 1.499 1.499 
0.500 1.270 1.270 
0.383 2.966 2.966 
0.234 1.127 1.127 
0.300 1.920 1.920 
0.567 1.225 1.225 
0.268 1.610 1.610 
0.533 0.865 0.865 
0.418 1.674 1.674 
0.601 0.799 0.799 
0.234 1.248 1.248 
0.384 0.876 0.876 
0.250 1.303 1.303 
0.584 1.062 1.062 
0.201 1.960 1.960 
0.517 1.061 1.061 
0.534 1.751 1.751 
0.551 1.532 1.532 
0.234 1.357 1.357 
0.367 0.996 0.996 
0.300 1.762 1.762 
0.518 1.161 1.161 
0.383 0.854 0.854 
0.568 1.751 1.751 
0.283 1.905 1.905 
0.316 0.767 0.767 
0.267 1.290 1.290 
0.251 1.019 1.019 
0.550 1.039 1.039 
0.434 0.799 0.799 
0.417 0.843 0.843 
0.266 0.855 0.855 
0.551 0.864 0.864 
0.451 2.035 2.035 
0.350 1.083 1.083 
0.402 0.744 0.744 
0.367 0.798 0.798 
0.234 0.832 0.832 
0.301 0.755 0.755 
0.251 0.722 0.722 
0.284 1.084 1.084 
0.301 1.335 1.335 
0.368 1.225 1.225 
0.217 1.061 1.061 
0.568 1.598 1.598 
0.584 0.876 0.876 
0.401 0.930 0.930 
0.400 1.247 1.247 
0.333 0.843 0.843 
0.567 1.215 1.215 
0.350 1.236 1.236 
0.250 1.992 1.992 
0.517 1.072 1.072 
0.366 0.974 0.974 
0.301 1.084 1.084 
0.368 0.985 0.985 
0.234 0.811 0.811 
0.251 2.934 2.934 
0.583 1.893 1.893 
0.584 1.904 1.904 
0.434 0.941 0.941 
0.234 1.193 1.193 
0.300 1.279 1.279 
0.350 1.400 1.400 
0.534 1.117 1.117 
0.200 1.193 1.193 
0.217 1.444 1.444 
0.267 1.072 1.072 
0.467 1.127 1.127 
0.500 0.874 0.874 
0.466 1.411 1.411 
0.384 1.357 1.357 
0.417 1.577 1.577 
0.317 3.360 3.360 
0.500 1.597 1.597 
0.283 0.854 0.854 
0.484 0.887 0.887 
0.284 1.007 1.007 
0.350 1.280 1.280 
0.451 0.744 0.744 
0.518 0.952 0.952 
0.235 1.411 1.411 
0.568 0.842 0.842 
0.517 0.908 0.908 
0.400 1.422 1.422 
0.383 0.744 0.744 
0.384 1.772 1.772 
0.333 0.908 0.908 
0.400 0.809 0.809 
0.400 1.280 1.280 
0.534 0.810 0.810 
0.517 1.444 1.444 
0.466 0.919 0.919 
0.351 0.962 0.962 
0.533 0.765 0.765 
0.418 1.094 1.094 
0.350 1.062 1.062 
0.584 1.302 1.302 
0.551 0.755 0.755 
0.417 0.897 0.897 
0.451 0.942 0.942 
0.433 0.963 0.963 
0.284 0.788 0.788 
0.318 0.821 0.821 
0.384 0.755 0.755 
0.300 1.083 1.083 
0.534 0.984 0.984 
0.284 0.974 0.974 
0.300 1.906 1.906 
0.267 1.499 1.499 
0.300 1.916 1.916 
0.383 1.336 1.336 
0.333 0.875 0.875 
0.567 2.723 2.723 
0.367 0.963 0.963 
0.284 1.828 1.828 
0.567 0.897 0.897 
0.600 3.315 3.315 
0.384 1.094 1.094 
0.250 0.875 0.875 
0.301 1.018 1.018 
0.368 1.510 1.510 
0.434 2.429 2.429 
0.301 1.017 1.017 
0.450 2.779 2.779 
0.484 1.215 1.215 
0.284 0.984 0.984 
0.250 0.755 0.755 
0.318 1.072 1.072 
0.333 0.919 0.919 
0.368 0.799 0.799 
0.400 1.279 1.279 
0.234 1.609 1.609 
0.300 1.063 1.063 
0.517 0.996 0.996 
0.217 0.962 0.962 
0.567 1.466 1.466 
0.500 0.886 0.886 
0.401 0.865 0.865 
0.434 0.799 0.799 
0.301 0.755 0.755 
0.383 1.161 1.161 
0.584 1.059 1.059 
0.418 0.853 0.853 
0.417 0.985 0.985 
0.300 0.667 0.667 
0.400 0.787 0.787 
0.451 0.744 0.744 
0.467 0.733 0.733 
0.367 0.744 0.744 
0.350 1.106 1.106 
0.601 0.941 0.941 
0.216 1.258 1.258 
0.551 1.050 1.050 
0.568 0.767 0.767 
0.518 0.711 0.711 
0.234 0.995 0.995 
0.300 1.215 1.215 
0.333 2.440 2.440 
0.467 1.313 1.313 
0.250 1.346 1.346 
0.485 1.390 1.390 
0.250 2.166 2.166 
0.467 1.510 1.510 
0.400 1.269 1.269 
0.518 0.854 0.854 
0.484 1.521 1.521 
0.567 0.930 0.930 
0.566 1.061 1.061 
0.333 0.996 0.996 
