<><><><><><><><> 
Begin: 24-Sep-2014 17:16:13 
Matlab version  8.2.0.701 (R2013b) 
Psychtoolbox version  3.0.11 - Flavor: beta - Corresponds to SVN Revision 4591
For more info visit:
https 
Subjid: s31 Run Number: 5 
<><><><><><><><> 
Columns info in data file: 
1. left indvd 2. # right indvd  
3. response (left - 1 :: right - 2) 4. RT  
<><><><><><><><> 
Columns info in (this) info file: 
1. Stimulus start time (from trial start) 2. Stimulus off-time(from stimulus start time) 
3. RT or max response duration, if no response (from stimulus start time) 
 
1.001 2.374 2.374 
0.533 1.226 1.226 
0.567 1.215 1.215 
0.250 1.303 1.303 
0.567 1.249 1.249 
0.450 0.930 0.930 
0.233 1.466 1.466 
0.318 0.920 0.920 
0.417 0.887 0.887 
0.585 0.952 0.952 
0.583 0.821 0.821 
0.267 2.157 2.157 
0.585 1.313 1.313 
0.584 1.968 1.968 
0.401 1.248 1.248 
0.518 1.007 1.007 
0.266 0.930 0.930 
0.368 0.766 0.766 
0.567 1.904 1.904 
0.517 0.854 0.854 
0.584 1.040 1.040 
0.467 0.897 0.897 
0.216 1.631 1.631 
0.534 0.831 0.831 
0.584 0.886 0.886 
0.467 1.127 1.127 
0.500 1.051 1.051 
0.501 2.856 2.856 
0.367 1.587 1.587 
0.467 0.777 0.777 
0.267 1.040 1.040 
0.483 0.843 0.843 
0.217 1.029 1.029 
0.317 1.204 1.204 
0.216 1.194 1.194 
0.249 0.897 0.897 
0.534 0.832 0.832 
0.484 0.831 0.831 
0.334 1.029 1.029 
0.584 0.811 0.811 
0.223 0.853 0.853 
0.384 1.149 1.149 
0.350 0.920 0.920 
0.501 1.850 1.850 
0.517 1.062 1.062 
0.284 1.817 1.817 
0.401 0.854 0.854 
0.384 1.566 1.566 
0.466 0.788 0.788 
0.484 1.664 1.664 
0.500 0.844 0.844 
0.317 0.843 0.843 
0.468 1.127 1.127 
0.467 1.522 1.522 
0.266 1.137 1.137 
0.250 0.996 0.996 
0.400 1.280 1.280 
0.584 1.587 1.587 
0.334 1.478 1.478 
0.434 2.451 2.451 
0.285 1.620 1.620 
0.500 1.127 1.127 
0.300 1.084 1.084 
0.400 1.203 1.203 
0.483 0.952 0.952 
0.551 0.963 0.963 
0.584 1.577 1.577 
0.417 0.799 0.799 
0.251 1.871 1.871 
0.267 1.302 1.302 
0.300 1.391 1.391 
0.533 1.050 1.050 
0.300 1.029 1.029 
0.534 1.149 1.149 
0.301 1.368 1.368 
0.567 0.908 0.908 
0.350 1.095 1.095 
0.283 1.598 1.598 
0.301 0.952 0.952 
0.451 1.620 1.620 
0.400 0.986 0.986 
0.350 0.810 0.810 
0.534 1.084 1.084 
0.434 1.160 1.160 
0.417 0.744 0.744 
0.567 0.864 0.864 
0.317 1.181 1.181 
0.500 0.853 0.853 
0.500 1.564 1.564 
0.350 2.199 2.199 
0.434 2.002 2.002 
0.234 1.138 1.138 
0.233 0.832 0.832 
0.417 0.821 0.821 
0.518 1.050 1.050 
0.583 1.028 1.028 
0.249 1.018 1.018 
0.434 1.018 1.018 
0.384 1.632 1.632 
0.201 1.127 1.127 
0.334 0.941 0.941 
0.267 1.477 1.477 
0.517 1.312 1.312 
0.334 2.572 2.572 
0.418 1.216 1.216 
0.266 2.462 2.462 
0.450 1.083 1.083 
0.300 2.189 2.189 
0.467 1.696 1.696 
0.483 0.811 0.811 
0.501 1.105 1.105 
0.384 1.259 1.259 
0.233 0.897 0.897 
0.300 0.963 0.963 
0.568 1.992 1.992 
0.268 1.806 1.806 
0.534 1.849 1.849 
0.418 2.506 2.506 
0.601 1.346 1.346 
0.234 1.280 1.280 
0.384 1.915 1.915 
0.250 1.871 1.871 
0.584 1.225 1.225 
0.200 1.094 1.094 
0.517 0.766 0.766 
0.534 1.478 1.478 
0.551 0.996 0.996 
0.236 1.324 1.324 
0.367 1.718 1.718 
0.301 1.269 1.269 
0.517 1.007 1.007 
0.367 1.281 1.281 
0.567 1.807 1.807 
0.267 1.402 1.402 
0.300 1.676 1.676 
0.267 1.083 1.083 
0.249 1.115 1.115 
0.551 0.853 0.853 
0.435 0.864 0.864 
0.417 0.766 0.766 
0.267 1.029 1.029 
0.550 0.897 0.897 
0.451 1.204 1.204 
0.350 1.128 1.128 
0.400 1.269 1.269 
0.367 1.117 1.117 
0.234 0.897 0.897 
0.300 1.346 1.346 
0.251 2.222 2.222 
0.284 1.063 1.063 
0.300 0.886 0.886 
0.368 0.953 0.953 
0.217 0.755 0.755 
0.567 1.642 1.642 
0.584 0.854 0.854 
0.401 1.871 1.871 
0.400 1.818 1.818 
0.334 2.134 2.134 
0.567 0.854 0.854 
0.350 0.876 0.876 
0.251 0.732 0.732 
0.518 0.897 0.897 
0.351 0.777 0.777 
0.300 0.777 0.777 
0.367 0.722 0.722 
0.233 1.270 1.270 
0.251 1.872 1.872 
0.584 1.193 1.193 
0.583 1.860 1.860 
0.434 0.962 0.962 
0.233 1.872 1.872 
0.300 1.160 1.160 
0.350 1.204 1.204 
0.535 2.409 2.409 
0.201 1.236 1.236 
0.217 1.313 1.313 
0.267 2.572 2.572 
0.467 2.233 2.233 
0.501 1.204 1.204 
0.467 0.831 0.831 
0.384 1.838 1.838 
0.417 1.062 1.062 
0.317 1.456 1.456 
0.500 1.554 1.554 
0.284 0.951 0.951 
0.484 3.349 3.349 
0.283 1.652 1.652 
0.351 1.116 1.116 
0.450 1.149 1.149 
0.517 0.908 0.908 
0.233 0.831 0.831 
0.568 1.040 1.040 
0.517 0.744 0.744 
0.401 0.864 0.864 
0.383 0.821 0.821 
0.384 1.171 1.171 
0.317 0.723 0.723 
0.401 1.029 1.029 
0.400 1.061 1.061 
0.534 0.875 0.875 
0.517 0.744 0.744 
0.467 1.665 1.665 
0.350 1.019 1.019 
0.533 0.755 0.755 
0.418 0.843 0.843 
0.349 0.766 0.766 
0.584 0.821 0.821 
0.551 0.919 0.919 
0.417 1.226 1.226 
0.450 0.930 0.930 
0.434 0.864 0.864 
0.300 0.821 0.821 
0.317 0.756 0.756 
0.384 0.974 0.974 
0.300 0.756 0.756 
0.535 1.039 1.039 
0.283 0.843 0.843 
0.300 0.689 0.689 
0.267 1.215 1.215 
0.300 0.820 0.820 
0.383 0.634 0.634 
0.334 0.821 0.821 
0.567 0.799 0.799 
0.367 0.886 0.886 
0.284 0.886 0.886 
0.567 0.776 0.776 
0.600 1.598 1.598 
0.384 1.149 1.149 
0.250 0.952 0.952 
0.301 1.292 1.292 
0.368 1.444 1.444 
0.434 0.864 0.864 
0.300 0.887 0.887 
0.450 1.454 1.454 
0.484 1.696 1.696 
0.285 0.886 0.886 
0.251 1.708 1.708 
0.317 2.485 2.485 
0.334 0.952 0.952 
0.367 0.810 0.810 
0.401 0.756 0.756 
0.234 1.039 1.039 
0.300 0.952 0.952 
0.518 2.058 2.058 
0.218 1.029 1.029 
0.567 0.864 0.864 
0.500 1.083 1.083 
0.400 0.734 0.734 
0.433 1.127 1.127 
0.300 1.268 1.268 
0.384 1.050 1.050 
0.584 0.711 0.711 
0.417 0.853 0.853 
0.416 0.799 0.799 
0.300 0.853 0.853 
0.400 0.623 0.623 
0.450 0.689 0.689 
0.467 0.843 0.843 
0.367 0.820 0.820 
0.351 0.744 0.744 
0.600 1.596 1.596 
0.217 1.083 1.083 
0.551 1.608 1.608 
0.567 1.236 1.236 
0.517 1.641 1.641 
0.250 1.335 1.335 
0.301 0.875 0.875 
0.334 0.843 0.843 
0.467 0.799 0.799 
0.249 0.820 0.820 
0.484 0.930 0.930 
0.250 0.963 0.963 
0.468 0.754 0.754 
0.400 1.785 1.785 
0.518 1.488 1.488 
0.484 0.898 0.898 
0.567 2.791 2.791 
0.552 2.035 2.035 
0.334 1.029 1.029 
