<><><><><><><><> 
Begin: 24-Sep-2014 17:07:24 
Matlab version  8.2.0.701 (R2013b) 
Psychtoolbox version  3.0.11 - Flavor: beta - Corresponds to SVN Revision 4591
For more info visit:
https 
Subjid: s31 Run Number: 4 
<><><><><><><><> 
Columns info in data file: 
1. left indvd 2. # right indvd  
3. response (left - 1 :: right - 2) 4. RT  
<><><><><><><><> 
Columns info in (this) info file: 
1. Stimulus start time (from trial start) 2. Stimulus off-time(from stimulus start time) 
3. RT or max response duration, if no response (from stimulus start time) 
 
1.001 2.749 2.749 
0.534 1.149 1.149 
0.567 1.674 1.674 
0.251 1.707 1.707 
0.568 1.083 1.083 
0.450 0.984 0.984 
0.234 1.039 1.039 
0.317 1.138 1.138 
0.417 0.964 0.964 
0.584 1.456 1.456 
0.585 1.675 1.675 
0.267 1.105 1.105 
0.584 1.149 1.149 
0.584 1.674 1.674 
0.401 0.832 0.832 
0.517 0.842 0.842 
0.267 0.864 0.864 
0.367 1.028 1.028 
0.567 1.149 1.149 
0.517 0.952 0.952 
0.585 1.335 1.335 
0.467 0.788 0.788 
0.217 0.864 0.864 
0.535 1.072 1.072 
0.583 0.744 0.744 
0.467 0.951 0.951 
0.502 1.051 1.051 
0.501 1.225 1.225 
0.367 1.062 1.062 
0.468 1.630 1.630 
0.268 1.115 1.115 
0.484 1.509 1.509 
0.216 1.270 1.270 
0.317 1.794 1.794 
0.217 3.008 3.008 
0.234 1.106 1.106 
0.534 1.576 1.576 
0.484 1.127 1.127 
0.334 2.770 2.770 
0.584 0.470 0.470 
0.216 0.929 0.929 
0.383 0.755 0.755 
0.350 0.996 0.996 
0.516 0.887 0.887 
0.518 0.876 0.876 
0.283 1.050 1.050 
0.401 1.117 1.117 
0.383 0.842 0.842 
0.467 0.766 0.766 
0.484 0.712 0.712 
0.501 0.734 0.734 
0.317 0.722 0.722 
0.467 1.543 1.543 
0.467 1.072 1.072 
0.267 1.039 1.039 
0.251 0.919 0.919 
0.400 0.821 0.821 
0.583 1.182 1.182 
0.335 1.017 1.017 
0.434 0.821 0.821 
0.300 0.984 0.984 
0.500 0.712 0.712 
0.300 1.509 1.509 
0.400 0.886 0.886 
0.483 1.608 1.608 
0.567 0.668 0.668 
0.584 0.941 0.941 
0.417 2.877 2.877 
0.251 0.919 0.919 
0.267 0.734 0.734 
0.301 0.701 0.701 
0.534 1.160 1.160 
0.300 1.423 1.423 
0.534 0.756 0.756 
0.300 1.717 1.717 
0.568 1.062 1.062 
0.350 1.236 1.236 
0.284 1.116 1.116 
0.301 1.073 1.073 
0.450 2.122 2.122 
0.384 0.952 0.952 
0.350 0.766 0.766 
0.535 1.981 1.981 
0.434 2.517 2.517 
0.417 2.090 2.090 
0.567 1.127 1.127 
0.317 0.799 0.799 
0.501 0.865 0.865 
0.501 1.073 1.073 
0.350 1.631 1.631 
0.434 1.203 1.203 
0.234 2.277 2.277 
0.217 1.148 1.148 
0.418 0.919 0.919 
0.517 0.853 0.853 
0.583 2.911 2.911 
0.250 2.495 2.495 
0.434 1.181 1.181 
0.383 1.609 1.609 
0.200 1.499 1.499 
0.333 1.467 1.467 
0.267 1.828 1.828 
0.517 1.401 1.401 
0.334 1.653 1.653 
0.417 1.915 1.915 
0.267 1.105 1.105 
0.449 1.905 1.905 
0.300 1.358 1.358 
0.467 2.045 2.045 
0.483 1.663 1.663 
0.500 1.018 1.018 
0.384 1.127 1.127 
0.233 0.854 0.854 
0.300 1.433 1.433 
0.568 0.995 0.995 
0.266 2.025 2.025 
0.534 0.831 0.831 
0.418 0.766 0.766 
0.600 1.148 1.148 
0.233 0.809 0.809 
0.384 0.886 0.886 
0.250 1.422 1.422 
0.585 1.105 1.105 
0.201 0.843 0.843 
0.518 0.744 0.744 
0.534 1.892 1.892 
0.551 3.090 3.090 
0.234 1.240 1.240 
0.367 1.434 1.434 
0.300 0.776 0.776 
0.516 2.058 2.058 
0.367 1.171 1.171 
0.567 1.926 1.926 
0.267 0.997 0.997 
0.301 0.777 0.777 
0.267 0.941 0.941 
0.250 0.876 0.876 
0.551 2.734 2.734 
0.434 1.182 1.182 
0.418 0.767 0.767 
0.267 1.817 1.817 
0.550 1.127 1.127 
0.451 1.784 1.784 
0.350 0.865 0.865 
0.401 0.810 0.810 
0.368 0.876 0.876 
0.233 0.887 0.887 
0.300 0.908 0.908 
0.250 1.172 1.172 
0.284 0.831 0.831 
0.300 1.312 1.312 
0.367 1.193 1.193 
0.217 1.127 1.127 
0.568 1.738 1.738 
0.584 1.116 1.116 
0.401 1.390 1.390 
0.400 1.629 1.629 
0.335 0.821 0.821 
0.567 0.766 0.766 
0.351 2.014 2.014 
0.250 0.973 0.973 
0.518 0.722 0.722 
0.367 0.974 0.974 
0.301 1.137 1.137 
0.367 1.018 1.018 
0.234 1.730 1.730 
0.250 1.007 1.007 
0.584 0.733 0.733 
0.584 0.634 0.634 
0.434 1.018 1.018 
0.234 0.821 0.821 
0.300 1.587 1.587 
0.350 1.314 1.314 
0.534 0.909 0.909 
0.216 1.292 1.292 
0.217 1.083 1.083 
0.266 1.182 1.182 
0.467 0.733 0.733 
0.500 1.062 1.062 
0.467 0.985 0.985 
0.385 3.207 3.207 
0.417 1.116 1.116 
0.317 0.788 0.788 
0.501 0.810 0.810 
0.284 0.691 0.691 
0.484 1.019 1.019 
0.283 0.842 0.842 
0.350 0.679 0.679 
0.451 0.821 0.821 
0.518 1.128 1.128 
0.234 0.985 0.985 
0.568 0.952 0.952 
0.517 0.734 0.734 
0.401 0.657 0.657 
0.383 0.690 0.690 
0.384 0.800 0.800 
0.317 1.040 1.040 
0.399 1.630 1.630 
0.400 0.777 0.777 
0.534 0.711 0.711 
0.518 1.926 1.926 
0.467 1.215 1.215 
0.351 1.433 1.433 
0.534 1.216 1.216 
0.418 3.994 4.671 
0.350 1.575 1.575 
0.584 0.777 0.777 
0.550 0.940 0.940 
0.417 2.095 2.095 
0.451 1.585 1.585 
0.433 1.484 1.484 
0.284 1.041 1.041 
0.318 1.073 1.073 
0.384 1.763 1.763 
0.300 1.389 1.389 
0.534 0.985 0.985 
0.284 1.117 1.117 
0.300 0.755 0.755 
0.283 1.028 1.028 
0.300 1.566 1.566 
0.384 1.357 1.357 
0.334 0.908 0.908 
0.567 1.018 1.018 
0.367 2.791 2.791 
0.283 0.974 0.974 
0.568 1.720 1.720 
0.600 0.766 0.766 
0.384 0.919 0.919 
0.251 0.908 0.908 
0.301 0.843 0.843 
0.368 1.127 1.127 
0.434 1.150 1.150 
0.301 1.860 1.860 
0.450 1.292 1.292 
0.483 1.193 1.193 
0.284 1.139 1.139 
0.250 0.810 0.810 
0.317 1.335 1.335 
0.334 0.908 0.908 
0.367 1.324 1.324 
0.400 0.798 0.798 
0.234 1.740 1.740 
0.300 0.996 0.996 
0.517 1.302 1.302 
0.216 1.247 1.247 
0.568 1.050 1.050 
0.501 2.668 2.668 
0.400 1.019 1.019 
0.434 1.554 1.554 
0.301 0.865 0.865 
0.383 0.908 0.908 
0.584 0.754 0.754 
0.416 0.974 0.974 
0.417 0.820 0.820 
0.300 1.007 1.007 
0.400 1.488 1.488 
0.450 0.887 0.887 
0.467 1.872 1.872 
0.366 2.079 2.079 
0.349 1.565 1.565 
0.601 1.576 1.576 
0.218 1.291 1.291 
0.551 0.745 0.745 
0.568 1.072 1.072 
0.517 1.696 1.696 
0.250 1.248 1.248 
0.301 1.214 1.214 
0.334 0.920 0.920 
0.467 0.854 0.854 
0.266 2.132 2.132 
0.484 1.554 1.554 
0.250 1.039 1.039 
0.467 0.733 0.733 
0.401 0.799 0.799 
0.518 1.127 1.127 
0.484 3.664 3.664 
0.567 1.487 1.487 
0.567 0.767 0.767 
0.333 1.182 1.182 
