<><><><><><><><> 
Begin: 26-Sep-2014 13:07:00 
Matlab version  8.2.0.701 (R2013b) 
Psychtoolbox version  3.0.11 
Subjid: s43 Run Number: 1 
<><><><><><><><> 
Columns info in data file: 
1. left indvd 2. # right indvd  
3. response (left - 1 :: right - 2) 4. RT  
<><><><><><><><> 
Columns info in (this) info file: 
1. Stimulus start time (from trial start) 2. Stimulus off-time(from stimulus start time) 
3. RT or max response duration, if no response (from stimulus start time) 
 
1.001 3.996 4.429 
0.532 2.545 2.545 
0.567 1.573 1.573 
0.250 2.032 2.032 
0.566 1.999 1.999 
0.450 1.465 1.465 
0.234 1.213 1.213 
0.317 1.234 1.234 
0.417 1.333 1.333 
0.584 1.213 1.213 
0.584 1.212 1.212 
0.268 1.387 1.387 
0.584 1.137 1.137 
0.584 1.235 1.235 
0.401 1.114 1.114 
0.517 1.017 1.017 
0.267 0.918 0.918 
0.367 1.027 1.027 
0.567 1.016 1.016 
0.517 1.125 1.125 
0.583 0.994 0.994 
0.467 1.792 1.792 
0.217 1.508 1.508 
0.534 0.951 0.951 
0.584 1.191 1.191 
0.468 2.022 2.022 
0.501 2.470 2.470 
0.500 1.529 1.529 
0.367 1.487 1.487 
0.466 1.268 1.268 
0.268 1.366 1.366 
0.484 1.256 1.256 
0.217 1.290 1.290 
0.316 1.071 1.071 
0.216 2.209 2.209 
0.249 1.399 1.399 
0.534 1.639 1.639 
0.484 0.962 0.962 
0.334 0.853 0.853 
0.584 1.410 1.410 
0.217 1.715 1.715 
0.384 1.410 1.410 
0.350 1.399 1.399 
0.516 1.289 1.289 
0.517 1.684 1.684 
0.284 1.552 1.552 
0.400 1.595 1.595 
0.384 2.712 2.712 
0.467 1.607 1.607 
0.484 1.706 1.706 
0.501 0.950 0.950 
0.316 0.950 0.950 
0.467 1.039 1.039 
0.467 1.268 1.268 
0.266 1.848 1.848 
0.250 0.776 0.776 
0.401 1.126 1.126 
0.584 1.289 1.289 
0.334 1.486 1.486 
0.434 1.192 1.192 
0.284 0.688 0.688 
0.501 1.257 1.257 
0.300 0.908 0.908 
0.399 0.743 0.743 
0.484 0.754 0.754 
0.567 0.831 0.831 
0.583 0.951 0.951 
0.417 1.027 1.027 
0.251 1.203 1.203 
0.267 1.279 1.279 
0.300 1.890 1.890 
0.534 1.344 1.344 
0.299 1.880 1.880 
0.534 1.213 1.213 
0.300 1.398 1.398 
0.568 1.410 1.410 
0.350 1.061 1.061 
0.284 1.640 1.640 
0.300 1.464 1.464 
0.450 1.137 1.137 
0.399 0.963 0.963 
0.350 1.136 1.136 
0.534 0.928 0.928 
0.434 1.542 1.542 
0.417 0.666 0.666 
0.567 0.721 0.721 
0.316 0.929 0.929 
0.502 0.766 0.766 
0.501 0.601 0.601 
0.350 0.776 0.776 
0.434 0.807 0.807 
0.234 0.886 0.886 
0.217 0.787 0.787 
0.418 0.754 0.754 
0.517 1.334 1.334 
0.584 1.628 1.628 
0.250 1.245 1.245 
0.434 1.519 1.519 
0.384 1.552 1.552 
0.200 0.929 0.929 
0.335 1.399 1.399 
0.267 1.347 1.347 
0.517 1.780 1.780 
0.334 1.345 1.345 
