<><><><><><><><> 
Begin: 26-Sep-2014 13:52:04 
Matlab version  8.2.0.701 (R2013b) 
Psychtoolbox version  3.0.11 
Subjid: s43 Run Number: 6 
<><><><><><><><> 
Columns info in data file: 
1. left indvd 2. # right indvd  
3. response (left - 1 :: right - 2) 4. RT  
<><><><><><><><> 
Columns info in (this) info file: 
1. Stimulus start time (from trial start) 2. Stimulus off-time(from stimulus start time) 
3. RT or max response duration, if no response (from stimulus start time) 
 
1.001 2.340 2.340 
0.534 0.732 0.732 
0.568 0.634 0.634 
0.250 0.645 0.645 
0.567 0.613 0.613 
0.451 0.689 0.689 
0.234 0.656 0.656 
0.317 0.590 0.590 
0.418 0.503 0.503 
0.584 0.285 0.285 
0.584 0.296 0.296 
0.267 0.471 0.471 
0.584 0.437 0.437 
0.584 0.416 0.416 
0.400 0.361 0.361 
0.517 0.284 0.284 
0.266 0.372 0.372 
0.368 0.241 0.241 
0.567 0.579 0.579 
0.517 0.328 0.328 
0.583 0.274 0.274 
0.468 0.700 0.700 
0.217 0.492 0.492 
0.534 0.503 0.503 
0.584 0.667 0.667 
0.468 0.668 0.668 
0.500 0.569 0.569 
0.501 0.700 0.700 
0.367 0.591 0.591 
0.467 0.568 0.568 
0.267 0.504 0.504 
0.485 0.295 0.295 
0.217 0.503 0.503 
0.318 0.492 0.492 
0.217 0.405 0.405 
0.234 0.460 0.460 
0.534 0.623 0.623 
0.485 0.908 0.908 
0.333 0.602 0.602 
0.584 0.755 0.755 
0.216 0.635 0.635 
0.384 0.482 0.482 
0.351 0.558 0.558 
0.517 0.525 0.525 
0.518 0.525 0.525 
0.283 0.689 0.689 
0.400 0.536 0.536 
0.384 0.645 0.645 
0.467 0.645 0.645 
0.484 0.711 0.711 
0.500 0.798 0.798 
0.317 0.471 0.471 
0.466 0.460 0.460 
0.467 0.799 0.799 
0.267 0.678 0.678 
0.250 0.634 0.634 
0.400 0.525 0.525 
0.585 1.072 1.072 
0.334 0.733 0.733 
0.434 0.514 0.514 
0.300 0.634 0.634 
0.500 0.656 0.656 
0.300 0.569 0.569 
0.401 0.623 0.623 
0.484 0.514 0.514 
0.566 0.514 0.514 
0.584 0.525 0.525 
0.417 0.514 0.514 
0.251 0.612 0.612 
0.267 0.623 0.623 
0.300 0.711 0.711 
0.534 0.788 0.788 
0.301 0.515 0.515 
0.533 0.733 0.733 
0.301 0.613 0.613 
0.568 0.514 0.514 
0.350 0.514 0.514 
0.284 0.601 0.601 
0.301 0.459 0.459 
0.451 0.514 0.514 
0.384 0.777 0.777 
0.350 0.580 0.580 
0.534 0.548 0.548 
0.433 0.470 0.470 
0.417 0.656 0.656 
0.568 0.580 0.580 
0.317 0.492 0.492 
0.500 0.722 0.722 
0.501 0.470 0.470 
0.350 0.460 0.460 
0.434 0.481 0.481 
0.235 0.492 0.492 
0.217 0.503 0.503 
0.418 0.821 0.821 
0.518 0.787 0.787 
0.583 0.843 0.843 
0.250 0.918 0.918 
0.433 0.559 0.559 
0.384 0.635 0.635 
0.200 0.733 0.733 
0.334 0.755 0.755 
0.267 0.689 0.689 
0.517 1.182 1.182 
0.334 0.711 0.711 
