<><><><><><><><> 
Begin: 26-Sep-2014 13:16:14 
Matlab version  8.2.0.701 (R2013b) 
Psychtoolbox version  3.0.11 
Subjid: s43 Run Number: 2 
<><><><><><><><> 
Columns info in data file: 
1. left indvd 2. # right indvd  
3. response (left - 1 :: right - 2) 4. RT  
<><><><><><><><> 
Columns info in (this) info file: 
1. Stimulus start time (from trial start) 2. Stimulus off-time(from stimulus start time) 
3. RT or max response duration, if no response (from stimulus start time) 
 
1.002 3.228 3.228 
0.533 1.677 1.677 
0.568 1.346 1.346 
0.250 0.963 0.963 
0.568 0.766 0.766 
0.450 0.645 0.645 
0.250 0.930 0.930 
0.317 0.711 0.711 
0.417 0.427 0.427 
0.585 0.219 0.219 
0.584 0.099 0.099 
0.267 0.919 0.919 
0.584 0.547 0.547 
0.584 0.701 0.701 
0.401 0.624 0.624 
0.517 0.678 0.678 
0.267 0.525 0.525 
0.367 0.569 0.569 
0.568 0.722 0.722 
0.517 0.875 0.875 
0.584 0.799 0.799 
0.467 0.755 0.755 
0.216 0.798 0.798 
0.550 0.634 0.634 
0.584 0.678 0.678 
0.467 0.777 0.777 
0.501 0.831 0.831 
0.500 0.711 0.711 
0.367 0.831 0.831 
0.468 0.624 0.624 
0.266 0.623 0.623 
0.484 0.536 0.536 
0.216 0.667 0.667 
0.316 0.602 0.602 
0.217 0.701 0.701 
0.233 0.755 0.755 
0.535 0.843 0.843 
0.484 1.729 1.729 
0.334 0.722 0.722 
0.584 1.268 1.268 
0.216 0.678 0.678 
0.384 1.028 1.028 
0.351 1.477 1.477 
0.501 1.214 1.214 
0.517 0.842 0.842 
0.283 1.301 1.301 
0.399 0.678 0.678 
0.384 1.630 1.630 
0.467 0.897 0.897 
0.483 1.411 1.411 
0.501 1.422 1.422 
0.316 0.809 0.809 
0.467 1.575 1.575 
0.467 0.449 0.449 
0.267 0.668 0.668 
0.251 0.667 0.667 
0.400 0.634 0.634 
0.585 0.678 0.678 
0.333 0.908 0.908 
0.434 0.690 0.690 
0.300 0.656 0.656 
0.501 0.678 0.678 
0.301 0.569 0.569 
0.400 0.470 0.470 
0.484 0.459 0.459 
0.552 0.492 0.492 
0.584 0.350 0.350 
0.417 0.471 0.471 
0.251 0.646 0.646 
0.267 0.515 0.515 
0.300 0.558 0.558 
0.534 0.601 0.601 
0.300 0.623 0.623 
0.534 0.438 0.438 
0.300 0.723 0.723 
0.568 0.547 0.547 
0.350 0.788 0.788 
0.284 0.722 0.722 
0.300 1.083 1.083 
0.451 0.755 0.755 
0.400 0.668 0.668 
0.350 0.875 0.875 
0.534 0.777 0.777 
0.434 1.259 1.259 
0.417 0.788 0.788 
0.567 0.853 0.853 
0.317 0.624 0.624 
0.500 0.645 0.645 
0.501 0.831 0.831 
0.350 0.723 0.723 
0.433 0.754 0.754 
0.233 0.755 0.755 
0.217 0.853 0.853 
0.417 0.460 0.460 
0.518 0.318 0.318 
0.568 0.558 0.558 
0.249 0.722 0.722 
0.434 0.919 0.919 
0.384 0.612 0.612 
0.201 0.941 0.941 
0.333 1.028 1.028 
0.266 1.126 1.126 
0.518 0.645 0.645 
0.334 1.062 1.062 
