1,37,1,1,1,0.36109
0,58,1,2,0,0.47271
1,111,2,1,0,0.63417
0,50,1,1,1,0.53432
0,21,1,1,1,0.44492
0,82,2,1,0,0.44486
1,46,1,1,1,0.49383
0,69,2,2,1,0.51185
1,78,2,2,1,0.52276
0,87,2,1,0,0.63939
1,2,1,1,1,0.5171
0,102,2,2,1,0.51745
1,23,1,1,1,0.38364
0,91,2,2,1,0.56174
1,66,2,1,0,0.37257
0,95,2,2,1,0.48942
1,111,2,1,0,0.43916
1,34,1,2,0,0.623
0,79,2,1,0,0.49503
0,12,1,1,1,0.63441
1,13,1,1,1,0.39399
1,83,2,2,1,0.64521
1,47,1,1,1,0.89033
1,10,1,1,1,0.55633
0,117,2,2,1,0.81744
1,77,2,2,1,0.54553
0,80,2,2,1,0.56751
0,70,2,2,1,0.53962
1,36,1,1,1,0.56588
1,51,1,1,1,0.58972
0,25,1,1,1,0.57841
0,11,1,1,1,0.78497
1,67,2,2,1,0.58373
1,22,1,1,1,0.71247
0,21,1,1,1,0.80646
0,84,2,1,0,0.51703
0,120,2,1,0,0.59492
0,9,1,1,1,0.45608
0,64,2,2,1,0.66225
0,94,2,2,1,0.83491
1,16,1,1,1,0.62286
1,38,1,1,1,0.63435
0,106,2,2,1,0.62323
1,31,1,1,1,0.45043
1,42,1,1,1,0.53973
1,98,2,2,1,0.64513
1,47,1,1,1,0.56223
0,87,2,2,1,0.61121
1,96,2,2,1,0.71777
1,65,2,2,1,0.62338
0,36,1,1,1,0.62281
1,74,2,2,1,0.60114
1,75,2,2,1,0.61201
0,41,1,2,0,0.47819
1,61,2,2,1,0.52316
1,55,1,1,1,0.61245
0,54,1,1,1,0.53972
1,1,1,1,1,0.484
1,45,1,1,1,0.36131
1,65,2,1,0,0.32816
1,38,1,1,1,0.65642
1,14,1,1,1,0.61201
0,75,2,2,1,0.55674
0,110,2,2,1,0.47277
0,15,1,2,0,0.48947
0,39,1,1,1,0.551
0,72,2,2,1,0.61223
1,116,2,1,0,0.52824
1,31,1,1,1,0.58436
1,16,1,1,1,0.61184
0,26,1,1,1,0.71798
1,89,2,1,0,0.7235
0,45,1,1,1,0.72361
0,73,2,2,1,0.58976
0,63,2,2,1,0.66248
0,20,1,1,1,0.60567
1,90,2,2,1,0.74602
1,27,1,1,1,0.61223
1,102,2,2,1,0.61206
1,112,2,2,1,0.5611
1,76,2,2,1,0.42268
0,68,2,2,1,0.53927
0,52,1,1,1,0.53362
1,94,2,2,1,0.54566
0,80,2,2,1,0.62316
1,63,2,2,1,0.46709
0,5,1,1,1,0.58431
0,61,2,2,1,0.58442
1,72,2,2,1,0.51732
1,79,2,2,1,0.62241
0,55,1,1,1,0.52841
1,17,1,1,1,0.70675
1,118,2,2,1,0.62151
1,117,2,2,1,0.51208
1,53,1,1,1,0.46141
0,17,1,1,1,0.55092
0,49,1,2,0,0.75166
1,34,1,1,1,0.45615
0,77,2,2,1,0.71242
1,115,2,2,1,0.81252
1,20,1,1,1,0.5174
1,19,1,1,1,0.60043
1,58,1,1,1,0.58401
1,46,1,1,1,0.71223
0,96,2,2,1,0.62314
1,41,1,1,1,0.80697
1,4,1,1,1,0.65039
1,118,2,2,1,0.69543
1,110,2,2,1,0.6286
1,120,2,2,1,0.65142
0,100,2,2,1,0.7513
1,37,1,1,1,0.57881
0,2,1,1,1,0.70126
0,22,1,1,1,0.66186
1,108,2,2,1,0.5565
0,88,2,2,1,0.70149
1,95,2,2,1,0.72922
0,32,1,1,1,0.8013
1,43,1,2,0,0.84042
0,67,2,2,1,0.89047
0,76,2,2,1,0.61792
1,7,1,1,1,0.67917
1,73,2,2,1,0.66205
0,93,2,2,1,0.58345
1,97,2,2,1,0.89623
0,56,1,1,1,0.60661
0,103,2,1,0,0.79041
1,66,2,2,1,0.67362
1,108,2,2,1,0.68468
1,5,1,1,1,0.70135
1,81,2,2,1,0.78443
0,99,2,1,0,0.79526
0,69,2,2,1,0.60667
1,50,1,1,1,0.67248
0,40,1,2,0,0.56788
0,8,1,1,1,0.80682
1,15,1,1,1,0.65661
0,109,2,2,1,0.61739
0,7,1,1,1,0.53388
1,56,1,1,1,0.42237
1,109,2,1,0,0.49478
0,85,2,2,1,0.77377
0,10,1,1,1,0.6067
1,9,1,1,1,0.62151
1,49,1,1,1,0.71225
0,86,2,2,1,0.67919
