<><><><><><><><> 
Begin: 18-Sep-2014 19:59:40 
Matlab version  8.2.0.701 (R2013b) 
Psychtoolbox version  3.0.11 - Flavor: beta - Corresponds to SVN Revision 4591
For more info visit:
https 
Subjid: s06 Run Number: 3 
<><><><><><><><> 
Columns info in data file: 
1. left indvd 2. # right indvd  
3. response (left - 1 :: right - 2) 4. RT  
<><><><><><><><> 
Columns info in (this) info file: 
1. Stimulus start time (from trial start) 2. Stimulus off-time(from stimulus start time) 
3. RT or max response duration, if no response (from stimulus start time) 
 
1.002 1.806 1.806 
0.300 1.303 1.303 
0.417 0.919 0.919 
0.300 0.930 0.930 
0.384 1.138 1.138 
0.550 0.733 0.733 
0.334 0.800 0.800 
0.518 1.248 1.248 
0.517 1.423 1.423 
0.234 1.029 1.029 
0.584 1.007 1.007 
0.450 0.864 0.864 
0.451 1.435 1.435 
0.483 0.755 0.755 
0.417 0.832 0.832 
0.584 0.712 0.712 
0.234 0.832 0.832 
0.484 0.668 0.668 
0.300 0.810 0.810 
0.201 1.139 1.139 
0.218 1.313 1.313 
0.350 1.313 1.313 
0.400 1.358 1.358 
0.367 1.269 1.269 
0.267 1.117 1.117 
0.384 1.544 1.544 
0.418 1.882 1.882 
0.550 1.314 1.314 
0.250 0.876 0.876 
0.567 0.755 0.755 
0.584 1.041 1.041 
0.434 1.194 1.194 
0.600 1.150 1.150 
0.350 0.691 0.691 
0.484 0.931 0.931 
0.417 1.860 1.860 
0.384 1.379 1.379 
0.584 1.499 1.499 
0.233 1.171 1.171 
0.233 1.171 1.171 
0.234 0.766 0.766 
0.418 1.871 1.871 
0.283 0.745 0.745 
0.567 1.017 1.017 
0.284 1.160 1.160 
0.501 0.646 0.646 
0.567 1.193 1.193 
0.534 1.160 1.160 
0.350 1.051 1.051 
0.234 0.711 0.711 
0.551 1.281 1.281 
0.267 0.766 0.766 
0.318 1.160 1.160 
0.234 0.711 0.711 
0.567 0.613 0.613 
0.301 0.853 0.853 
0.401 0.996 0.996 
0.334 1.149 1.149 
0.200 1.259 1.259 
0.317 1.007 1.007 
0.517 0.635 0.635 
0.551 0.701 0.701 
0.234 1.007 1.007 
0.283 1.182 1.182 
0.534 0.930 0.930 
0.418 1.149 1.149 
0.468 1.105 1.105 
0.483 1.040 1.040 
0.567 0.821 0.821 
0.567 0.767 0.767 
0.283 1.093 1.093 
0.217 0.887 0.887 
0.317 1.445 1.445 
0.200 0.744 0.744 
0.334 1.160 1.160 
0.217 1.018 1.018 
0.400 0.646 0.646 
0.417 0.723 0.723 
0.500 1.478 1.478 
0.552 0.679 0.679 
0.450 1.269 1.269 
0.484 1.357 1.357 
0.234 2.113 2.113 
0.400 0.711 0.711 
0.334 1.489 1.489 
0.551 0.744 0.744 
0.534 1.248 1.248 
0.434 1.061 1.061 
0.433 0.920 0.920 
0.267 1.193 1.193 
0.217 0.755 0.755 
0.417 0.679 0.679 
0.217 0.799 0.799 
0.268 1.423 1.423 
0.517 0.657 0.657 
0.283 1.042 1.042 
0.234 1.971 1.971 
0.434 1.095 1.095 
0.334 1.073 1.073 
0.484 1.402 1.402 
0.317 1.051 1.051 
0.300 1.260 1.260 
0.384 0.908 0.908 
0.318 1.752 1.752 
0.384 0.734 0.734 
0.234 0.790 0.790 
0.283 0.810 0.810 
0.249 0.789 0.789 
0.585 0.701 0.701 
0.384 0.777 0.777 
0.317 0.843 0.843 
0.501 0.745 0.745 
0.217 1.017 1.017 
0.467 0.930 0.930 
0.367 1.249 1.249 
0.434 0.908 0.908 
0.400 0.799 0.799 
0.317 0.777 0.777 
0.500 0.776 0.776 
0.301 1.150 1.150 
0.534 1.138 1.138 
0.333 0.799 0.799 
0.367 1.127 1.127 
0.217 1.280 1.280 
0.467 0.887 0.887 
0.267 0.700 0.700 
0.584 1.423 1.423 
0.600 1.280 1.280 
0.217 1.323 1.323 
0.217 0.788 0.788 
0.367 0.931 0.931 
0.317 0.800 0.800 
0.285 1.291 1.291 
0.317 0.734 0.734 
0.450 2.397 2.397 
0.468 0.821 0.821 
0.518 1.292 1.292 
0.216 1.160 1.160 
0.350 1.094 1.094 
0.484 0.843 0.843 
0.500 1.040 1.040 
0.418 1.367 1.367 
0.551 1.084 1.084 
0.334 0.920 0.920 
0.367 1.116 1.116 
0.467 0.952 0.952 
0.201 1.892 1.892 
0.250 1.313 1.313 
0.417 0.842 0.842 
0.601 0.832 0.832 
0.517 0.974 0.974 
0.501 1.062 1.062 
0.584 1.040 1.040 
0.585 2.058 2.058 
0.434 1.423 1.423 
0.567 0.886 0.886 
0.401 1.039 1.039 
0.500 1.182 1.182 
0.367 1.040 1.040 
0.266 0.886 0.886 
0.501 1.477 1.477 
0.368 1.007 1.007 
0.350 0.963 0.963 
0.316 0.766 0.766 
0.451 0.733 0.733 
0.567 0.832 0.832 
0.417 0.799 0.799 
0.584 0.678 0.678 
0.567 0.722 0.722 
0.584 0.777 0.777 
0.467 0.690 0.690 
0.383 2.593 2.593 
0.217 1.204 1.204 
0.350 1.576 1.576 
0.300 0.897 0.897 
0.417 0.886 0.886 
0.502 0.887 0.887 
0.500 0.843 0.843 
0.351 0.799 0.799 
0.284 1.455 1.455 
0.450 0.909 0.909 
0.600 1.127 1.127 
0.518 2.320 2.320 
0.368 0.930 0.930 
0.284 0.974 0.974 
0.300 0.920 0.920 
0.584 0.865 0.865 
0.434 2.157 2.157 
0.318 0.733 0.733 
0.284 1.401 1.401 
0.484 1.215 1.215 
0.600 1.215 1.215 
0.467 1.500 1.500 
0.417 2.529 2.529 
0.585 0.678 0.678 
0.266 1.992 1.992 
0.484 0.952 0.952 
0.266 1.367 1.367 
0.266 1.324 1.324 
0.534 1.050 1.050 
0.317 2.253 2.253 
0.450 1.106 1.106 
0.449 0.908 0.908 
0.350 0.929 0.929 
0.517 1.171 1.171 
0.417 0.711 0.711 
0.500 1.028 1.028 
0.567 2.090 2.090 
0.534 2.079 2.079 
0.250 0.821 0.821 
0.534 1.587 1.587 
0.267 1.171 1.171 
0.600 0.767 0.767 
0.418 0.929 0.929 
0.318 0.701 0.701 
0.484 0.657 0.657 
0.217 1.214 1.214 
0.400 1.499 1.499 
0.551 1.926 1.926 
0.317 0.722 0.722 
0.418 0.952 0.952 
0.250 1.062 1.062 
0.533 0.810 0.810 
0.517 0.678 0.678 
0.600 0.919 0.919 
0.551 0.963 0.963 
0.417 0.722 0.722 
0.300 0.668 0.668 
0.585 0.733 0.733 
0.501 0.722 0.722 
0.551 0.700 0.700 
0.300 0.821 0.821 
0.367 0.679 0.679 
0.284 0.843 0.843 
0.334 2.943 2.943 
0.367 0.766 0.766 
0.234 0.996 0.996 
0.467 1.127 1.127 
0.483 1.139 1.139 
0.284 1.094 1.094 
0.434 1.040 1.040 
0.534 1.018 1.018 
0.434 0.744 0.744 
0.235 1.007 1.007 
0.417 1.084 1.084 
0.367 0.778 0.778 
0.585 0.854 0.854 
0.333 0.756 0.756 
0.551 0.953 0.953 
0.267 0.930 0.930 
0.449 1.040 1.040 
0.267 0.788 0.788 
0.467 0.974 0.974 
0.601 1.061 1.061 
0.317 0.930 0.930 
0.484 1.390 1.390 
0.384 1.204 1.204 
0.534 0.952 0.952 
0.267 1.510 1.510 
0.551 0.843 0.843 
0.451 1.204 1.204 
0.500 0.963 0.963 
0.401 0.668 0.668 
0.334 0.886 0.886 
0.502 0.711 0.711 
0.551 0.678 0.678 
0.500 0.602 0.602 
0.517 1.248 1.248 
0.468 0.722 0.722 
0.434 1.423 1.423 
0.401 1.194 1.194 
0.484 0.963 0.963 
0.567 0.843 0.843 
0.450 0.613 0.613 
0.568 0.646 0.646 
0.600 0.733 0.733 
0.484 3.206 3.206 
0.601 1.150 1.150 
0.401 2.232 2.232 
