<><><><><><><><> 
Begin: 16-Oct-2014 10:18:51 
Matlab version  8.2.0.701 (R2013b) 
Psychtoolbox version  3.0.11 
Subjid: s41 Run Number: 4 
<><><><><><><><> 
Columns info in data file: 
1. left indvd 2. # right indvd  
3. response (left - 1 :: right - 2) 4. RT  
<><><><><><><><> 
Columns info in (this) info file: 
1. Stimulus start time (from trial start) 2. Stimulus off-time(from stimulus start time) 
3. RT or max response duration, if no response (from stimulus start time) 
 
1.001 1.236 1.236 
0.534 1.923 1.923 
0.567 0.930 0.930 
0.249 0.952 0.952 
0.567 0.677 0.677 
0.451 0.973 0.973 
0.249 1.346 1.346 
0.317 0.908 0.908 
0.418 0.722 0.722 
0.584 1.641 1.641 
0.584 1.182 1.182 
0.266 0.645 0.645 
0.585 0.875 0.875 
0.584 0.766 0.766 
0.400 1.105 1.105 
0.518 0.941 0.941 
0.266 0.668 0.668 
0.367 1.072 1.072 
0.567 1.192 1.192 
0.518 1.006 1.006 
0.584 0.952 0.952 
0.467 1.072 1.072 
0.217 0.951 0.951 
0.535 0.766 0.766 
0.567 0.745 0.745 
0.468 1.269 1.269 
0.501 0.963 0.963 
0.501 0.941 0.941 
0.366 0.876 0.876 
0.468 1.116 1.116 
0.267 0.821 0.821 
0.484 0.919 0.919 
0.217 0.952 0.952 
0.317 0.743 0.743 
0.217 1.072 1.072 
0.235 1.466 1.466 
0.534 1.389 1.389 
0.484 1.510 1.510 
0.334 1.247 1.247 
0.585 1.837 1.837 
0.217 1.115 1.115 
0.383 0.875 0.875 
0.351 0.514 0.514 
0.501 0.667 0.667 
0.517 2.002 2.002 
0.284 0.755 0.755 
0.401 0.864 0.864 
0.385 1.423 1.423 
0.467 1.837 1.837 
0.484 1.050 1.050 
0.501 1.214 1.214 
0.316 1.006 1.006 
0.468 0.897 0.897 
0.467 1.039 1.039 
0.266 1.235 1.235 
0.250 1.148 1.148 
0.400 1.346 1.346 
0.583 1.564 1.564 
0.333 1.258 1.258 
0.434 1.006 1.006 
0.299 0.733 0.733 
0.501 1.050 1.050 
0.301 0.831 0.831 
0.400 1.520 1.520 
0.483 0.930 0.930 
0.551 0.974 0.974 
0.585 0.843 0.843 
0.418 0.887 0.887 
0.251 0.875 0.875 
0.267 0.973 0.973 
0.301 0.785 0.785 
0.535 1.153 1.153 
0.300 0.744 0.744 
0.533 0.915 0.915 
0.300 0.977 0.977 
0.567 1.584 1.584 
0.350 0.011 0.011 
0.284 0.636 0.636 
0.300 0.593 0.593 
0.451 1.055 1.055 
0.384 0.909 0.909 
0.350 0.723 0.723 
0.534 0.624 0.624 
0.434 1.127 1.127 
0.417 0.646 0.646 
0.567 0.788 0.788 
0.316 0.853 0.853 
0.501 1.291 1.291 
0.501 0.995 0.995 
0.350 0.809 0.809 
0.434 0.799 0.799 
0.234 1.269 1.269 
0.218 0.930 0.930 
0.417 0.720 0.720 
0.517 0.688 0.688 
0.583 0.764 0.764 
0.250 0.927 0.927 
0.434 0.763 0.763 
0.384 0.755 0.755 
0.200 1.553 1.553 
0.333 1.007 1.007 
0.266 0.821 0.821 
0.518 0.930 0.930 
0.334 0.929 0.929 
