1,86,2,2,1,0.5079
0,35,1,1,1,0.54163
1,61,2,2,1,0.44234
0,11,1,2,0,0.58458
0,111,2,2,1,0.6284
0,47,1,1,1,0.46445
1,46,1,1,1,0.44259
0,117,2,1,0,0.50797
1,34,1,1,1,0.46463
0,7,1,1,1,0.58924
1,105,2,2,1,0.50797
0,14,1,1,1,0.57381
1,65,2,2,1,0.55198
0,27,1,2,0,0.48609
1,75,2,2,1,0.50897
0,81,2,2,1,0.3988
1,117,2,1,0,0.58411
1,88,2,2,1,0.55106
0,51,1,1,1,0.54181
0,18,1,2,0,0.49811
1,58,1,1,1,0.68284
1,57,1,1,1,0.49753
1,98,2,1,0,0.56254
1,10,1,2,0,0.43266
0,49,1,2,0,0.31037
1,65,2,1,0,0.34401
0,38,1,2,0,0.010988
0,85,2,1,0,0.50707
1,99,2,1,0,0.92323
1,64,2,2,1,0.56325
0,59,1,1,1,0.50823
0,40,1,2,0,0.4973
1,5,1,1,1,0.4261
1,11,1,2,0,0.54093
0,110,2,1,0,0.48648
0,30,1,2,0,0.51493
0,49,1,2,0,0.35521
0,71,2,2,1,0.73685
0,26,1,1,1,0.70472
0,52,1,1,1,0.62822
1,62,2,2,1,0.49701
1,111,2,2,1,0.48632
0,119,2,2,1,0.59625
1,1,1,1,1,0.65121
1,6,1,1,1,0.54147
1,100,2,2,1,0.52984
1,43,1,2,0,0.56793
0,66,2,2,1,0.6163
1,23,1,1,1,0.60713
1,119,2,1,0,0.52933
0,58,1,2,0,0.34387
1,73,2,2,1,0.52005
1,89,2,2,1,0.50806
0,41,1,1,1,0.35522
1,45,1,1,1,0.46454
1,20,1,1,1,0.4203
0,113,2,1,0,0.56172
1,44,1,1,1,0.61751
1,45,1,1,1,0.4647
1,47,1,1,1,0.38678
1,96,2,1,0,0.34398
1,112,2,2,1,0.45296
0,39,1,1,1,0.44269
0,61,2,1,0,0.26277
0,112,2,1,0,0.4648
0,68,2,2,1,0.47494
0,21,1,2,0,0.36473
1,9,1,1,1,0.47567
1,41,1,1,1,0.31039
1,97,2,1,0,0.043772
0,107,2,2,1,0.39878
1,42,1,1,1,0.054899
0,16,1,1,1,0.12032
0,120,2,2,1,0.42094
0,73,2,NaN,NaN,NaN
0,32,1,2,0,0.45342
1,106,2,2,1,0.42029
1,6,1,2,0,0.50727
1,60,1,1,1,0.7052
1,4,1,1,1,0.46433
1,92,2,2,1,0.56276
0,57,1,1,1,0.56765
0,1,1,1,1,0.46348
1,15,1,2,0,0.48624
0,85,2,2,1,0.68305
1,81,2,1,0,0.40846
0,77,2,2,1,0.9027
0,116,2,1,0,0.60057
1,12,1,1,1,0.33431
1,26,1,1,1,0.77088
0,90,2,2,1,0.67195
1,48,1,1,1,0.43083
1,78,2,2,1,0.53046
1,91,2,1,0,0.45373
1,97,2,2,1,0.55086
0,27,1,1,1,0.46449
0,9,1,2,0,0.48531
1,102,2,1,0,0.36568
0,38,1,1,1,0.31143
1,76,2,2,1,0.50817
1,95,2,2,1,0.45961
1,115,2,2,1,0.65962
1,12,1,1,1,0.4205
1,96,2,1,0,0.43157
0,37,1,1,1,0.69455
1,82,2,2,1,0.64025
1,7,1,1,1,0.29559
1,87,2,1,0,0.18581
1,76,2,2,1,0.43135
1,52,1,1,1,0.41944
0,31,1,2,0,0.36611
1,93,2,1,0,0.388
0,83,2,1,0,0.33305
0,51,1,1,1,0.48628
1,44,1,1,1,0.47476
0,50,1,1,1,0.4207
1,108,2,2,1,0.51916
0,83,2,2,1,0.61752
1,8,1,1,1,0.49879
0,89,2,1,0,0.48432
0,102,2,2,1,0.45711
1,103,2,1,0,0.91214
1,19,1,1,1,0.29542
0,69,2,2,1,0.29513
1,98,2,1,0,0.2512
0,17,1,2,0,0.32161
0,43,1,2,0,0.50777
1,67,2,2,1,0.20807
1,46,1,1,1,0.010993
1,32,1,1,1,0.31124
1,35,1,1,1,0.011041
0,105,2,2,1,0.054591
0,70,2,1,0,0.25183
1,93,2,1,0,0.366
0,25,1,1,1,0.71573
0,48,1,2,0,0.3326
1,101,2,1,0,0.011019
0,3,1,1,1,0.25159
0,24,1,1,1,0.3318
1,28,1,1,1,0.27302
1,29,1,2,0,0.011031
0,106,2,1,0,0.29561
0,64,2,2,1,0.19723
1,40,1,1,1,0.010985
1,100,2,2,1,0.06563
0,75,2,1,0,0.34415
0,16,1,1,1,0.011104
1,17,1,1,1,0.010984
1,107,2,2,1,0.42051
0,116,2,1,0,0.29501
1,4,1,1,1,0.63932
0,80,2,2,1,0.47512
1,78,2,2,1,0.56276
1,79,2,2,1,0.54766
1,86,2,2,1,0.45377
0,15,1,2,0,0.50795
1,87,2,1,0,0.53026
0,114,2,NaN,NaN,NaN
1,29,1,1,1,0.74724
1,56,1,1,1,0.48674
0,94,2,2,1,0.49684
0,3,1,1,1,0.68934
0,56,1,1,1,0.61742
0,118,2,2,1,0.67206
0,114,2,2,1,0.71459
0,53,1,1,1,0.59552
1,63,2,2,1,0.66105
0,109,2,NaN,NaN,NaN
