<><><><><><><><> 
Begin: 18-Nov-2014 15:09:46 
0.418 1.051 1.051 
0.268 1.159 1.159 
0.450 1.357 1.357 
0.301 1.279 1.279 
0.467 0.952 0.952 
0.484 2.122 2.122 
0.501 1.575 1.575 
0.384 2.330 2.330 
0.234 1.257 1.257 
0.300 2.887 2.887 
0.567 1.541 1.541 
0.267 1.095 1.095 
0.533 1.357 1.357 
0.418 1.016 1.016 
0.601 1.859 1.859 
0.234 2.607 2.607 
0.384 1.696 1.696 
0.250 1.159 1.159 
0.584 3.030 3.030 
0.200 1.017 1.017 
0.517 1.137 1.137 
0.533 1.159 1.159 
0.550 1.607 1.607 
0.234 2.395 2.395 
0.367 2.144 2.144 
0.300 1.137 1.137 
0.518 1.248 1.248 
0.367 1.553 1.553 
0.568 1.575 1.575 
0.283 1.203 1.203 
0.301 2.833 2.833 
0.266 1.597 1.597 
0.250 1.094 1.094 
0.551 1.006 1.006 
0.433 3.915 3.915 
0.417 0.832 0.832 
0.267 1.399 1.399 
0.551 0.963 0.963 
0.450 3.446 3.446 
0.350 1.127 1.127 
0.401 2.429 2.429 
0.367 1.028 1.028 
0.234 1.159 1.159 
0.300 0.995 0.995 
0.251 0.810 0.810 
0.283 1.915 1.915 
0.301 0.996 0.996 
0.367 3.796 3.796 
0.217 1.467 1.467 
0.567 1.826 1.826 
0.584 0.908 0.908 
0.400 1.246 1.246 
0.400 1.509 1.509 
0.333 2.122 2.122 
0.568 1.838 1.838 
0.351 3.983 3.983 
0.251 1.170 1.170 
0.517 0.953 0.953 
0.350 1.117 1.117 
0.301 1.061 1.061 
0.367 1.663 1.663 
0.233 1.215 1.215 
0.250 2.504 2.504 
0.584 0.929 0.929 
0.583 0.754 0.754 
0.434 1.531 1.531 
0.234 1.062 1.062 
0.301 0.973 0.973 
0.350 1.006 1.006 
0.533 1.050 1.050 
0.200 1.104 1.104 
0.216 2.746 2.746 
0.267 2.133 2.133 
0.467 1.598 1.598 
0.501 1.826 1.826 
0.467 1.488 1.488 
0.384 1.575 1.575 
0.417 1.443 1.443 
0.316 1.170 1.170 
0.501 1.050 1.050 
0.284 3.764 3.764 
0.484 1.083 1.083 
0.284 1.520 1.520 
0.350 1.072 1.072 
0.451 1.356 1.356 
0.518 2.439 2.439 
0.234 1.006 1.006 
0.567 1.455 1.455 
0.518 2.670 2.670 
0.400 2.112 2.112 
0.383 2.220 2.220 
0.383 1.552 1.552 
0.318 2.700 2.700 
0.399 1.039 1.039 
0.401 1.105 1.105 
0.533 1.225 1.225 
0.518 1.126 1.126 
0.467 1.662 1.662 
0.350 2.866 2.866 
0.533 1.159 1.159 
0.417 1.039 1.039 
0.350 1.073 1.073 
0.584 1.631 1.631 
0.551 2.112 2.112 
0.417 2.506 2.506 
0.451 1.171 1.171 
0.434 1.421 1.421 
0.284 1.292 1.292 
0.316 2.558 2.558 
0.384 1.171 1.171 
0.300 1.345 1.345 
0.534 1.050 1.050 
0.284 1.772 1.772 
0.300 1.443 1.443 
0.266 1.727 1.727 
0.300 1.816 1.816 
0.384 1.389 1.389 
0.334 1.652 1.652 
0.568 1.520 1.520 
0.368 1.094 1.094 
0.284 0.952 0.952 
0.567 0.918 0.918 
0.601 1.651 1.651 
0.383 1.269 1.269 
0.250 0.973 0.973 
0.301 2.101 2.101 
0.368 2.221 2.221 
0.434 2.416 2.416 
0.300 2.743 2.743 
0.450 1.106 1.106 
0.484 1.389 1.389 
0.284 1.105 1.105 
0.250 0.984 0.984 
0.316 1.072 1.072 
0.334 0.897 0.897 
0.367 2.362 2.362 
0.401 2.067 2.067 
0.234 1.138 1.138 
0.300 1.061 1.061 
0.518 1.257 1.257 
0.217 2.429 2.429 
0.568 0.974 0.974 
0.501 2.340 2.340 
0.401 1.542 1.542 
0.434 0.951 0.951 
0.300 2.865 2.865 
0.384 1.028 1.028 
0.584 0.907 0.907 
0.418 1.138 1.138 
0.415 0.929 0.929 
0.301 1.575 1.575 
0.400 1.171 1.171 
0.451 1.237 1.237 
0.467 1.247 1.247 
0.366 1.356 1.356 
0.350 1.006 1.006 
0.601 3.862 3.862 
0.217 0.929 0.929 
0.551 1.116 1.116 
0.567 1.115 1.115 
0.517 1.618 1.618 
0.234 2.188 2.188 
0.301 2.156 2.156 
0.334 1.740 1.740 
0.467 2.199 2.199 
0.250 4.003 6.000 
0.485 4.002 4.174 
0.250 1.115 1.115 
0.468 0.985 0.985 
0.401 1.913 1.913 
0.518 2.920 2.920 
0.484 0.995 0.995 
0.567 0.886 0.886 
0.567 1.093 1.093 
0.334 1.366 1.366 
0.483 1.006 1.006 
0.283 1.105 1.105 
0.217 0.907 0.907 
0.501 0.941 0.941 
0.401 0.667 0.667 
0.399 1.094 1.094 
0.567 1.936 1.936 
0.451 0.974 0.974 
0.450 2.330 2.330 
0.551 1.192 1.192 
0.533 0.973 0.973 
0.434 1.159 1.159 
0.283 0.963 0.963 
0.299 1.072 1.072 
0.550 0.874 0.874 
0.217 1.750 1.750 
<><><><><><><><> 
RT (mean):  1.56 
Consistency:  0.05 
Self Consistency:  0.83 
<><><><><><><><> 
End: 18-Nov-2014 15:19:48 
