<><><><><><><><> 
Begin: 18-Nov-2014 14:35:58 
0.417 1.794 1.794 
0.267 1.782 1.782 
0.451 2.242 2.242 
0.301 1.662 1.662 
0.467 2.428 2.428 
0.483 1.455 1.455 
0.500 1.531 1.531 
0.384 1.312 1.312 
0.234 1.859 1.859 
0.300 1.248 1.248 
0.568 2.833 2.833 
0.267 2.910 2.910 
0.534 2.319 2.319 
0.417 1.805 1.805 
0.600 3.041 3.041 
0.234 1.280 1.280 
0.383 0.886 0.886 
0.250 2.658 2.658 
0.585 1.192 1.192 
0.201 2.340 2.340 
0.517 2.657 2.657 
0.533 2.090 2.090 
0.550 1.170 1.170 
0.234 1.520 1.520 
0.368 2.931 2.931 
0.300 1.029 1.029 
0.517 1.269 1.269 
0.383 1.138 1.138 
0.567 1.727 1.727 
0.268 3.314 3.314 
0.301 1.171 1.171 
0.267 1.204 1.204 
0.250 2.428 2.428 
0.550 1.225 1.225 
0.434 3.205 3.205 
0.417 1.718 1.718 
0.267 1.739 1.739 
0.551 1.270 1.270 
0.450 1.476 1.476 
0.350 3.194 3.194 
0.417 2.100 2.100 
0.368 1.542 1.542 
0.234 1.849 1.849 
0.300 2.628 2.628 
0.250 3.612 3.612 
0.283 2.233 2.233 
0.300 2.723 2.723 
0.367 2.485 2.485 
0.218 1.511 1.511 
0.568 1.248 1.248 
0.584 1.094 1.094 
0.400 1.214 1.214 
0.401 1.422 1.422 
0.334 2.800 2.800 
0.567 1.301 1.301 
0.350 1.345 1.345 
0.250 1.105 1.105 
0.518 2.449 2.449 
0.351 1.608 1.608 
0.300 1.784 1.784 
0.368 1.979 1.979 
0.234 2.252 2.252 
0.251 2.209 2.209 
0.585 1.990 1.990 
0.584 2.099 2.099 
0.434 1.969 1.969 
0.234 1.663 1.663 
0.301 1.816 1.816 
0.350 1.148 1.148 
0.534 2.471 2.471 
0.216 1.969 1.969 
0.217 1.312 1.312 
0.267 2.493 2.493 
0.467 2.308 2.308 
0.501 1.750 1.750 
0.467 0.875 0.875 
0.384 2.526 2.526 
0.417 2.176 2.176 
0.317 2.287 2.287 
0.501 3.239 3.239 
0.283 0.995 0.995 
0.483 0.995 0.995 
0.282 3.991 5.985 
0.351 1.619 1.619 
0.451 2.057 2.057 
0.517 1.959 1.959 
0.234 1.181 1.181 
0.568 1.148 1.148 
0.518 1.454 1.454 
0.399 1.673 1.673 
0.384 3.160 3.160 
0.385 1.203 1.203 
0.333 1.280 1.280 
0.401 0.984 0.984 
0.400 1.739 1.739 
0.533 1.181 1.181 
0.518 1.137 1.137 
0.467 1.160 1.160 
0.351 1.641 1.641 
0.533 1.204 1.204 
0.417 1.324 1.324 
0.350 1.116 1.116 
0.584 2.110 2.110 
0.551 1.335 1.335 
0.417 2.812 2.812 
0.451 2.101 2.101 
0.434 1.619 1.619 
0.284 1.455 1.455 
0.318 2.045 2.045 
0.384 1.357 1.357 
0.300 1.618 1.618 
0.535 2.669 2.669 
0.284 3.139 3.139 
0.300 3.413 3.413 
0.267 0.995 0.995 
0.300 1.597 1.597 
0.384 1.662 1.662 
0.333 2.669 2.669 
0.568 1.433 1.433 
0.368 1.313 1.313 
0.283 1.006 1.006 
0.567 2.055 2.055 
0.601 1.662 1.662 
0.384 2.614 2.614 
0.250 1.848 1.848 
0.300 0.929 0.929 
0.367 1.050 1.050 
0.434 2.755 2.755 
0.301 1.771 1.771 
0.450 1.345 1.345 
0.483 1.192 1.192 
0.285 2.748 2.748 
0.250 1.412 1.412 
0.317 0.908 0.908 
0.333 1.050 1.050 
0.368 1.127 1.127 
0.400 0.930 0.930 
0.233 2.756 2.756 
0.300 1.388 1.388 
0.518 1.006 1.006 
0.217 0.951 0.951 
0.567 2.274 2.274 
0.500 1.444 1.444 
0.401 2.079 2.079 
0.434 1.171 1.171 
0.299 1.115 1.115 
0.384 2.114 2.114 
0.584 3.227 3.227 
0.417 1.039 1.039 
0.417 1.783 1.783 
0.300 1.203 1.203 
0.400 1.356 1.356 
0.450 2.241 2.241 
0.467 1.061 1.061 
0.366 1.093 1.093 
0.350 1.563 1.563 
0.601 2.734 2.734 
0.217 0.974 0.974 
0.551 1.137 1.137 
0.567 3.772 3.772 
0.517 0.983 0.983 
0.235 1.586 1.586 
0.301 1.214 1.214 
0.334 3.051 3.051 
0.468 2.230 2.230 
0.251 2.187 2.187 
0.484 1.235 1.235 
0.250 1.936 1.936 
0.467 1.651 1.651 
0.400 1.278 1.278 
0.518 1.236 1.236 
0.484 1.137 1.137 
0.567 1.684 1.684 
0.551 2.657 2.657 
0.333 1.596 1.596 
0.484 1.171 1.171 
0.284 1.444 1.444 
0.218 1.356 1.356 
0.501 1.149 1.149 
0.401 2.603 2.603 
0.400 3.520 3.520 
0.568 1.137 1.137 
0.451 1.400 1.400 
0.451 1.422 1.422 
0.552 1.083 1.083 
0.517 1.290 1.290 
0.434 1.159 1.159 
0.284 1.389 1.389 
0.300 2.520 2.520 
0.551 1.024 1.024 
0.217 1.024 1.024 
<><><><><><><><> 
RT (mean):  1.76 
Consistency:  0.22 
Self Consistency:  0.87 
<><><><><><><><> 
End: 18-Nov-2014 14:46:55 
