<><><><><><><><> 
Begin: 18-Nov-2014 14:25:15 
0.417 1.029 1.029 
0.266 1.028 1.028 
0.451 1.980 1.980 
0.301 1.116 1.116 
0.467 1.762 1.762 
0.483 1.378 1.378 
0.500 1.192 1.192 
0.383 2.854 2.854 
0.234 2.777 2.777 
0.300 0.908 0.908 
0.568 2.199 2.199 
0.267 1.421 1.421 
0.533 2.778 2.778 
0.418 2.011 2.011 
0.601 2.264 2.264 
0.234 1.411 1.411 
0.384 0.963 0.963 
0.250 1.805 1.805 
0.584 3.390 3.390 
0.200 1.268 1.268 
0.517 2.516 2.516 
0.534 1.148 1.148 
0.551 1.412 1.412 
0.234 1.565 1.565 
0.367 1.389 1.389 
0.300 3.718 3.718 
0.518 1.674 1.674 
0.383 1.324 1.324 
0.568 1.924 1.924 
0.267 1.728 1.728 
0.300 1.083 1.083 
0.267 1.148 1.148 
0.250 1.224 1.224 
0.551 2.887 2.887 
0.434 1.674 1.674 
0.417 1.126 1.126 
0.267 0.853 0.853 
0.550 1.050 1.050 
0.451 2.800 2.800 
0.350 3.991 5.984 
0.401 1.072 1.072 
0.367 2.538 2.538 
0.233 2.002 2.002 
0.301 1.051 1.051 
0.251 0.930 0.930 
0.284 2.472 2.472 
0.300 1.039 1.039 
0.368 2.473 2.473 
0.217 1.367 1.367 
0.567 1.509 1.509 
0.584 1.060 1.060 
0.400 2.493 2.493 
0.399 0.973 0.973 
0.334 1.006 1.006 
0.567 1.411 1.411 
0.351 1.827 1.827 
0.251 1.061 1.061 
0.517 1.202 1.202 
0.351 4.003 6.000 
0.300 1.160 1.160 
0.367 3.992 5.995 
0.233 1.203 1.203 
0.250 0.951 0.951 
0.584 2.121 2.121 
0.583 0.765 0.765 
0.434 1.007 1.007 
0.233 1.772 1.772 
0.300 1.138 1.138 
0.349 1.269 1.269 
0.533 1.225 1.225 
0.201 1.127 1.127 
0.218 1.214 1.214 
0.266 1.683 1.683 
0.467 1.138 1.138 
0.501 1.028 1.028 
0.467 3.981 3.981 
0.384 1.432 1.432 
0.417 1.640 1.640 
0.316 0.886 0.886 
0.501 1.061 1.061 
0.284 0.798 0.798 
0.484 1.355 1.355 
0.268 1.652 1.652 
0.351 2.045 2.045 
0.450 0.919 0.919 
0.517 0.909 0.909 
0.234 1.783 1.783 
0.567 2.187 2.187 
0.518 1.083 1.083 
0.401 3.150 3.150 
0.384 1.247 1.247 
0.384 1.542 1.542 
0.333 1.093 1.093 
0.400 1.378 1.378 
0.400 2.133 2.133 
0.534 2.265 2.265 
0.517 1.388 1.388 
0.467 1.247 1.247 
0.350 1.214 1.214 
0.533 1.487 1.487 
0.417 1.389 1.389 
0.350 1.150 1.150 
0.584 1.061 1.061 
0.551 2.821 2.821 
0.417 1.979 1.979 
0.450 0.908 0.908 
0.434 1.696 1.696 
0.283 2.865 2.865 
0.317 1.761 1.761 
0.384 2.023 2.023 
0.300 1.858 1.858 
0.535 3.051 3.051 
0.284 1.717 1.717 
0.300 2.133 2.133 
0.267 3.948 3.948 
0.300 0.995 0.995 
0.384 2.351 2.351 
0.333 1.597 1.597 
0.568 2.439 2.439 
0.367 1.029 1.029 
0.283 1.083 1.083 
0.568 1.751 1.751 
0.601 1.805 1.805 
0.383 2.526 2.526 
0.251 1.105 1.105 
0.301 2.517 2.517 
0.367 2.679 2.679 
0.434 1.017 1.017 
0.300 1.334 1.334 
0.451 1.159 1.159 
0.484 1.826 1.826 
0.285 1.894 1.894 
0.251 1.662 1.662 
0.317 2.045 2.045 
0.333 2.187 2.187 
0.367 2.055 2.055 
0.400 2.823 2.823 
0.233 1.902 1.902 
0.301 1.619 1.619 
0.517 1.936 1.936 
0.217 2.788 2.788 
0.568 1.596 1.596 
0.501 1.040 1.040 
0.399 1.104 1.104 
0.435 1.246 1.246 
0.300 1.990 1.990 
0.384 1.071 1.071 
0.584 1.651 1.651 
0.418 1.718 1.718 
0.417 1.235 1.235 
0.300 1.323 1.323 
0.400 1.127 1.127 
0.451 1.017 1.017 
0.468 1.236 1.236 
0.367 1.631 1.631 
0.351 1.981 1.981 
0.600 1.084 1.084 
0.217 3.991 4.015 
0.551 1.608 1.608 
0.568 2.045 2.045 
0.517 1.290 1.290 
0.249 1.170 1.170 
0.300 0.842 0.842 
0.334 0.996 0.996 
0.467 2.088 2.088 
0.251 1.662 1.662 
0.484 1.564 1.564 
0.251 1.312 1.312 
0.466 1.105 1.105 
0.400 3.128 3.128 
0.517 1.904 1.904 
0.483 1.269 1.269 
0.568 1.805 1.805 
0.550 1.149 1.149 
0.333 2.220 2.220 
0.484 1.760 1.760 
0.284 1.083 1.083 
0.217 1.740 1.740 
0.501 0.984 0.984 
0.401 1.630 1.630 
0.400 1.542 1.542 
0.567 1.104 1.104 
0.450 1.050 1.050 
0.451 1.805 1.805 
0.551 1.160 1.160 
0.517 1.479 1.479 
0.433 3.456 3.456 
0.283 2.834 2.834 
0.300 3.018 3.018 
0.551 1.334 1.334 
0.217 2.855 2.855 
<><><><><><><><> 
RT (mean):  1.62 
Consistency:  0.14 
Self Consistency:  0.73 
<><><><><><><><> 
End: 18-Nov-2014 14:35:34 
