53,44,2,0.94045
28,56,2,0.6895
58,14,2,0.84173
41,26,2,0.94141
19,9,2,0.75476
25,43,2,0.90809
22,51,2,0.82025
58,16,1,0.85297
29,36,2,1.2466
57,26,1,0.77614
35,55,2,0.75463
37,29,1,0.77648
7,6,1,1.2466
19,43,2,0.87515
52,56,2,2.0894
37,5,1,0.87488
51,8,1,1.1159
13,7,2,0.88588
4,37,2,0.90678
38,2,1,1.356
27,16,2,0.78679
1,34,2,0.75453
30,6,2,0.667
53,2,1,1.017
47,34,1,0.88554
21,14,2,0.95138
48,39,1,1.1373
9,13,2,0.76568
5,1,2,0.73261
38,55,2,0.99478
13,12,1,0.87454
20,56,2,0.72234
26,29,1,0.83124
40,32,1,0.79821
37,58,2,0.84205
4,50,2,0.83236
34,41,2,0.75483
11,52,2,0.79842
6,55,2,0.83049
41,59,2,0.89693
25,20,2,1.9143
16,33,2,0.84196
31,44,2,0.67802
40,24,1,0.87486
30,8,2,0.798
54,16,1,0.8419
26,42,2,1.0059
41,13,2,0.84242
40,7,2,0.79851
52,55,2,0.65622
15,53,2,0.96225
49,60,2,0.80964
25,41,2,0.94011
40,17,1,1.1482
6,4,2,0.90763
12,39,2,1.0497
4,59,2,0.94012
19,37,2,0.71124
15,1,2,0.99544
41,46,2,0.79811
30,56,2,0.76533
29,32,2,0.99494
51,2,1,1.0388
7,58,2,0.83169
53,8,1,1.2687
50,3,1,0.64495
10,31,1,0.71082
35,32,1,0.94123
26,2,1,1.2025
36,24,1,1.0938
13,2,1,0.94055
12,58,2,1.0722
49,1,2,1.0495
40,56,2,0.72158
16,18,2,1.1478
20,49,1,0.7765
54,42,1,0.82092
3,22,1,1.1266
28,26,2,1.1266
36,46,2,0.89673
10,54,2,1.1046
20,26,1,1.629
4,19,1,0.80898
25,3,2,1.3893
15,10,2,0.71069
53,6,1,0.77647
34,26,1,1.1266
4,22,1,0.82032
14,47,2,0.86434
2,42,1,1.6724
24,6,2,0.87507
11,42,2,0.9403
24,35,2,1.2243
22,49,2,0.75442
2,27,2,0.96264
50,18,1,0.94023
55,20,1,0.72192
8,12,1,0.89706
26,38,1,1.2797
27,30,2,0.92963
7,34,2,1.2686
32,36,2,0.92978
60,43,2,1.0828
18,42,1,1.0171
35,16,2,0.75461
2,36,2,0.95132
18,19,1,0.76578
26,46,2,0.96248
28,2,1,1.1048
38,39,2,1.3556
33,59,2,1.0934
45,16,1,1.3127
55,7,1,0.96234
59,50,2,0.92965
45,17,1,0.72161
43,28,2,0.84244
13,21,1,0.75444
38,20,1,0.90751
8,50,2,0.63392
28,22,1,0.87494
41,44,2,0.86371
55,16,1,0.72181
35,52,2,0.85301
24,47,2,0.94068
5,44,2,1.0058
34,17,2,1.3679
47,31,1,0.83046
7,53,2,1.0281
56,41,1,1.1259
37,33,2,0.93
28,16,2,1.0495
35,19,2,1.2474
14,7,2,0.98433
38,6,2,0.88572
57,22,1,1.0279
46,7,1,1.1811
54,23,1,0.98376
12,7,2,0.73243
4,54,2,0.89666
30,25,1,0.83093
24,16,2,1.0385
22,37,2,0.84207
38,31,2,1.2139
47,46,2,0.78698
24,20,1,1.0279
3,17,1,0.82032
32,38,2,1.006
57,43,1,0.8638
45,35,1,0.68896
19,48,2,0.72219
25,58,2,0.62303
54,22,1,0.73286
44,46,2,0.85287
2,60,2,0.74423
51,45,2,0.78727
38,13,2,0.77636
26,37,2,0.66684
28,39,1,1.3885
31,1,2,0.73281
23,18,2,0.79814
42,56,2,0.72178
38,50,2,0.67777
52,15,2,0.9292
10,30,1,0.73298
47,41,1,0.75446
40,34,2,0.95106
55,2,1,0.68913
53,60,1,1.0718
31,16,2,0.60114
14,33,2,0.55768
20,23,1,0.94084
3,28,2,0.89649
45,36,1,1.0604
31,13,2,0.62313
2,43,2,1.0606
53,12,1,0.95114
11,18,2,0.83219
33,17,1,1.083
43,36,1,1.0611
19,12,2,0.62395
29,20,2,0.71055
