<><><><><><><><> 
Begin: 26-Sep-2014 15:49:53 
Matlab version  8.2.0.701 (R2013b) 
Psychtoolbox version  3.0.11 
Subjid: s24 Run Number: 4 
<><><><><><><><> 
Columns info in data file: 
1. left indvd 2. # right indvd  
3. response (left - 1 :: right - 2) 4. RT  
<><><><><><><><> 
Columns info in (this) info file: 
1. Stimulus start time (from trial start) 2. Stimulus off-time(from stimulus start time) 
3. RT or max response duration, if no response (from stimulus start time) 
 
1.000 1.182 1.182 
0.266 1.335 1.335 
0.600 1.335 1.335 
0.483 1.553 1.553 
0.400 1.116 1.116 
0.384 1.347 1.347 
0.233 1.509 1.509 
0.484 1.838 1.838 
0.217 1.609 1.609 
0.233 1.258 1.258 
0.417 1.303 1.303 
0.234 1.630 1.630 
0.534 1.805 1.805 
0.534 1.281 1.281 
0.484 1.084 1.084 
0.267 1.576 1.576 
0.468 1.477 1.477 
0.417 1.225 1.225 
0.584 1.128 1.128 
0.467 1.489 1.489 
0.517 1.488 1.488 
0.384 1.620 1.620 
0.383 1.378 1.378 
0.534 1.193 1.193 
0.234 1.324 1.324 
0.249 0.897 0.897 
0.266 1.324 1.324 
0.351 1.116 1.116 
0.534 1.291 1.291 
0.517 1.357 1.357 
0.233 1.203 1.203 
0.367 1.302 1.302 
0.417 1.631 1.631 
0.367 1.389 1.389 
0.467 1.400 1.400 
0.450 2.013 2.013 
0.317 1.652 1.652 
0.367 1.467 1.467 
0.200 1.499 1.499 
0.601 1.575 1.575 
0.266 1.269 1.269 
0.250 1.772 1.772 
0.349 0.995 0.995 
0.283 1.269 1.269 
0.401 1.718 1.718 
0.334 1.280 1.280 
0.584 1.774 1.774 
0.567 2.002 2.002 
0.217 1.870 1.870 
0.500 1.423 1.423 
0.317 1.938 1.938 
0.367 1.247 1.247 
0.417 1.598 1.598 
0.585 1.412 1.412 
0.367 1.455 1.455 
0.601 1.544 1.544 
0.317 1.193 1.193 
0.484 1.324 1.324 
0.467 1.379 1.379 
0.418 1.192 1.192 
0.484 0.995 0.995 
0.468 1.040 1.040 
0.268 1.051 1.051 
0.251 1.620 1.620 
0.600 1.138 1.138 
0.267 1.532 1.532 
0.218 2.122 2.122 
0.433 1.574 1.574 
0.551 1.269 1.269 
0.467 1.094 1.094 
0.284 1.632 1.632 
0.350 1.444 1.444 
0.383 1.281 1.281 
0.600 1.171 1.171 
0.266 1.630 1.630 
0.550 1.215 1.215 
0.467 1.148 1.148 
0.350 1.280 1.280 
0.284 1.292 1.292 
0.367 1.268 1.268 
0.400 0.908 0.908 
0.251 1.062 1.062 
0.434 1.587 1.587 
0.300 1.084 1.084 
0.350 1.105 1.105 
0.434 1.160 1.160 
0.301 1.380 1.380 
0.317 1.237 1.237 
0.450 1.215 1.215 
0.316 1.181 1.181 
0.533 1.346 1.346 
0.600 0.963 0.963 
0.501 1.313 1.313 
0.334 1.291 1.291 
0.434 1.258 1.258 
0.251 1.325 1.325 
0.566 1.467 1.467 
0.551 1.564 1.564 
0.533 0.853 0.853 
0.300 1.784 1.784 
0.434 1.432 1.432 
0.216 1.554 1.554 
0.367 1.138 1.138 
0.333 1.291 1.291 
