<><><><><><><><> 
Begin: 29-Sep-2014 14:16:42 
Matlab version  8.2.0.701 (R2013b) 
Psychtoolbox version  3.0.11 
Subjid: s27 Run Number: 2 
<><><><><><><><> 
Columns info in data file: 
1. left indvd 2. # right indvd  
3. response (left - 1 :: right - 2) 4. RT  
<><><><><><><><> 
Columns info in (this) info file: 
1. Stimulus start time (from trial start) 2. Stimulus off-time(from stimulus start time) 
3. RT or max response duration, if no response (from stimulus start time) 
 
1.001 3.489 3.489 
0.534 1.542 1.542 
0.567 2.374 2.374 
0.251 1.465 1.465 
0.567 2.231 2.231 
0.450 1.192 1.192 
0.250 1.061 1.061 
0.317 2.713 2.713 
0.418 3.499 3.499 
0.584 2.254 2.254 
0.585 2.440 2.440 
0.267 3.458 3.458 
0.584 1.794 1.794 
0.584 2.789 2.789 
0.401 3.083 3.083 
0.517 1.488 1.488 
0.266 3.203 3.203 
0.368 1.925 1.925 
0.568 3.150 3.150 
0.517 2.298 2.298 
0.584 2.746 2.746 
0.468 2.504 2.504 
0.216 2.749 2.749 
0.534 2.669 2.669 
0.584 3.664 3.664 
0.467 1.413 1.413 
0.501 1.563 1.563 
0.501 2.034 2.034 
0.367 1.193 1.193 
0.468 2.089 2.089 
0.267 2.996 2.996 
0.484 1.772 1.772 
0.217 1.499 1.499 
0.318 2.723 2.723 
0.217 1.334 1.334 
0.234 1.138 1.138 
0.534 2.713 2.713 
0.484 2.613 2.613 
0.334 1.619 1.619 
0.584 1.903 1.903 
0.217 1.793 1.793 
0.383 1.312 1.312 
0.350 2.035 2.035 
0.502 2.942 2.942 
0.517 2.570 2.570 
0.284 2.712 2.712 
0.400 3.905 3.905 
0.385 1.193 1.193 
0.467 2.176 2.176 
0.484 3.195 3.195 
0.501 1.630 1.630 
0.317 3.249 3.249 
0.481 1.936 1.936 
0.468 1.093 1.093 
0.268 1.170 1.170 
0.250 1.893 1.893 
0.401 1.280 1.280 
0.584 1.476 1.476 
0.334 1.936 1.936 
0.434 0.930 0.930 
0.300 3.991 4.081 
0.501 2.394 2.394 
0.301 1.149 1.149 
0.400 1.979 1.979 
0.484 2.110 2.110 
0.567 2.832 2.832 
0.584 3.993 5.995 
0.417 0.153 0.153 
0.250 1.774 1.774 
0.266 1.171 1.171 
0.300 1.214 1.214 
0.534 1.761 1.761 
0.300 2.231 2.231 
0.533 1.279 1.279 
0.300 1.203 1.203 
0.568 0.886 0.886 
0.334 1.805 1.805 
0.284 1.017 1.017 
0.300 1.313 1.313 
0.450 1.663 1.663 
0.384 3.959 3.959 
0.349 3.335 3.335 
0.534 1.608 1.608 
0.434 0.800 0.800 
0.417 1.870 1.870 
0.567 2.134 2.134 
0.318 1.696 1.696 
0.500 3.872 3.872 
0.501 3.008 3.008 
0.350 1.072 1.072 
0.434 0.919 0.919 
0.233 0.842 0.842 
0.218 0.656 0.656 
0.417 0.612 0.612 
0.517 0.722 0.722 
0.583 0.340 0.340 
0.250 1.510 1.510 
0.434 0.974 0.974 
0.383 0.689 0.689 
0.201 0.503 0.503 
0.334 1.958 1.958 
0.267 2.155 2.155 
0.517 1.476 1.476 
0.333 2.089 2.089 
