<><><><><><><><> 
Begin: 29-Sep-2014 14:28:56 
Matlab version  8.2.0.701 (R2013b) 
Psychtoolbox version  3.0.11 
Subjid: s27 Run Number: 3 
<><><><><><><><> 
Columns info in data file: 
1. left indvd 2. # right indvd  
3. response (left - 1 :: right - 2) 4. RT  
<><><><><><><><> 
Columns info in (this) info file: 
1. Stimulus start time (from trial start) 2. Stimulus off-time(from stimulus start time) 
3. RT or max response duration, if no response (from stimulus start time) 
 
1.002 3.281 3.281 
0.533 2.811 2.811 
0.567 3.118 3.118 
0.250 1.760 1.760 
0.568 2.602 2.602 
0.451 1.258 1.258 
0.233 2.329 2.329 
0.318 2.714 2.714 
0.417 2.132 2.132 
0.584 2.143 2.143 
0.583 1.783 1.783 
0.267 2.450 2.450 
0.585 1.641 1.641 
0.585 2.275 2.275 
0.400 1.390 1.390 
0.517 2.439 2.439 
0.266 1.455 1.455 
0.367 1.411 1.411 
0.568 3.993 4.409 
0.518 3.556 3.556 
0.584 1.893 1.893 
0.467 2.744 2.744 
0.217 2.756 2.756 
0.550 3.774 3.774 
0.583 3.128 3.128 
0.468 3.752 3.752 
0.500 2.296 2.296 
0.501 1.664 1.664 
0.367 1.532 1.532 
0.468 3.534 3.534 
0.267 2.669 2.669 
0.484 2.023 2.023 
0.216 3.994 4.246 
0.317 1.335 1.335 
0.216 3.151 3.151 
0.249 3.983 5.990 
0.534 2.395 2.395 
0.484 1.367 1.367 
0.334 1.553 1.553 
0.585 2.779 2.779 
0.218 1.487 1.487 
0.384 1.903 1.903 
0.350 1.519 1.519 
0.501 1.640 1.640 
0.518 2.144 2.144 
0.284 3.729 3.729 
0.401 1.773 1.773 
0.384 3.678 3.678 
0.466 3.993 4.038 
0.484 1.368 1.368 
0.501 1.750 1.750 
0.317 2.440 2.440 
0.483 3.238 3.238 
0.467 2.122 2.122 
0.267 2.264 2.264 
0.250 1.651 1.651 
0.401 1.018 1.018 
0.584 3.062 3.062 
0.334 1.969 1.969 
0.434 1.181 1.181 
0.284 2.165 2.165 
0.500 1.367 1.367 
0.301 1.564 1.564 
0.400 2.013 2.013 
0.484 1.881 1.881 
0.551 1.509 1.509 
0.584 2.167 2.167 
0.417 1.599 1.599 
0.266 3.565 3.565 
0.267 3.171 3.171 
0.300 3.018 3.018 
0.533 2.111 2.111 
0.301 1.597 1.597 
0.533 2.561 2.561 
0.300 2.308 2.308 
0.567 4.004 4.305 
0.334 4.004 4.086 
0.284 2.823 2.823 
0.301 1.115 1.115 
0.450 1.772 1.772 
0.399 1.893 1.893 
0.350 1.686 1.686 
0.534 1.663 1.663 
0.434 2.143 2.143 
0.417 2.799 2.799 
0.567 2.122 2.122 
0.317 1.335 1.335 
0.501 2.233 2.233 
0.500 1.389 1.389 
0.351 1.816 1.816 
0.433 1.358 1.358 
0.234 2.341 2.341 
0.217 1.565 1.565 
0.417 3.313 3.313 
0.518 1.740 1.740 
0.567 1.379 1.379 
0.251 1.936 1.936 
0.434 2.964 2.964 
0.384 1.892 1.892 
0.200 2.724 2.724 
0.334 3.238 3.238 
0.268 1.925 1.925 
0.517 1.401 1.401 
0.334 1.816 1.816 
