<><><><><><><><> 
Begin: 29-Sep-2014 14:04:27 
Matlab version  8.2.0.701 (R2013b) 
Psychtoolbox version  3.0.11 
Subjid: s27 Run Number: 1 
<><><><><><><><> 
Columns info in data file: 
1. left indvd 2. # right indvd  
3. response (left - 1 :: right - 2) 4. RT  
<><><><><><><><> 
Columns info in (this) info file: 
1. Stimulus start time (from trial start) 2. Stimulus off-time(from stimulus start time) 
3. RT or max response duration, if no response (from stimulus start time) 
 
1.000 2.879 2.879 
0.532 1.595 1.595 
0.567 3.486 3.486 
0.250 3.302 3.302 
0.567 2.230 2.230 
0.451 2.770 2.770 
0.234 1.585 1.585 
0.318 1.967 1.967 
0.417 2.372 2.372 
0.584 1.966 1.966 
0.584 1.912 1.912 
0.267 3.882 3.882 
0.584 2.514 2.514 
0.585 1.956 1.956 
0.400 1.519 1.519 
0.517 1.674 1.674 
0.267 2.484 2.484 
0.367 2.033 2.033 
0.567 2.590 2.590 
0.517 2.054 2.054 
0.583 2.480 2.480 
0.467 2.710 2.710 
0.216 3.517 3.517 
0.534 1.617 1.617 
0.583 1.705 1.705 
0.467 2.632 2.632 
0.501 2.207 2.207 
0.502 2.426 2.426 
0.367 1.465 1.465 
0.468 0.961 0.961 
0.267 1.813 1.813 
0.484 1.344 1.344 
0.218 1.518 1.518 
0.318 2.501 2.501 
0.217 1.377 1.377 
0.234 1.235 1.235 
0.534 2.862 2.862 
0.484 3.311 3.311 
0.335 1.388 1.388 
0.584 1.606 1.606 
0.217 1.278 1.278 
0.384 2.294 2.294 
0.350 1.017 1.017 
0.501 1.485 1.485 
0.517 2.873 2.873 
0.284 1.103 1.103 
0.401 2.534 2.534 
0.384 2.971 2.971 
0.467 3.060 3.060 
0.484 2.885 2.885 
0.501 1.814 1.814 
0.317 2.796 2.796 
0.468 2.120 2.120 
0.467 2.206 2.206 
0.266 3.169 3.169 
0.250 1.640 1.640 
0.400 2.546 2.546 
0.585 2.906 2.906 
0.334 4.000 4.288 
0.434 2.131 2.131 
0.284 1.649 1.649 
0.499 1.540 1.540 
0.300 1.060 1.060 
0.400 1.781 1.781 
0.484 1.365 1.365 
0.567 1.999 1.999 
0.584 1.934 1.934 
0.417 3.998 4.277 
0.251 0.929 0.929 
0.267 2.677 2.677 
0.300 3.299 3.299 
0.534 3.246 3.246 
0.300 1.945 1.945 
0.534 1.977 1.977 
0.300 2.676 2.676 
0.567 1.650 1.650 
0.350 3.398 3.398 
0.284 1.257 1.257 
0.300 1.191 1.191 
0.450 1.366 1.366 
0.384 1.737 1.737 
0.350 3.987 4.333 
0.533 1.038 1.038 
0.434 3.998 5.995 
0.417 1.223 1.223 
0.567 1.180 1.180 
0.317 1.126 1.126 
0.501 1.092 1.092 
0.501 1.409 1.409 
0.349 1.846 1.846 
0.434 1.617 1.617 
0.234 1.442 1.442 
0.217 1.289 1.289 
0.417 3.628 3.628 
0.517 1.386 1.386 
0.584 2.338 2.338 
0.249 1.322 1.322 
0.435 1.387 1.387 
0.384 2.557 2.557 
0.200 1.114 1.114 
0.335 1.979 1.979 
0.267 1.269 1.269 
0.517 1.595 1.595 
0.334 2.174 2.174 
