<><><><><><><><> 
Begin: 29-Sep-2014 15:11:51 
Matlab version  8.2.0.701 (R2013b) 
Psychtoolbox version  3.0.11 
Subjid: s27 Run Number: 6 
<><><><><><><><> 
Columns info in data file: 
1. left indvd 2. # right indvd  
3. response (left - 1 :: right - 2) 4. RT  
<><><><><><><><> 
Columns info in (this) info file: 
1. Stimulus start time (from trial start) 2. Stimulus off-time(from stimulus start time) 
3. RT or max response duration, if no response (from stimulus start time) 
 
1.001 2.559 2.559 
0.534 1.707 1.707 
0.568 0.963 0.963 
0.250 1.520 1.520 
0.568 1.049 1.049 
0.450 1.028 1.028 
0.235 1.795 1.795 
0.318 0.974 0.974 
0.418 1.106 1.106 
0.584 2.767 2.767 
0.584 1.411 1.411 
0.266 1.488 1.488 
0.584 2.536 2.536 
0.584 1.749 1.749 
0.400 1.400 1.400 
0.517 1.575 1.575 
0.251 2.287 2.287 
0.368 0.897 0.897 
0.568 3.991 3.991 
0.517 1.226 1.226 
0.584 2.976 2.976 
0.467 1.793 1.793 
0.216 1.279 1.279 
0.550 1.236 1.236 
0.584 1.071 1.071 
0.467 1.411 1.411 
0.501 1.213 1.213 
0.501 1.958 1.958 
0.367 1.533 1.533 
0.467 1.269 1.269 
0.267 2.691 2.691 
0.484 2.186 2.186 
0.217 0.929 0.929 
0.316 1.367 1.367 
0.217 2.395 2.395 
0.234 2.931 2.931 
0.534 0.886 0.886 
0.484 1.171 1.171 
0.334 2.854 2.854 
0.585 2.374 2.374 
0.217 1.619 1.619 
0.384 1.912 1.912 
0.350 1.427 1.427 
0.501 1.098 1.098 
0.517 1.207 1.207 
0.284 3.023 3.023 
0.401 1.282 1.282 
0.384 1.773 1.773 
0.467 1.479 1.479 
0.484 1.881 1.881 
0.501 1.640 1.640 
0.318 1.367 1.367 
0.467 1.476 1.476 
0.467 1.575 1.575 
0.266 1.213 1.213 
0.251 1.651 1.651 
0.401 2.406 2.406 
0.584 1.203 1.203 
0.334 1.039 1.039 
0.434 1.269 1.269 
0.300 2.297 2.297 
0.501 1.564 1.564 
0.301 1.521 1.521 
0.401 0.809 0.809 
0.484 2.121 2.121 
0.567 1.465 1.465 
0.584 1.203 1.203 
0.418 2.264 2.264 
0.251 1.071 1.071 
0.267 2.241 2.241 
0.301 1.160 1.160 
0.535 0.951 0.951 
0.300 2.809 2.809 
0.534 1.630 1.630 
0.301 2.688 2.688 
0.567 1.619 1.619 
0.334 2.089 2.089 
0.283 1.773 1.773 
0.300 1.542 1.542 
0.450 1.553 1.553 
0.400 1.465 1.465 
0.350 1.367 1.367 
0.535 1.957 1.957 
0.434 2.264 2.264 
0.418 1.192 1.192 
0.566 0.960 0.960 
0.318 1.271 1.271 
0.501 1.000 1.000 
0.501 1.846 1.846 
0.350 1.358 1.358 
0.434 1.566 1.566 
0.233 2.271 2.271 
0.217 0.988 0.988 
0.417 1.031 1.031 
0.517 1.466 1.466 
0.583 1.500 1.500 
0.250 1.564 1.564 
0.433 1.921 1.921 
0.384 3.151 3.151 
0.201 1.304 1.304 
0.334 2.173 2.173 
0.267 1.880 1.880 
0.517 1.326 1.326 
0.333 0.934 0.934 
