<><><><><><><><> 
Begin: 29-Sep-2014 14:47:28 
Matlab version  8.2.0.701 (R2013b) 
Psychtoolbox version  3.0.11 
Subjid: s27 Run Number: 4 
<><><><><><><><> 
Columns info in data file: 
1. left indvd 2. # right indvd  
3. response (left - 1 :: right - 2) 4. RT  
<><><><><><><><> 
Columns info in (this) info file: 
1. Stimulus start time (from trial start) 2. Stimulus off-time(from stimulus start time) 
3. RT or max response duration, if no response (from stimulus start time) 
 
1.002 1.870 1.870 
0.533 1.925 1.925 
0.568 1.510 1.510 
0.250 3.294 3.294 
0.568 1.804 1.804 
0.451 1.434 1.434 
0.235 1.542 1.542 
0.318 1.128 1.128 
0.417 4.003 4.098 
0.584 2.200 2.200 
0.583 2.244 2.244 
0.268 1.029 1.029 
0.585 1.543 1.543 
0.584 2.394 2.394 
0.400 3.971 3.971 
0.517 2.899 2.899 
0.266 2.187 2.187 
0.366 1.792 1.792 
0.567 1.137 1.137 
0.517 1.871 1.871 
0.584 1.762 1.762 
0.467 1.378 1.378 
0.216 1.706 1.706 
0.535 2.331 2.331 
0.584 1.390 1.390 
0.468 1.170 1.170 
0.500 2.090 2.090 
0.501 1.258 1.258 
0.367 1.816 1.816 
0.468 1.235 1.235 
0.267 1.117 1.117 
0.484 3.293 3.293 
0.217 1.367 1.367 
0.318 3.151 3.151 
0.217 1.532 1.532 
0.250 3.982 5.990 
0.534 2.199 2.199 
0.484 1.214 1.214 
0.334 1.751 1.751 
0.583 1.718 1.718 
0.217 1.869 1.869 
0.384 1.957 1.957 
0.350 2.187 2.187 
0.501 1.444 1.444 
0.517 2.713 2.713 
0.284 0.941 0.941 
0.400 1.641 1.641 
0.384 1.388 1.388 
0.467 2.298 2.298 
0.483 1.651 1.651 
0.501 1.937 1.937 
0.317 1.388 1.388 
0.468 1.412 1.412 
0.467 2.453 2.453 
0.266 1.272 1.272 
0.250 1.164 1.164 
0.400 1.192 1.192 
0.584 1.422 1.422 
0.333 1.837 1.837 
0.434 0.907 0.907 
0.300 1.017 1.017 
0.500 2.035 2.035 
0.300 2.854 2.854 
0.400 1.313 1.313 
0.484 2.482 2.482 
0.552 1.553 1.553 
0.583 1.760 1.760 
0.417 1.345 1.345 
0.250 1.532 1.532 
0.267 0.897 0.897 
0.300 1.214 1.214 
0.533 1.509 1.509 
0.301 1.476 1.476 
0.534 1.356 1.356 
0.300 2.374 2.374 
0.567 1.728 1.728 
0.350 1.291 1.291 
0.284 3.303 3.303 
0.301 1.356 1.356 
0.451 1.006 1.006 
0.384 0.931 0.931 
0.350 1.433 1.433 
0.534 1.477 1.477 
0.434 0.973 0.973 
0.417 1.389 1.389 
0.567 2.352 2.352 
0.317 1.280 1.280 
0.501 1.203 1.203 
0.501 2.439 2.439 
0.350 0.908 0.908 
0.434 1.597 1.597 
0.233 1.553 1.553 
0.217 0.974 0.974 
0.417 1.915 1.915 
0.517 1.946 1.946 
0.584 2.241 2.241 
0.250 1.347 1.347 
0.434 2.360 2.360 
0.384 1.397 1.397 
0.200 2.090 2.090 
0.334 1.046 1.046 
0.267 1.618 1.618 
0.518 1.133 1.133 
0.334 1.544 1.544 
