<><><><><><><><> 
Begin: 30-Sep-2014 09:28:10 
Matlab version  8.2.0.701 (R2013b) 
Psychtoolbox version  3.0.11 
Subjid: s43 Run Number: 3 
<><><><><><><><> 
Columns info in data file: 
1. left indvd 2. # right indvd  
3. response (left - 1 :: right - 2) 4. RT  
<><><><><><><><> 
Columns info in (this) info file: 
1. Stimulus start time (from trial start) 2. Stimulus off-time(from stimulus start time) 
3. RT or max response duration, if no response (from stimulus start time) 
 
1.002 3.066 3.066 
0.533 1.006 1.006 
0.567 0.809 0.809 
0.251 0.973 0.973 
0.567 0.601 0.601 
0.451 0.799 0.799 
0.234 0.798 0.798 
0.317 0.832 0.832 
0.418 0.898 0.898 
0.583 0.755 0.755 
0.583 0.843 0.843 
0.266 0.875 0.875 
0.584 0.897 0.897 
0.584 0.941 0.941 
0.400 0.854 0.854 
0.516 1.739 1.739 
0.267 0.776 0.776 
0.368 0.744 0.744 
0.568 1.094 1.094 
0.517 0.918 0.918 
0.585 1.105 1.105 
0.467 0.811 0.811 
0.217 0.821 0.821 
0.550 1.126 1.126 
0.584 1.279 1.279 
0.468 1.401 1.401 
0.502 0.832 0.832 
0.501 1.105 1.105 
0.367 1.452 1.452 
0.467 1.499 1.499 
0.266 1.216 1.216 
0.483 1.106 1.106 
0.217 1.027 1.027 
0.317 1.160 1.160 
0.217 1.783 1.783 
0.234 0.765 0.765 
0.535 1.532 1.532 
0.484 0.984 0.984 
0.334 1.498 1.498 
0.584 0.951 0.951 
0.218 1.411 1.411 
0.384 0.984 0.984 
0.351 0.766 0.766 
0.502 1.509 1.509 
0.517 0.843 0.843 
0.283 1.018 1.018 
0.400 1.192 1.192 
0.384 0.777 0.777 
0.466 0.755 0.755 
0.484 0.908 0.908 
0.501 0.820 0.820 
0.316 3.162 3.162 
0.468 1.106 1.106 
0.468 0.919 0.919 
0.267 1.149 1.149 
0.251 0.634 0.634 
0.401 0.744 0.744 
0.584 0.602 0.602 
0.334 0.809 0.809 
0.434 0.755 0.755 
0.285 0.942 0.942 
0.501 0.766 0.766 
0.300 0.962 0.962 
0.400 0.940 0.940 
0.485 0.875 0.875 
0.567 0.799 0.799 
0.584 1.598 1.598 
0.418 1.171 1.171 
0.266 0.787 0.787 
0.268 0.897 0.897 
0.300 1.281 1.281 
0.534 1.531 1.531 
0.301 2.188 2.188 
0.534 1.488 1.488 
0.300 1.554 1.554 
0.567 1.095 1.095 
0.350 1.226 1.226 
0.284 1.389 1.389 
0.301 1.434 1.434 
0.451 1.237 1.237 
0.384 1.367 1.367 
0.350 1.116 1.116 
0.533 3.337 3.337 
0.434 1.258 1.258 
0.417 0.733 0.733 
0.567 0.657 0.657 
0.316 1.269 1.269 
0.500 0.755 0.755 
0.501 0.842 0.842 
0.351 1.006 1.006 
0.434 3.569 3.569 
0.233 2.574 2.574 
0.233 1.224 1.224 
0.417 0.776 0.776 
0.517 0.776 0.776 
0.584 2.331 2.331 
0.251 1.183 1.183 
0.434 0.953 0.953 
0.383 0.646 0.646 
0.201 0.601 0.601 
0.333 0.799 0.799 
0.267 0.635 0.635 
0.517 0.678 0.678 
0.333 0.646 0.646 
