<><><><><><><><> 
Begin: 30-Sep-2014 09:59:24 
Matlab version  8.2.0.701 (R2013b) 
Psychtoolbox version  3.0.11 
Subjid: s43 Run Number: 6 
<><><><><><><><> 
Columns info in data file: 
1. left indvd 2. # right indvd  
3. response (left - 1 :: right - 2) 4. RT  
<><><><><><><><> 
Columns info in (this) info file: 
1. Stimulus start time (from trial start) 2. Stimulus off-time(from stimulus start time) 
3. RT or max response duration, if no response (from stimulus start time) 
 
1.001 1.759 1.759 
0.534 0.929 0.929 
0.567 0.864 0.864 
0.251 1.215 1.215 
0.567 0.853 0.853 
0.450 0.667 0.667 
0.234 1.510 1.510 
0.317 0.974 0.974 
0.417 0.886 0.886 
0.585 1.083 1.083 
0.584 1.049 1.049 
0.268 0.678 0.678 
0.585 0.931 0.931 
0.585 0.852 0.852 
0.401 0.788 0.788 
0.517 0.994 0.994 
0.266 0.853 0.853 
0.367 0.832 0.832 
0.567 0.821 0.821 
0.517 1.073 1.073 
0.584 1.465 1.465 
0.468 0.711 0.711 
0.216 1.444 1.444 
0.534 0.656 0.656 
0.583 0.733 0.733 
0.467 1.236 1.236 
0.501 1.159 1.159 
0.501 0.733 0.733 
0.367 0.973 0.973 
0.467 1.039 1.039 
0.268 1.237 1.237 
0.484 0.885 0.885 
0.217 1.104 1.104 
0.316 1.268 1.268 
0.216 1.170 1.170 
0.235 0.985 0.985 
0.534 1.252 1.252 
0.484 1.029 1.029 
0.334 0.788 0.788 
0.584 0.690 0.690 
0.216 0.755 0.755 
0.384 0.798 0.798 
0.350 1.181 1.181 
0.501 1.159 1.159 
0.517 0.896 0.896 
0.284 1.213 1.213 
0.399 1.248 1.248 
0.383 0.722 0.722 
0.467 1.237 1.237 
0.484 0.689 0.689 
0.501 2.331 2.331 
0.317 1.160 1.160 
0.467 0.865 0.865 
0.467 1.357 1.357 
0.267 1.422 1.422 
0.251 1.291 1.291 
0.400 1.018 1.018 
0.583 1.072 1.072 
0.333 1.061 1.061 
0.434 0.853 0.853 
0.299 0.951 0.951 
0.501 1.585 1.585 
0.301 1.039 1.039 
0.401 1.488 1.488 
0.484 0.908 0.908 
0.551 1.225 1.225 
0.584 0.855 0.855 
0.417 3.404 3.404 
0.251 0.863 0.863 
0.267 1.467 1.467 
0.301 0.909 0.909 
0.534 2.233 2.233 
0.301 0.820 0.820 
0.533 1.018 1.018 
0.300 1.074 1.074 
0.567 0.723 0.723 
0.350 1.796 1.796 
0.284 1.040 1.040 
0.300 0.820 0.820 
0.450 1.116 1.116 
0.384 1.170 1.170 
0.350 1.082 1.082 
0.534 1.138 1.138 
0.433 0.799 0.799 
0.418 1.049 1.049 
0.567 0.886 0.886 
0.318 0.755 0.755 
0.500 0.799 0.799 
0.501 1.127 1.127 
0.350 1.225 1.225 
0.434 1.620 1.620 
0.234 1.312 1.312 
0.217 0.996 0.996 
0.417 1.357 1.357 
0.518 2.023 2.023 
0.584 1.192 1.192 
0.250 0.679 0.679 
0.434 0.831 0.831 
0.384 0.941 0.941 
0.216 0.778 0.778 
0.334 1.390 1.390 
0.266 0.820 0.820 
0.517 0.952 0.952 
0.333 1.510 1.510 
