<><><><><><><><> 
Begin: 25-Sep-2014 10:06:53 
Matlab version  8.2.0.701 (R2013b) 
Psychtoolbox version  3.0.11 - Flavor: beta - Corresponds to SVN Revision 4591
For more info visit:
https 
Subjid: s20 Run Number: 1 
<><><><><><><><> 
Columns info in data file: 
1. left indvd 2. # right indvd  
3. response (left - 1 :: right - 2) 4. RT  
<><><><><><><><> 
Columns info in (this) info file: 
1. Stimulus start time (from trial start) 2. Stimulus off-time(from stimulus start time) 
3. RT or max response duration, if no response (from stimulus start time) 
 
1.001 1.234 1.234 
0.532 1.147 1.147 
0.567 0.994 0.994 
0.250 1.770 1.770 
0.568 2.251 2.251 
0.450 1.673 1.673 
0.234 1.355 1.355 
0.317 2.294 2.294 
0.417 2.538 2.538 
0.584 1.661 1.661 
0.584 1.256 1.256 
0.268 1.071 1.071 
0.584 0.885 0.885 
0.583 1.060 1.060 
0.400 1.562 1.562 
0.518 0.656 0.656 
0.267 0.820 0.820 
0.367 1.191 1.191 
0.567 0.852 0.852 
0.517 0.754 0.754 
0.583 0.821 0.821 
0.467 0.962 0.962 
0.216 2.011 2.011 
0.535 0.940 0.940 
0.567 1.081 1.081 
0.467 0.984 0.984 
0.501 0.743 0.743 
0.501 2.120 2.120 
0.367 1.114 1.114 
0.467 0.962 0.962 
0.266 0.907 0.907 
0.484 1.027 1.027 
0.217 0.011 0.011 
0.317 2.437 2.437 
0.217 1.267 1.267 
0.234 1.629 1.629 
0.534 0.994 0.994 
0.484 1.617 1.617 
0.334 1.322 1.322 
0.584 2.293 2.293 
0.217 1.027 1.027 
0.384 1.258 1.258 
0.350 1.453 1.453 
0.500 0.962 0.962 
0.517 0.950 0.950 
0.284 0.754 0.754 
0.400 0.721 0.721 
0.384 1.017 1.017 
0.467 0.885 0.885 
0.483 1.802 1.802 
0.501 0.994 0.994 
0.317 0.656 0.656 
0.468 0.710 0.710 
0.467 0.775 0.775 
0.267 1.071 1.071 
0.250 0.994 0.994 
0.401 1.093 1.093 
0.584 1.049 1.049 
0.334 1.497 1.497 
0.434 1.650 1.650 
0.284 1.958 1.958 
0.501 0.842 0.842 
0.300 1.093 1.093 
0.400 1.092 1.092 
0.483 0.831 0.831 
0.567 1.836 1.836 
0.584 0.765 0.765 
0.418 0.820 0.820 
0.250 0.874 0.874 
0.266 1.388 1.388 
0.300 1.212 1.212 
0.534 1.519 1.519 
0.300 0.885 0.885 
0.534 2.972 2.972 
0.300 1.323 1.323 
0.567 1.748 1.748 
0.350 1.016 1.016 
0.284 0.950 0.950 
0.300 1.289 1.289 
0.451 1.377 1.377 
0.384 1.082 1.082 
0.350 1.443 1.443 
0.534 0.689 0.689 
0.434 0.951 0.951 
0.418 0.864 0.864 
0.567 0.962 0.962 
0.317 1.246 1.246 
0.501 0.809 0.809 
0.501 0.874 0.874 
0.351 1.441 1.441 
0.434 1.660 1.660 
0.234 0.929 0.929 
0.217 0.896 0.896 
0.417 1.519 1.519 
0.517 1.563 1.563 
0.584 0.787 0.787 
0.251 0.863 0.863 
0.435 0.765 0.765 
0.384 1.202 1.202 
0.200 0.689 0.689 
0.334 0.579 0.579 
0.267 0.863 0.863 
0.517 1.038 1.038 
0.333 0.896 0.896 
0.417 0.852 0.852 
0.267 0.689 0.689 
0.450 0.941 0.941 
0.301 0.841 0.841 
0.468 1.027 1.027 
0.484 0.666 0.666 
0.501 0.798 0.798 
0.384 1.038 1.038 
0.234 0.852 0.852 
0.300 0.667 0.667 
0.567 0.710 0.710 
0.267 1.201 1.201 
0.534 0.831 0.831 
0.416 0.929 0.929 
0.601 0.776 0.776 
0.234 0.918 0.918 
0.384 0.721 0.721 
0.250 1.028 1.028 
0.584 1.049 1.049 
0.199 1.147 1.147 
0.517 1.180 1.180 
0.533 2.556 2.556 
0.550 2.458 2.458 
0.234 1.376 1.376 
0.366 2.328 2.328 
0.300 1.235 1.235 
0.517 1.027 1.027 
0.384 0.875 0.875 
0.567 1.780 1.780 
0.267 1.423 1.423 
0.301 0.808 0.808 
0.267 0.851 0.851 
0.250 0.906 0.906 
0.550 1.246 1.246 
0.434 0.809 0.809 
0.416 1.748 1.748 
0.267 1.191 1.191 
0.551 1.006 1.006 
0.451 0.907 0.907 
0.350 0.874 0.874 
0.400 0.656 0.656 
0.367 0.765 0.765 
0.234 2.807 2.807 
0.300 2.644 2.644 
0.250 3.999 4.747 
0.284 1.017 1.017 
0.300 1.061 1.061 
0.367 1.476 1.476 
0.217 0.951 0.951 
0.568 1.902 1.902 
0.584 1.442 1.442 
0.400 1.180 1.180 
0.400 1.584 1.584 
0.334 1.311 1.311 
0.567 1.323 1.323 
0.350 1.661 1.661 
0.250 1.725 1.725 
0.517 1.071 1.071 
0.351 0.743 0.743 
0.300 0.819 0.819 
0.367 1.486 1.486 
0.235 1.246 1.246 
0.250 1.060 1.060 
0.584 0.863 0.863 
0.584 1.104 1.104 
0.434 1.410 1.410 
0.234 0.895 0.895 
0.300 1.158 1.158 
0.350 0.776 0.776 
0.534 1.234 1.234 
0.201 0.809 0.809 
0.217 2.065 2.065 
0.267 1.213 1.213 
0.467 0.962 0.962 
0.501 1.235 1.235 
0.467 1.223 1.223 
0.384 0.852 0.852 
0.417 0.819 0.819 
0.317 1.234 1.234 
0.500 0.852 0.852 
0.284 0.863 0.863 
0.484 1.814 1.814 
0.283 1.945 1.945 
0.350 1.158 1.158 
0.451 1.235 1.235 
0.517 1.016 1.016 
0.234 1.464 1.464 
0.567 1.694 1.694 
0.517 1.650 1.650 
0.400 1.235 1.235 
0.384 1.169 1.169 
0.384 2.022 2.022 
0.334 1.049 1.049 
0.400 1.726 1.726 
0.400 1.399 1.399 
0.534 1.692 1.692 
0.517 1.072 1.072 
0.467 1.191 1.191 
0.350 1.769 1.769 
0.534 0.852 0.852 
0.417 1.453 1.453 
0.350 1.136 1.136 
0.583 1.870 1.870 
0.551 1.202 1.202 
0.417 1.509 1.509 
0.451 3.146 3.146 
0.434 0.886 0.886 
0.284 0.798 0.798 
0.317 0.830 0.830 
0.383 1.289 1.289 
0.300 0.721 0.721 
0.534 0.820 0.820 
0.284 1.889 1.889 
0.300 0.819 0.819 
0.267 1.027 1.027 
0.300 0.897 0.897 
0.384 0.973 0.973 
0.334 0.951 0.951 
0.568 0.983 0.983 
0.366 1.661 1.661 
0.284 1.989 1.989 
0.567 2.196 2.196 
0.600 1.136 1.136 
0.383 1.158 1.158 
0.250 1.191 1.191 
0.300 0.874 0.874 
0.366 0.744 0.744 
0.435 0.950 0.950 
0.300 1.005 1.005 
0.450 1.607 1.607 
0.483 0.874 0.874 
0.284 0.853 0.853 
0.251 1.093 1.093 
0.317 3.015 3.015 
0.334 1.148 1.148 
0.369 0.689 0.689 
0.400 0.798 0.798 
0.232 1.148 1.148 
0.300 0.689 0.689 
0.517 0.677 0.677 
0.217 0.721 0.721 
0.567 0.754 0.754 
0.501 1.628 1.628 
0.400 0.732 0.732 
0.433 0.939 0.939 
0.300 2.251 2.251 
0.384 1.125 1.125 
0.584 0.896 0.896 
0.417 1.246 1.246 
0.417 1.137 1.137 
0.300 0.765 0.765 
0.400 0.885 0.885 
0.451 0.787 0.787 
0.468 1.005 1.005 
0.367 1.202 1.202 
0.350 1.126 1.126 
0.600 1.694 1.694 
0.217 1.049 1.049 
0.551 1.049 1.049 
0.567 1.345 1.345 
0.517 1.245 1.245 
0.234 0.853 0.853 
0.300 1.224 1.224 
0.334 0.710 0.710 
0.467 0.830 0.830 
0.250 0.972 0.972 
0.484 1.334 1.334 
0.250 1.046 1.046 
0.467 1.447 1.447 
0.400 2.121 2.121 
0.517 0.623 0.623 
0.484 1.181 1.181 
0.567 1.378 1.378 
0.567 1.005 1.005 
0.333 1.661 1.661 
