<><><><><><><><> 
Begin: 25-Sep-2014 10:53:45 
Matlab version  8.2.0.701 (R2013b) 
Psychtoolbox version  3.0.11 - Flavor: beta - Corresponds to SVN Revision 4591
For more info visit:
https 
Subjid: s20 Run Number: 5 
<><><><><><><><> 
Columns info in data file: 
1. left indvd 2. # right indvd  
3. response (left - 1 :: right - 2) 4. RT  
<><><><><><><><> 
Columns info in (this) info file: 
1. Stimulus start time (from trial start) 2. Stimulus off-time(from stimulus start time) 
3. RT or max response duration, if no response (from stimulus start time) 
 
1.002 1.138 1.138 
0.534 2.035 2.035 
0.568 1.390 1.390 
0.251 1.040 1.040 
0.568 0.799 0.799 
0.451 0.777 0.777 
0.234 0.886 0.886 
0.317 0.919 0.919 
0.417 1.542 1.542 
0.584 0.973 0.973 
0.584 0.974 0.974 
0.267 1.543 1.543 
0.584 0.941 0.941 
0.584 1.006 1.006 
0.401 0.941 0.941 
0.517 0.843 0.843 
0.266 0.700 0.700 
0.368 0.897 0.897 
0.568 0.700 0.700 
0.517 0.897 0.897 
0.584 0.820 0.820 
0.468 1.357 1.357 
0.217 1.072 1.072 
0.550 1.160 1.160 
0.584 0.930 0.930 
0.467 0.820 0.820 
0.500 0.876 0.876 
0.500 1.205 1.205 
0.366 1.148 1.148 
0.467 1.193 1.193 
0.266 0.975 0.975 
0.484 1.542 1.542 
0.217 1.028 1.028 
0.317 1.892 1.892 
0.217 1.575 1.575 
0.234 0.766 0.766 
0.534 1.039 1.039 
0.484 1.083 1.083 
0.335 1.663 1.663 
0.585 0.962 0.962 
0.217 1.095 1.095 
0.383 1.181 1.181 
0.349 1.368 1.368 
0.501 1.499 1.499 
0.517 1.072 1.072 
0.284 2.067 2.067 
0.401 0.919 0.919 
0.383 1.006 1.006 
0.467 0.974 0.974 
0.484 0.689 0.689 
0.501 1.050 1.050 
0.316 1.204 1.204 
0.468 0.919 0.919 
0.467 0.788 0.788 
0.267 1.028 1.028 
0.251 0.832 0.832 
0.402 1.455 1.455 
0.584 1.400 1.400 
0.334 2.330 2.330 
0.434 1.028 1.028 
0.285 1.149 1.149 
0.501 0.788 0.788 
0.301 0.897 0.897 
0.400 1.049 1.049 
0.484 0.788 0.788 
0.551 1.389 1.389 
0.584 1.794 1.794 
0.417 1.017 1.017 
0.251 1.061 1.061 
0.267 1.947 1.947 
0.300 2.101 2.101 
0.535 1.181 1.181 
0.300 1.061 1.061 
0.534 1.433 1.433 
0.300 1.018 1.018 
0.567 1.412 1.412 
0.350 0.952 0.952 
0.284 0.897 0.897 
0.301 1.137 1.137 
0.451 0.788 0.788 
0.399 1.739 1.739 
0.350 1.378 1.378 
0.534 0.788 0.788 
0.434 2.438 2.438 
0.417 0.930 0.930 
0.566 0.853 0.853 
0.317 0.820 0.820 
0.501 1.313 1.313 
0.501 1.357 1.357 
0.351 1.182 1.182 
0.434 0.930 0.930 
0.233 0.985 0.985 
0.217 0.962 0.962 
0.417 1.006 1.006 
0.516 1.050 1.050 
0.584 1.017 1.017 
0.250 0.765 0.765 
0.434 1.149 1.149 
0.383 0.964 0.964 
0.199 2.068 2.068 
0.334 0.820 0.820 
0.283 1.366 1.366 
0.517 0.743 0.743 
0.334 0.755 0.755 
0.416 1.313 1.313 
0.266 1.072 1.072 
0.451 0.864 0.864 
0.301 0.909 0.909 
0.468 1.116 1.116 
0.484 1.969 1.969 
0.501 0.995 0.995 
0.385 0.907 0.907 
0.234 1.400 1.400 
0.300 1.170 1.170 
0.567 0.929 0.929 
0.267 1.805 1.805 
0.534 1.773 1.773 
0.417 1.170 1.170 
0.600 1.018 1.018 
0.234 1.543 1.543 
0.384 0.984 0.984 
0.250 1.060 1.060 
0.584 0.973 0.973 
0.200 1.247 1.247 
0.517 0.984 0.984 
0.534 0.865 0.865 
0.551 0.941 0.941 
0.233 0.996 0.996 
0.367 0.722 0.722 
0.300 0.875 0.875 
0.517 1.018 1.018 
0.367 0.974 0.974 
0.567 1.083 1.083 
0.267 1.270 1.270 
0.301 0.865 0.865 
0.267 1.082 1.082 
0.250 1.564 1.564 
0.550 1.171 1.171 
0.433 1.116 1.116 
0.417 2.231 2.231 
0.266 1.040 1.040 
0.550 1.160 1.160 
0.451 0.974 0.974 
0.350 1.992 1.992 
0.401 1.247 1.247 
0.368 2.440 2.440 
0.233 1.324 1.324 
0.300 1.641 1.641 
0.250 1.313 1.313 
0.284 0.919 0.919 
0.300 1.126 1.126 
0.366 2.133 2.133 
0.217 0.011 0.011 
0.567 1.257 1.257 
0.584 2.167 2.167 
0.401 0.787 0.787 
0.399 1.062 1.062 
0.333 0.689 0.689 
0.567 1.531 1.531 
0.350 1.171 1.171 
0.251 1.071 1.071 
0.517 1.093 1.093 
0.366 1.160 1.160 
0.300 0.733 0.733 
0.368 0.908 0.908 
0.234 0.011 0.011 
0.250 1.663 1.663 
0.583 1.138 1.138 
0.584 1.302 1.302 
0.434 1.193 1.193 
0.233 0.831 0.831 
0.300 0.909 0.909 
0.350 0.766 0.766 
0.534 0.799 0.799 
0.201 1.094 1.094 
0.217 1.116 1.116 
0.267 1.357 1.357 
0.467 1.412 1.412 
0.500 0.733 0.733 
0.467 1.192 1.192 
0.383 1.225 1.225 
0.417 1.707 1.707 
0.316 1.159 1.159 
0.501 1.400 1.400 
0.284 1.150 1.150 
0.483 0.853 0.853 
0.283 0.820 0.820 
0.350 1.313 1.313 
0.450 1.170 1.170 
0.517 1.006 1.006 
0.234 1.028 1.028 
0.567 0.964 0.964 
0.517 1.083 1.083 
0.400 1.051 1.051 
0.384 1.531 1.531 
0.384 0.897 0.897 
0.333 1.083 1.083 
0.402 1.248 1.248 
0.401 0.744 0.744 
0.533 1.115 1.115 
0.517 0.963 0.963 
0.467 0.766 0.766 
0.351 0.941 0.941 
0.533 0.744 0.744 
0.417 0.874 0.874 
0.350 0.897 0.897 
0.583 0.951 0.951 
0.550 1.017 1.017 
0.418 0.820 0.820 
0.450 0.963 0.963 
0.434 1.018 1.018 
0.284 2.363 2.363 
0.317 2.494 2.494 
0.384 0.897 0.897 
0.300 1.249 1.249 
0.533 0.842 0.842 
0.284 1.279 1.279 
0.299 2.592 2.592 
0.267 1.138 1.138 
0.300 1.061 1.061 
0.383 1.018 1.018 
0.334 0.875 0.875 
0.567 1.291 1.291 
0.367 0.886 0.886 
0.283 1.225 1.225 
0.567 0.864 0.864 
0.600 1.433 1.433 
0.384 1.849 1.849 
0.250 1.039 1.039 
0.301 0.777 0.777 
0.367 0.875 0.875 
0.433 0.733 0.733 
0.301 1.050 1.050 
0.450 0.678 0.678 
0.483 0.667 0.667 
0.284 1.389 1.389 
0.250 0.842 0.842 
0.317 0.898 0.898 
0.334 1.729 1.729 
0.368 1.367 1.367 
0.401 1.050 1.050 
0.234 1.247 1.247 
0.300 0.876 0.876 
0.518 0.821 0.821 
0.216 0.700 0.700 
0.568 0.711 0.711 
0.500 0.864 0.864 
0.400 0.886 0.886 
0.434 0.787 0.787 
0.300 0.854 0.854 
0.384 0.861 0.861 
0.584 1.854 1.854 
0.417 0.981 0.981 
0.417 1.054 1.054 
0.300 1.459 1.459 
0.401 1.898 1.898 
0.451 0.899 0.899 
0.468 0.955 0.955 
0.367 0.890 0.890 
0.350 1.028 1.028 
0.600 1.389 1.389 
0.217 1.017 1.017 
0.551 1.094 1.094 
0.567 0.897 0.897 
0.517 1.094 1.094 
0.249 0.963 0.963 
0.301 1.204 1.204 
0.334 0.865 0.865 
0.467 0.765 0.765 
0.251 1.213 1.213 
0.485 1.477 1.477 
0.250 0.883 0.883 
0.467 1.552 1.552 
0.401 0.962 0.962 
0.517 0.907 0.907 
0.484 0.952 0.952 
0.568 0.700 0.700 
0.550 0.809 0.809 
0.334 0.787 0.787 
