<><><><><><><><> 
Begin: 25-Sep-2014 11:03:29 
Matlab version  8.2.0.701 (R2013b) 
Psychtoolbox version  3.0.11 - Flavor: beta - Corresponds to SVN Revision 4591
For more info visit:
https 
Subjid: s20 Run Number: 6 
<><><><><><><><> 
Columns info in data file: 
1. left indvd 2. # right indvd  
3. response (left - 1 :: right - 2) 4. RT  
<><><><><><><><> 
Columns info in (this) info file: 
1. Stimulus start time (from trial start) 2. Stimulus off-time(from stimulus start time) 
3. RT or max response duration, if no response (from stimulus start time) 
 
1.001 1.826 1.826 
0.534 0.919 0.919 
0.568 0.744 0.744 
0.249 1.476 1.476 
0.567 0.973 0.973 
0.451 0.711 0.711 
0.234 0.831 0.831 
0.316 0.820 0.820 
0.417 0.897 0.897 
0.585 0.721 0.721 
0.584 1.006 1.006 
0.267 1.608 1.608 
0.584 0.799 0.799 
0.584 0.853 0.853 
0.400 0.952 0.952 
0.517 0.898 0.898 
0.266 0.973 0.973 
0.368 1.377 1.377 
0.567 0.984 0.984 
0.517 0.919 0.919 
0.585 0.787 0.787 
0.468 1.006 1.006 
0.217 0.908 0.908 
0.535 1.127 1.127 
0.584 0.711 0.711 
0.467 0.908 0.908 
0.501 1.193 1.193 
0.500 2.275 2.275 
0.367 0.973 0.973 
0.467 0.809 0.809 
0.267 0.908 0.908 
0.484 0.854 0.854 
0.217 1.039 1.039 
0.318 0.656 0.656 
0.216 0.799 0.799 
0.233 1.225 1.225 
0.533 0.788 0.788 
0.484 0.962 0.962 
0.333 1.094 1.094 
0.583 0.799 0.799 
0.217 1.957 1.957 
0.383 0.701 0.701 
0.350 2.220 2.220 
0.502 2.526 2.526 
0.518 0.744 0.744 
0.284 1.105 1.105 
0.401 1.356 1.356 
0.383 1.499 1.499 
0.467 0.765 0.765 
0.484 0.853 0.853 
0.500 1.040 1.040 
0.317 1.981 1.981 
0.467 0.951 0.951 
0.467 0.646 0.646 
0.267 0.820 0.820 
0.250 1.498 1.498 
0.401 1.816 1.816 
0.584 0.951 0.951 
0.334 1.334 1.334 
0.434 1.149 1.149 
0.300 1.072 1.072 
0.500 0.656 0.656 
0.300 0.897 0.897 
0.399 0.875 0.875 
0.484 1.061 1.061 
0.567 0.678 0.678 
0.585 0.689 0.689 
0.417 0.722 0.722 
0.250 0.700 0.700 
0.267 0.799 0.799 
0.300 0.777 0.777 
0.534 0.974 0.974 
0.300 0.755 0.755 
0.533 3.992 4.443 
0.301 3.521 3.521 
0.568 1.399 1.399 
0.350 3.467 3.467 
0.284 1.237 1.237 
0.300 1.226 1.226 
0.450 3.466 3.466 
0.400 0.897 0.897 
0.349 1.016 1.016 
0.534 1.771 1.771 
0.434 0.853 0.853 
0.416 1.706 1.706 
0.567 1.170 1.170 
0.318 1.083 1.083 
0.501 1.324 1.324 
0.501 0.919 0.919 
0.350 0.799 0.799 
0.433 1.171 1.171 
0.234 1.237 1.237 
0.217 1.170 1.170 
0.418 1.051 1.051 
0.517 0.886 0.886 
0.584 1.257 1.257 
0.250 1.149 1.149 
0.434 0.623 0.623 
0.384 0.974 0.974 
0.201 0.820 0.820 
0.334 1.248 1.248 
0.267 1.148 1.148 
0.516 0.864 0.864 
0.334 1.094 1.094 
0.417 1.674 1.674 
0.267 0.864 0.864 
0.450 1.138 1.138 
0.300 1.062 1.062 
0.467 1.017 1.017 
0.483 1.061 1.061 
0.501 0.984 0.984 
0.384 1.182 1.182 
0.234 1.181 1.181 
0.300 0.930 0.930 
0.566 0.788 0.788 
0.268 0.635 0.635 
0.534 0.864 0.864 
0.417 0.689 0.689 
0.601 0.766 0.766 
0.234 0.963 0.963 
0.384 0.995 0.995 
0.250 0.776 0.776 
0.584 0.918 0.918 
0.200 0.952 0.952 
0.517 0.733 0.733 
0.534 0.995 0.995 
0.551 1.203 1.203 
0.233 0.766 0.766 
0.367 1.149 1.149 
0.301 0.985 0.985 
0.517 1.028 1.028 
0.368 0.745 0.745 
0.568 1.094 1.094 
0.267 1.543 1.543 
0.300 0.755 0.755 
0.267 0.700 0.700 
0.250 0.634 0.634 
0.550 0.755 0.755 
0.433 1.389 1.389 
0.417 1.126 1.126 
0.266 3.828 3.828 
0.550 1.083 1.083 
0.451 1.149 1.149 
0.350 1.007 1.007 
0.400 1.105 1.105 
0.368 0.985 0.985 
0.234 0.941 0.941 
0.300 1.083 1.083 
0.251 1.401 1.401 
0.284 1.039 1.039 
0.300 1.325 1.325 
0.366 0.996 0.996 
0.217 0.853 0.853 
0.567 0.842 0.842 
0.584 1.073 1.073 
0.401 0.875 0.875 
0.401 1.215 1.215 
0.333 0.875 0.875 
0.567 0.766 0.766 
0.350 0.919 0.919 
0.250 0.744 0.744 
0.517 0.787 0.787 
0.351 1.696 1.696 
0.300 0.876 0.876 
0.367 1.303 1.303 
0.250 1.138 1.138 
0.250 1.060 1.060 
0.584 1.062 1.062 
0.584 1.138 1.138 
0.434 1.314 1.314 
0.233 1.510 1.510 
0.301 1.357 1.357 
0.350 1.007 1.007 
0.534 1.509 1.509 
0.201 1.816 1.816 
0.216 1.127 1.127 
0.267 0.951 0.951 
0.467 1.390 1.390 
0.500 2.505 2.505 
0.467 0.722 0.722 
0.383 0.854 0.854 
0.417 0.689 0.689 
0.316 0.876 0.876 
0.500 0.668 0.668 
0.284 1.029 1.029 
0.484 0.776 0.776 
0.283 0.920 0.920 
0.351 0.843 0.843 
0.450 0.755 0.755 
0.517 0.722 0.722 
0.233 0.831 0.831 
0.583 0.635 0.635 
0.517 0.798 0.798 
0.400 0.832 0.832 
0.383 0.733 0.733 
0.384 1.651 1.651 
0.318 0.766 0.766 
0.400 1.805 1.805 
0.400 1.870 1.870 
0.534 0.843 0.843 
0.517 1.170 1.170 
0.467 1.597 1.597 
0.350 0.919 0.919 
0.533 0.743 0.743 
0.417 0.755 0.755 
0.350 1.882 1.882 
0.583 0.613 0.613 
0.550 0.721 0.721 
0.417 0.569 0.569 
0.450 0.767 0.767 
0.434 0.765 0.765 
0.284 0.853 0.853 
0.316 0.897 0.897 
0.384 0.908 0.908 
0.300 0.678 0.678 
0.534 1.039 1.039 
0.283 0.776 0.776 
0.300 0.809 0.809 
0.267 1.040 1.040 
0.300 1.312 1.312 
0.383 0.929 0.929 
0.333 0.843 0.843 
0.566 1.060 1.060 
0.367 0.689 0.689 
0.283 0.875 0.875 
0.568 1.126 1.126 
0.600 0.853 0.853 
0.384 1.323 1.323 
0.250 0.799 0.799 
0.300 0.930 0.930 
0.367 1.161 1.161 
0.434 1.116 1.116 
0.301 1.161 1.161 
0.450 1.236 1.236 
0.483 1.039 1.039 
0.284 1.882 1.882 
0.250 0.919 0.919 
0.318 0.799 0.799 
0.334 1.148 1.148 
0.367 0.919 0.919 
0.400 1.182 1.182 
0.233 1.335 1.335 
0.301 0.973 0.973 
0.518 0.963 0.963 
0.216 1.948 1.948 
0.566 1.084 1.084 
0.500 1.017 1.017 
0.400 0.710 0.710 
0.433 0.843 0.843 
0.300 0.853 0.853 
0.384 0.886 0.886 
0.584 0.744 0.744 
0.417 0.635 0.635 
0.416 0.798 0.798 
0.301 1.411 1.411 
0.401 1.324 1.324 
0.450 2.626 2.626 
0.468 0.809 0.809 
0.367 1.236 1.236 
0.351 0.711 0.711 
0.600 1.423 1.423 
0.216 0.897 0.897 
0.551 1.105 1.105 
0.568 0.985 0.985 
0.518 1.817 1.817 
0.250 0.897 0.897 
0.300 1.554 1.554 
0.334 0.810 0.810 
0.467 0.700 0.700 
0.250 1.389 1.389 
0.484 1.105 1.105 
0.250 1.543 1.543 
0.467 0.886 0.886 
0.400 0.788 0.788 
0.516 0.744 0.744 
0.483 1.214 1.214 
0.568 0.984 0.984 
0.551 0.799 0.799 
0.334 0.744 0.744 
