<><><><><><><><> 
Begin: 25-Sep-2014 10:18:09 
Matlab version  8.2.0.701 (R2013b) 
Psychtoolbox version  3.0.11 - Flavor: beta - Corresponds to SVN Revision 4591
For more info visit:
https 
Subjid: s20 Run Number: 2 
<><><><><><><><> 
Columns info in data file: 
1. left indvd 2. # right indvd  
3. response (left - 1 :: right - 2) 4. RT  
<><><><><><><><> 
Columns info in (this) info file: 
1. Stimulus start time (from trial start) 2. Stimulus off-time(from stimulus start time) 
3. RT or max response duration, if no response (from stimulus start time) 
 
1.001 1.695 1.695 
0.534 0.887 0.887 
0.567 0.949 0.949 
0.250 1.204 1.204 
0.568 1.759 1.759 
0.451 2.404 2.404 
0.250 0.940 0.940 
0.317 0.876 0.876 
0.418 0.986 0.986 
0.584 0.985 0.985 
0.584 0.896 0.896 
0.267 1.520 1.520 
0.584 1.270 1.270 
0.583 0.832 0.832 
0.401 0.952 0.952 
0.518 1.522 1.522 
0.266 0.856 0.856 
0.367 0.744 0.744 
0.568 1.127 1.127 
0.517 1.117 1.117 
0.584 0.797 0.797 
0.467 1.364 1.364 
0.217 0.647 0.647 
0.550 0.711 0.711 
0.584 0.634 0.634 
0.467 1.015 1.015 
0.500 0.973 0.973 
0.500 1.049 1.049 
0.367 0.940 0.940 
0.467 1.214 1.214 
0.267 1.138 1.138 
0.484 0.995 0.995 
0.216 0.984 0.984 
0.317 1.278 1.278 
0.216 0.766 0.766 
0.234 2.057 2.057 
0.534 1.422 1.422 
0.484 1.191 1.191 
0.333 0.940 0.940 
0.584 1.564 1.564 
0.217 1.957 1.957 
0.384 0.711 0.711 
0.351 0.821 0.821 
0.517 1.586 1.586 
0.517 0.963 0.963 
0.284 1.193 1.193 
0.400 1.105 1.105 
0.383 1.443 1.443 
0.467 2.012 2.012 
0.485 1.335 1.335 
0.500 1.047 1.047 
0.317 1.558 1.558 
0.467 1.006 1.006 
0.468 1.181 1.181 
0.267 1.159 1.159 
0.249 1.564 1.564 
0.400 1.061 1.061 
0.584 1.225 1.225 
0.334 1.127 1.127 
0.433 1.390 1.390 
0.299 1.334 1.334 
0.501 0.809 0.809 
0.300 0.995 0.995 
0.400 1.707 1.707 
0.484 1.084 1.084 
0.551 3.521 3.521 
0.585 1.772 1.772 
0.418 2.440 2.440 
0.251 1.604 1.604 
0.267 1.207 1.207 
0.300 0.951 0.951 
0.533 0.746 0.746 
0.300 0.798 0.798 
0.533 0.981 0.981 
0.301 0.701 0.701 
0.568 1.674 1.674 
0.350 1.219 1.219 
0.284 1.694 1.694 
0.301 0.831 0.831 
0.451 1.448 1.448 
0.384 1.734 1.734 
0.350 0.896 0.896 
0.533 0.984 0.984 
0.434 2.946 2.946 
0.417 1.402 1.402 
0.567 1.015 1.015 
0.317 1.014 1.014 
0.501 1.478 1.478 
0.501 1.501 1.501 
0.350 1.919 1.919 
0.434 3.986 4.564 
0.234 0.910 0.910 
0.217 1.362 1.362 
0.418 1.263 1.263 
0.517 1.152 1.152 
0.584 0.933 0.933 
0.250 1.176 1.176 
0.434 2.753 2.753 
0.384 1.460 1.460 
0.201 1.193 1.193 
0.333 0.977 0.977 
0.267 1.237 1.237 
0.517 0.724 0.724 
0.334 2.158 2.158 
0.418 1.513 1.513 
0.267 1.218 1.218 
0.450 1.460 1.460 
0.300 1.622 1.622 
0.468 1.914 1.914 
0.483 0.788 0.788 
0.501 0.701 0.701 
0.384 1.105 1.105 
0.233 0.963 0.963 
0.300 1.007 1.007 
0.567 0.821 0.821 
0.267 1.225 1.225 
0.533 1.139 1.139 
0.417 0.897 0.897 
0.601 1.970 1.970 
0.234 1.444 1.444 
0.384 0.865 0.865 
0.250 1.160 1.160 
0.584 2.832 2.832 
0.200 1.378 1.378 
0.517 1.598 1.598 
0.534 1.469 1.469 
0.551 1.176 1.176 
0.234 2.116 2.116 
0.367 1.138 1.138 
0.301 1.881 1.881 
0.518 1.378 1.378 
0.368 2.112 2.112 
0.567 1.685 1.685 
0.266 1.598 1.598 
0.301 1.007 1.007 
0.266 1.555 1.555 
0.250 1.542 1.542 
0.551 1.268 1.268 
0.434 1.050 1.050 
0.418 2.396 2.396 
0.266 1.445 1.445 
0.550 1.018 1.018 
0.451 0.767 0.767 
0.350 2.156 2.156 
0.400 1.301 1.301 
0.367 1.149 1.149 
0.234 1.094 1.094 
0.300 0.898 0.898 
0.250 0.809 0.809 
0.284 1.051 1.051 
0.300 1.795 1.795 
0.367 1.292 1.292 
0.217 0.973 0.973 
0.567 1.389 1.389 
0.584 1.620 1.620 
0.400 1.389 1.389 
0.400 1.148 1.148 
0.334 1.247 1.247 
0.567 0.689 0.689 
0.351 2.199 2.199 
0.251 1.171 1.171 
0.517 1.050 1.050 
0.350 1.028 1.028 
0.301 0.908 0.908 
0.368 1.193 1.193 
0.234 1.630 1.630 
0.251 1.039 1.039 
0.584 0.821 0.821 
0.584 1.072 1.072 
0.434 1.050 1.050 
0.234 1.651 1.651 
0.301 1.389 1.389 
0.350 3.085 3.085 
0.533 1.904 1.904 
0.217 2.277 2.277 
0.216 1.367 1.367 
0.267 1.444 1.444 
0.467 1.192 1.192 
0.500 1.170 1.170 
0.467 0.886 0.886 
0.384 0.875 0.875 
0.418 2.155 2.155 
0.318 1.203 1.203 
0.501 1.062 1.062 
0.284 1.346 1.346 
0.484 1.247 1.247 
0.284 2.964 2.964 
0.350 1.083 1.083 
0.451 0.973 0.973 
0.518 1.696 1.696 
0.234 1.665 1.665 
0.567 3.062 3.062 
0.516 1.434 1.434 
0.400 1.236 1.236 
0.384 1.050 1.050 
0.384 1.368 1.368 
0.317 1.171 1.171 
0.400 1.059 1.059 
0.401 0.960 0.960 
0.534 1.420 1.420 
0.517 1.554 1.554 
0.467 1.795 1.795 
0.350 0.809 0.809 
0.533 1.850 1.850 
0.418 3.577 3.577 
0.350 1.226 1.226 
0.583 0.886 0.886 
0.551 1.247 1.247 
0.417 0.996 0.996 
0.450 1.084 1.084 
0.434 1.707 1.707 
0.283 1.150 1.150 
0.317 1.367 1.367 
0.384 2.723 2.723 
0.300 0.865 0.865 
0.534 1.116 1.116 
0.284 2.898 2.898 
0.300 2.035 2.035 
0.266 1.313 1.313 
0.300 1.478 1.478 
0.384 0.930 0.930 
0.333 1.017 1.017 
0.568 2.625 2.625 
0.367 1.838 1.838 
0.283 1.281 1.281 
0.567 2.078 2.078 
0.600 0.876 0.876 
0.383 0.941 0.941 
0.250 1.116 1.116 
0.300 1.804 1.804 
0.367 1.717 1.717 
0.434 1.455 1.455 
0.300 1.138 1.138 
0.450 0.821 0.821 
0.483 2.187 2.187 
0.284 1.061 1.061 
0.250 0.951 0.951 
0.317 1.553 1.553 
0.335 2.561 2.561 
0.368 1.171 1.171 
0.401 2.385 2.385 
0.234 1.554 1.554 
0.301 1.422 1.422 
0.516 1.521 1.521 
0.217 2.593 2.593 
0.568 1.400 1.400 
0.500 1.401 1.401 
0.401 1.150 1.150 
0.435 1.170 1.170 
0.301 0.919 0.919 
0.384 2.462 2.462 
0.583 1.947 1.947 
0.417 1.948 1.948 
0.417 0.777 0.777 
0.300 1.072 1.072 
0.401 1.127 1.127 
0.450 1.247 1.247 
0.467 0.962 0.962 
0.367 0.755 0.755 
0.350 1.324 1.324 
0.601 1.466 1.466 
0.217 0.755 0.755 
0.551 0.960 0.960 
0.567 1.072 1.072 
0.518 2.855 2.855 
0.234 1.323 1.323 
0.300 2.253 2.253 
0.334 1.138 1.138 
0.467 2.702 2.702 
0.250 1.706 1.706 
0.484 1.018 1.018 
0.250 1.137 1.137 
0.467 1.881 1.881 
0.401 2.353 2.353 
0.518 1.412 1.412 
0.484 1.269 1.269 
0.567 1.095 1.095 
0.567 1.105 1.105 
0.334 1.991 1.991 
