<><><><><><><><> 
Begin: 24-Nov-2014 15:46:59 
0.418 1.050 1.050 
0.268 0.864 0.864 
0.451 1.477 1.477 
0.300 1.257 1.257 
0.467 1.686 1.686 
0.484 1.018 1.018 
0.501 1.870 1.870 
0.384 1.903 1.903 
0.234 3.129 3.129 
0.300 1.618 1.618 
0.568 3.960 3.960 
0.268 1.040 1.040 
0.533 1.203 1.203 
0.417 0.995 0.995 
0.600 1.356 1.356 
0.234 1.488 1.488 
0.384 1.258 1.258 
0.250 1.432 1.432 
0.584 1.269 1.269 
0.201 1.357 1.357 
0.517 1.093 1.093 
0.534 0.963 0.963 
0.550 1.323 1.323 
0.234 1.411 1.411 
0.367 1.083 1.083 
0.300 2.001 2.001 
0.517 0.864 0.864 
0.367 1.519 1.519 
0.567 1.198 1.198 
0.267 1.509 1.509 
0.300 1.269 1.269 
0.266 1.389 1.389 
0.250 1.476 1.476 
0.551 2.100 2.100 
0.435 1.314 1.314 
0.417 2.330 2.330 
0.266 0.995 0.995 
0.550 1.302 1.302 
0.451 1.148 1.148 
0.350 1.247 1.247 
0.401 2.690 2.690 
0.367 0.963 0.963 
0.234 1.466 1.466 
0.300 1.061 1.061 
0.251 1.170 1.170 
0.284 2.615 2.615 
0.300 2.111 2.111 
0.368 1.586 1.586 
0.216 1.105 1.105 
0.568 1.783 1.783 
0.585 0.964 0.964 
0.400 0.689 0.689 
0.401 1.203 1.203 
0.334 1.434 1.434 
0.567 1.203 1.203 
0.350 1.040 1.040 
0.249 1.302 1.302 
0.518 0.821 0.821 
0.367 0.886 0.886 
0.299 1.323 1.323 
0.367 1.433 1.433 
0.234 1.456 1.456 
0.251 1.750 1.750 
0.584 1.159 1.159 
0.584 1.126 1.126 
0.434 1.126 1.126 
0.234 1.893 1.893 
0.301 1.105 1.105 
0.349 2.352 2.352 
0.535 1.718 1.718 
0.201 1.105 1.105 
0.217 0.864 0.864 
0.267 1.203 1.203 
0.467 2.616 2.616 
0.500 2.800 2.800 
0.467 1.782 1.782 
0.384 1.619 1.619 
0.417 1.378 1.378 
0.317 2.517 2.517 
0.501 3.993 5.174 
0.283 1.708 1.708 
0.483 1.586 1.586 
0.284 3.459 3.459 
0.350 1.237 1.237 
0.451 1.991 1.991 
0.517 1.543 1.543 
0.234 1.412 1.412 
0.567 2.627 2.627 
0.517 2.986 2.986 
0.400 1.126 1.126 
0.384 2.198 2.198 
0.383 1.051 1.051 
0.318 1.520 1.520 
0.400 1.632 1.632 
0.400 1.060 1.060 
0.534 1.904 1.904 
0.517 1.061 1.061 
0.467 1.323 1.323 
0.351 2.878 2.878 
0.534 1.160 1.160 
0.417 1.105 1.105 
0.350 1.148 1.148 
0.583 1.203 1.203 
0.551 1.072 1.072 
0.417 1.259 1.259 
0.450 1.881 1.881 
0.433 1.859 1.859 
0.284 1.313 1.313 
0.318 1.520 1.520 
0.384 1.335 1.335 
0.300 1.367 1.367 
0.534 1.696 1.696 
0.284 2.308 2.308 
0.299 1.149 1.149 
0.268 1.455 1.455 
0.300 1.631 1.631 
0.383 1.237 1.237 
0.333 1.487 1.487 
0.567 2.254 2.254 
0.366 1.575 1.575 
0.283 1.138 1.138 
0.567 1.859 1.859 
0.600 1.532 1.532 
0.384 1.826 1.826 
0.250 1.455 1.455 
0.300 1.171 1.171 
0.367 0.745 0.745 
0.433 2.767 2.767 
0.301 1.368 1.368 
0.451 1.366 1.366 
0.484 1.323 1.323 
0.285 1.313 1.313 
0.250 1.182 1.182 
0.317 1.105 1.105 
0.334 1.182 1.182 
0.367 2.778 2.778 
0.401 2.047 2.047 
0.234 2.080 2.080 
0.301 1.664 1.664 
0.518 1.039 1.039 
0.216 1.303 1.303 
0.567 1.827 1.827 
0.500 1.367 1.367 
0.401 2.112 2.112 
0.433 2.156 2.156 
0.300 1.860 1.860 
0.384 1.629 1.629 
0.584 2.429 2.429 
0.417 1.302 1.302 
0.417 0.853 0.853 
0.300 1.807 1.807 
0.401 1.674 1.674 
0.451 2.713 2.713 
0.468 0.886 0.886 
0.367 1.280 1.280 
0.350 2.550 2.550 
0.601 2.691 2.691 
0.217 1.389 1.389 
0.551 2.353 2.353 
0.567 1.181 1.181 
0.518 1.050 1.050 
0.234 1.728 1.728 
0.300 1.193 1.193 
0.334 1.334 1.334 
0.468 1.301 1.301 
0.250 1.148 1.148 
0.484 1.193 1.193 
0.250 1.542 1.542 
0.467 1.685 1.685 
0.400 1.598 1.598 
0.517 1.454 1.454 
0.484 1.477 1.477 
0.567 1.368 1.368 
0.567 3.160 3.160 
0.334 2.044 2.044 
0.484 1.543 1.543 
0.284 1.533 1.533 
0.217 3.172 3.172 
0.500 1.357 1.357 
0.400 1.444 1.444 
0.401 2.013 2.013 
0.568 1.356 1.356 
0.451 3.512 3.512 
0.450 1.882 1.882 
0.551 1.936 1.936 
0.518 2.647 2.647 
0.434 2.943 2.943 
0.284 1.324 1.324 
0.301 1.827 1.827 
0.551 0.963 0.963 
0.217 1.279 1.279 
<><><><><><><><> 
RT (mean):  1.45 
Consistency:  -0.14 
Self Consistency:  0.84 
<><><><><><><><> 
End: 24-Nov-2014 15:56:14 
