1,26,1,NaN,NaN,NaN
0,62,2,1,0,0.01208
1,28,1,1,1,0.60572
0,62,2,2,1,0.36573
0,56,1,1,1,0.45344
0,13,1,1,1,0.34403
1,119,2,2,1,0.4743
0,87,2,2,1,0.52022
1,5,1,1,1,0.3123
0,34,1,2,0,0.44246
1,76,2,1,0,0.26254
0,88,2,2,1,0.47546
1,91,2,2,1,0.47503
0,15,1,1,1,0.45471
1,91,2,2,1,0.45235
0,65,2,2,1,0.46467
1,75,2,2,1,0.48796
1,69,2,1,0,0.60701
0,27,1,2,0,0.34343
0,113,2,2,1,0.60684
1,49,1,1,1,0.33316
1,28,1,1,1,0.44132
1,120,2,1,0,0.38909
1,102,2,2,1,0.52992
0,29,1,2,0,0.37684
1,72,2,2,1,0.69467
0,17,1,1,1,0.45334
0,61,2,1,0,0.47554
1,24,1,1,1,0.48665
1,34,1,1,1,0.50812
0,107,2,2,1,0.45351
0,100,2,1,0,0.58508
1,78,2,2,1,0.38785
1,20,1,2,0,0.41118
0,66,2,2,1,0.53026
0,72,2,2,1,0.44964
0,42,1,2,0,0.38304
0,99,2,2,1,0.45374
0,103,2,2,1,0.55311
0,82,2,2,1,0.31134
1,12,1,1,1,0.42091
1,82,2,1,0,0.4208
0,110,2,2,1,0.61722
1,68,2,1,0,0.75899
1,45,1,1,1,0.52996
1,90,2,1,0,0.54147
1,48,1,1,1,0.37162
0,61,2,2,1,0.36644
1,53,1,1,1,0.36615
1,50,1,1,1,0.31126
0,2,1,2,0,0.42021
1,94,2,1,0,0.7819
1,20,1,1,1,0.42095
0,114,2,2,1,0.45323
1,93,2,NaN,NaN,NaN
1,33,1,1,1,0.51892
0,76,2,2,1,0.50721
1,80,2,2,1,0.44349
1,37,1,2,0,0.41102
1,81,2,1,0,0.49798
1,60,1,1,1,0.60705
1,33,1,1,1,0.4322
0,54,1,2,0,0.49716
0,63,2,2,1,0.64094
0,106,2,2,1,0.46424
0,35,1,1,1,0.43037
0,80,2,2,1,0.48531
1,38,1,1,1,0.45328
1,85,2,2,1,0.47496
1,2,1,2,0,0.38774
0,70,2,1,0,0.44866
1,44,1,2,0,0.43237
0,60,1,1,1,0.64083
0,44,1,1,1,0.32305
0,10,1,1,1,0.34276
0,105,2,1,0,0.42033
1,9,1,1,1,0.32171
1,117,2,1,0,0.42045
1,111,2,2,1,0.38779
1,116,2,2,1,0.42057
1,4,1,1,1,0.45358
0,55,1,2,0,0.42518
0,15,1,1,1,0.48625
1,104,2,1,0,0.4305
0,40,1,1,1,0.49697
1,19,1,2,0,0.44221
0,21,1,1,1,0.6725
0,97,2,1,0,0.40329
1,118,2,2,1,0.47575
1,96,2,2,1,0.4645
0,30,1,1,1,0.47425
1,109,2,2,1,0.68211
1,65,2,2,1,0.71533
1,22,1,1,1,0.44255
1,49,1,1,1,0.46978
0,21,1,1,1,0.41097
0,37,1,1,1,0.37761
1,86,2,2,1,0.486
0,66,2,2,1,0.31142
1,57,1,1,1,0.39861
1,115,2,1,0,0.37238
1,4,1,2,0,0.40947
1,1,1,1,1,0.34402
1,18,1,1,1,0.33319
0,64,2,1,0,0.38803
1,89,2,2,1,0.45277
1,70,2,2,1,0.34303
1,115,2,2,1,0.32859
1,24,1,1,1,0.51376
1,118,2,2,1,0.44177
0,30,1,1,1,0.39873
1,71,2,2,1,0.3768
0,23,1,1,1,0.40972
0,108,2,1,0,0.44262
1,1,1,2,0,0.38768
