1,108,2,2,1,0.3961
0,107,2,2,1,0.43169
0,57,1,2,0,0.31051
0,19,1,1,1,0.36527
0,44,1,1,1,0.31077
1,26,1,2,0,0.47068
1,93,2,1,0,0.4635
0,103,2,2,1,0.45343
1,10,1,1,1,0.50832
0,8,1,1,1,0.48146
0,98,2,2,1,0.45244
1,19,1,1,1,0.25157
0,45,1,1,1,0.26285
0,34,1,2,0,0.47512
1,80,2,2,1,0.39849
1,39,1,1,1,0.56369
1,74,2,2,1,0.50799
1,38,1,1,1,0.53014
0,104,2,2,1,0.36612
0,2,1,1,1,0.50709
0,105,2,1,0,0.44834
0,70,2,2,1,0.40992
1,77,2,1,0,0.34281
1,25,1,1,1,0.38822
1,48,1,1,1,0.5626
1,75,2,1,0,0.29541
0,84,2,2,1,0.47411
0,100,2,2,1,0.32208
0,46,1,1,1,0.45447
0,21,1,1,1,0.4375
1,77,2,2,1,0.33296
0,12,1,2,0,0.5301
0,5,1,1,1,0.31138
1,65,2,2,1,0.4971
1,76,2,2,1,0.57366
0,118,2,2,1,0.4864
0,58,1,2,0,0.27351
0,13,1,1,1,0.42107
0,32,1,1,1,0.32231
1,30,1,2,0,0.41044
1,111,2,NaN,NaN,NaN
0,29,1,1,1,0.57382
1,109,2,2,1,0.54078
0,15,1,1,1,0.46352
1,55,1,2,0,0.44343
0,60,1,1,1,0.40965
0,52,1,1,1,0.33315
1,99,2,2,1,0.55699
1,10,1,1,1,0.38721
1,88,2,1,0,0.27317
1,43,1,2,0,0.47531
1,104,2,1,0,0.48602
0,50,1,1,1,0.67252
1,62,2,2,1,0.59662
1,69,2,2,1,0.34337
0,53,1,1,1,0.33293
0,89,2,1,0,0.7043
0,36,1,1,1,0.36594
0,108,2,2,1,0.57442
1,3,1,1,1,0.4534
0,87,2,2,1,0.57373
1,50,1,1,1,0.27384
1,45,1,1,1,0.35405
1,52,1,1,1,0.33211
0,49,1,2,0,0.26239
1,78,2,2,1,0.44271
1,109,2,2,1,0.39975
0,23,1,1,1,0.53011
1,66,2,2,1,0.45876
1,117,2,2,1,0.34413
0,83,2,1,0,0.29553
0,107,2,2,1,0.49628
0,15,1,2,0,0.44355
0,113,2,1,0,0.43168
0,96,2,1,0,0.54784
1,53,1,1,1,0.57329
1,48,1,1,1,0.42062
1,32,1,1,1,0.45268
1,31,1,1,1,0.3216
1,61,2,2,1,0.47436
1,46,1,1,1,0.47564
0,3,1,1,1,0.52015
0,68,2,1,0,0.34378
1,79,2,2,1,0.59692
0,6,1,1,1,0.67241
1,59,1,1,1,0.45455
1,35,1,1,1,0.45383
0,67,2,2,1,0.49834
1,118,2,1,0,0.26295
1,82,2,2,1,0.4426
1,87,2,2,1,0.40946
1,20,1,1,1,0.47559
0,86,2,2,1,0.48663
0,11,1,1,1,0.45437
0,56,1,1,1,0.45387
1,74,2,2,1,0.44394
1,81,2,2,1,0.33276
0,18,1,1,1,0.39459
0,14,1,1,1,0.34326
1,37,1,2,0,0.41979
1,26,1,2,0,0.35386
0,99,2,1,0,0.32158
1,38,1,1,1,0.47616
0,55,1,1,1,0.36612
0,116,2,2,1,0.41954
0,9,1,1,1,0.28461
1,114,2,1,0,0.27368
1,93,2,2,1,0.6507
0,34,1,1,1,0.4641
0,47,1,1,1,0.41129
0,60,1,1,1,0.31039
0,28,1,1,1,0.34463
1,91,2,2,1,0.36603
1,111,2,2,1,0.43169
0,73,2,1,0,0.45451
0,76,2,2,1,0.32221
1,28,1,1,1,0.45965
0,16,1,2,0,0.33397
0,101,2,2,1,0.49782
0,4,1,1,1,0.46505
1,114,2,2,1,0.56934
1,94,2,2,1,0.4099
0,51,1,1,1,0.53017
0,103,2,1,0,0.46416
0,42,1,1,1,0.53984
1,119,2,2,1,0.49751
0,16,1,1,1,0.47043
1,86,2,2,1,0.34293
1,120,2,2,1,0.43131
0,100,2,1,0,0.43173
1,4,1,2,0,0.43151
0,6,1,1,1,0.53038
1,73,2,1,0,0.28491
0,115,2,NaN,NaN,NaN
0,1,1,1,1,0.57377
0,17,1,1,1,0.37251
0,92,2,NaN,NaN,NaN
1,40,1,1,1,0.62863
1,33,1,1,1,0.40961
0,105,2,2,1,0.31255
1,29,1,1,1,0.26273
1,36,1,1,1,0.39935
0,9,1,2,0,0.37694
1,69,2,1,0,0.37794
0,56,1,1,1,0.43257
1,17,1,1,1,0.64939
0,95,2,1,0,0.53101
1,113,2,1,0,0.29587
0,44,1,1,1,0.4523
1,14,1,1,1,0.42076
1,65,2,2,1,0.47479
1,84,2,2,1,0.35526
0,1,1,1,1,0.4872
1,102,2,2,1,0.94608
1,5,1,1,1,0.44243
0,20,1,1,1,0.41079
0,71,2,2,1,0.49834
0,41,1,1,1,0.52987
1,72,2,1,0,0.45462
0,81,2,1,0,0.47547
0,62,2,2,1,0.41093
1,120,2,1,0,0.84725
0,24,1,1,1,0.574
1,95,2,2,1,0.43263
0,80,2,2,1,0.48634
1,75,2,2,1,0.42164
1,85,2,2,1,0.34445
1,12,1,1,1,0.60274
0,91,2,2,1,0.531
1,115,2,1,0,0.46421
1,101,2,2,1,0.50872
0,35,1,1,1,0.6943
0,66,2,1,0,0.38763
0,94,2,2,1,0.63997
0,117,2,2,1,0.45718
1,63,2,2,1,0.34418
1,18,1,2,0,0.33343
0,79,2,2,1,0.5479
0,88,2,2,1,0.51926
1,22,1,1,1,0.56308
1,110,2,2,1,0.4752
1,119,2,2,1,0.42042
1,96,2,2,1,0.6498
0,78,2,2,1,0.42126
0,30,1,2,0,0.46341
1,64,2,1,0,0.49201
1,27,1,1,1,0.57442
1,110,2,2,1,0.4545
1,47,1,1,1,0.49727
1,7,1,1,1,0.37673
1,97,2,2,1,0.47565
1,22,1,2,0,0.5083
1,82,2,2,1,0.46514
1,71,2,2,1,0.44275
1,54,1,2,0,0.31242
0,67,2,2,1,0.39826
0,112,2,2,1,0.44328
0,59,1,2,0,0.35523
0,72,2,2,1,0.3874
0,41,1,1,1,0.48641
1,63,2,2,1,0.42088
1,24,1,1,1,0.47563
1,40,1,1,1,0.57417
0,54,1,1,1,0.4968
0,90,2,1,0,0.32874
1,33,1,1,1,0.46421
1,58,1,2,0,0.41989
0,23,1,1,1,0.46339
1,64,2,1,0,0.44167
0,11,1,2,0,0.46459
0,102,2,2,1,0.36561
0,116,2,2,1,0.32209
1,70,2,2,1,0.45238
0,21,1,2,0,0.43152
0,8,1,1,1,0.44205
0,61,2,2,1,0.55334
0,90,2,2,1,0.43153
0,68,2,2,1,0.3988
1,49,1,1,1,0.42097
0,43,1,2,0,0.29541
0,83,2,2,1,0.45278
0,2,1,1,1,0.47067
1,92,2,2,1,0.2845
0,39,1,NaN,NaN,NaN
1,106,2,2,1,0.96754
1,27,1,1,1,0.48664
0,85,2,2,1,0.45831
0,112,2,1,0,0.44177
0,37,1,2,0,0.45379
1,25,1,2,0,0.46283
0,98,2,2,1,0.64548
1,13,1,1,1,0.46408
1,51,1,1,1,0.32704
0,7,1,1,1,0.47566
1,89,2,1,0,0.28431
1,97,2,1,0,0.43114
1,106,2,2,1,0.44261
1,42,1,2,0,0.3222
0,31,1,1,1,0.60698
1,57,1,1,1,0.4099
