<><><><><><><><> 
Begin: 22-Sep-2014 19:05:44 
Matlab version  8.2.0.701 (R2013b) 
Psychtoolbox version  3.0.11 - Flavor: beta - Corresponds to SVN Revision 4591
For more info visit:
https 
Subjid: s15 Run Number: 5 
<><><><><><><><> 
Columns info in data file: 
1. left indvd 2. # right indvd  
3. response (left - 1 :: right - 2) 4. RT  
<><><><><><><><> 
Columns info in (this) info file: 
1. Stimulus start time (from trial start) 2. Stimulus off-time(from stimulus start time) 
3. RT or max response duration, if no response (from stimulus start time) 
 
1.001 1.426 1.426 
0.534 1.008 1.008 
0.567 1.216 1.216 
0.250 1.084 1.084 
0.567 1.324 1.324 
0.451 1.051 1.051 
0.233 1.401 1.401 
0.318 0.997 0.997 
0.417 1.128 1.128 
0.583 0.953 0.953 
0.584 0.964 0.964 
0.267 0.943 0.943 
0.585 0.996 0.996 
0.583 1.172 1.172 
0.400 1.314 1.314 
0.517 1.622 1.622 
0.267 1.336 1.336 
0.367 1.895 1.895 
0.567 1.369 1.369 
0.517 1.193 1.193 
0.584 1.214 1.214 
0.467 1.325 1.325 
0.216 1.183 1.183 
0.534 1.248 1.248 
0.584 1.446 1.446 
0.468 1.303 1.303 
0.501 1.346 1.346 
0.500 1.369 1.369 
0.367 2.036 2.036 
0.468 1.435 1.435 
0.266 1.084 1.084 
0.484 1.534 1.534 
0.217 1.007 1.007 
0.318 0.952 0.952 
0.217 0.964 0.964 
0.233 1.391 1.391 
0.534 1.292 1.292 
0.483 0.986 0.986 
0.334 1.117 1.117 
0.585 1.325 1.325 
0.216 1.325 1.325 
0.383 1.348 1.348 
0.350 1.216 1.216 
0.501 1.368 1.368 
0.518 1.697 1.697 
0.284 1.315 1.315 
0.401 0.799 0.799 
0.383 0.789 0.789 
0.467 0.865 0.865 
0.484 0.888 0.888 
0.501 1.150 1.150 
0.318 0.975 0.975 
0.467 1.380 1.380 
0.467 1.249 1.249 
0.268 2.092 2.092 
0.250 1.216 1.216 
0.400 0.833 0.833 
0.585 1.479 1.479 
0.334 1.260 1.260 
0.434 1.665 1.665 
0.300 1.698 1.698 
0.500 2.289 2.289 
0.300 2.541 2.541 
0.400 1.511 1.511 
0.485 1.008 1.008 
0.566 1.117 1.117 
0.585 1.324 1.324 
0.417 1.040 1.040 
0.251 1.456 1.456 
0.267 1.326 1.326 
0.299 1.763 1.763 
0.534 2.321 2.321 
0.301 1.018 1.018 
0.534 1.018 1.018 
0.301 1.697 1.697 
0.567 1.128 1.128 
0.350 1.238 1.238 
0.284 1.161 1.161 
0.301 1.325 1.325 
0.450 1.380 1.380 
0.384 1.598 1.598 
0.350 1.785 1.785 
0.534 1.477 1.477 
0.434 2.639 2.639 
0.417 1.795 1.795 
0.567 1.040 1.040 
0.317 0.942 0.942 
0.501 1.467 1.467 
0.501 1.194 1.194 
0.350 1.400 1.400 
0.434 1.028 1.028 
0.234 1.389 1.389 
0.217 1.507 1.507 
0.417 1.203 1.203 
0.517 1.160 1.160 
0.584 1.781 1.781 
0.250 1.606 1.606 
0.434 1.606 1.606 
0.384 1.606 1.606 
0.201 1.333 1.333 
0.334 1.518 1.518 
0.267 0.961 0.961 
0.517 1.006 1.006 
0.333 2.534 2.534 
0.417 2.193 2.193 
0.268 1.357 1.357 
0.450 1.131 1.131 
0.301 1.499 1.499 
0.467 1.002 1.002 
0.483 2.639 2.639 
0.501 1.370 1.370 
0.384 1.466 1.466 
0.233 1.500 1.500 
0.300 1.466 1.466 
0.568 1.084 1.084 
0.267 1.467 1.467 
0.534 1.092 1.092 
0.417 1.292 1.292 
0.601 1.282 1.282 
0.234 0.986 0.986 
0.384 2.200 2.200 
0.250 1.719 1.719 
0.584 0.898 0.898 
0.200 2.005 2.005 
0.518 1.566 1.566 
0.534 2.026 2.026 
0.551 1.502 1.502 
0.234 1.524 1.524 
0.367 0.976 0.976 
0.300 1.719 1.719 
0.518 1.610 1.610 
0.383 1.851 1.851 
0.568 1.906 1.906 
0.284 0.986 0.986 
0.300 1.084 1.084 
0.266 1.051 1.051 
0.250 1.281 1.281 
0.551 0.930 0.930 
0.434 1.204 1.204 
0.417 1.139 1.139 
0.266 1.051 1.051 
0.551 1.281 1.281 
0.450 0.997 0.997 
0.349 1.238 1.238 
0.400 1.467 1.467 
0.367 1.117 1.117 
0.234 2.452 2.452 
0.301 1.161 1.161 
0.250 2.880 2.880 
0.284 1.555 1.555 
0.300 1.205 1.205 
0.368 1.237 1.237 
0.217 1.117 1.117 
0.568 0.964 0.964 
0.585 1.621 1.621 
0.401 1.006 1.006 
0.401 0.887 0.887 
0.334 2.705 2.705 
0.567 2.114 2.114 
0.350 1.784 1.784 
0.251 2.267 2.267 
0.518 1.182 1.182 
0.350 1.401 1.401 
0.301 1.467 1.467 
0.368 3.252 3.252 
0.234 1.928 1.928 
0.250 1.730 1.730 
0.584 2.552 2.552 
0.584 2.157 2.157 
0.434 2.235 2.235 
0.234 1.740 1.740 
0.299 1.610 1.610 
0.349 0.986 0.986 
0.533 1.259 1.259 
0.216 1.095 1.095 
0.216 1.697 1.697 
0.267 1.336 1.336 
0.467 2.322 2.322 
0.501 1.314 1.314 
0.467 1.336 1.336 
0.384 2.014 2.014 
0.417 1.237 1.237 
0.316 2.342 2.342 
0.501 1.314 1.314 
0.284 1.260 1.260 
0.481 1.369 1.369 
0.284 1.271 1.271 
0.351 1.106 1.106 
0.451 1.971 1.971 
0.518 1.665 1.665 
0.234 1.281 1.281 
0.568 1.510 1.510 
0.517 1.500 1.500 
0.401 1.653 1.653 
0.384 1.370 1.370 
0.383 1.150 1.150 
0.317 1.084 1.084 
0.401 1.403 1.403 
0.401 1.687 1.687 
0.533 1.041 1.041 
0.518 1.282 1.282 
0.467 1.500 1.500 
0.350 1.052 1.052 
0.533 1.719 1.719 
0.417 1.643 1.643 
0.350 0.997 0.997 
0.583 1.008 1.008 
0.551 1.785 1.785 
0.417 1.095 1.095 
0.451 1.183 1.183 
0.434 1.030 1.030 
0.283 0.974 0.974 
0.318 0.832 0.832 
0.384 2.212 2.212 
0.300 1.566 1.566 
0.534 0.973 0.973 
0.284 1.336 1.336 
0.300 1.347 1.347 
0.268 1.227 1.227 
0.300 1.315 1.315 
0.384 2.069 2.069 
0.334 1.445 1.445 
0.568 1.139 1.139 
0.367 1.500 1.500 
0.284 1.544 1.544 
0.567 1.030 1.030 
0.601 1.161 1.161 
0.383 1.631 1.631 
0.251 1.030 1.030 
0.300 1.478 1.478 
0.367 1.127 1.127 
0.433 1.457 1.457 
0.300 1.938 1.938 
0.451 1.171 1.171 
0.483 1.632 1.632 
0.284 1.390 1.390 
0.250 3.329 3.329 
0.316 1.456 1.456 
0.333 1.139 1.139 
0.367 1.074 1.074 
0.400 1.620 1.620 
0.234 1.161 1.161 
0.300 1.194 1.194 
0.517 0.909 0.909 
0.217 0.931 0.931 
0.568 1.161 1.161 
0.500 0.833 0.833 
0.400 1.467 1.467 
0.433 1.435 1.435 
0.300 1.227 1.227 
0.384 2.706 2.706 
0.584 1.227 1.227 
0.417 1.764 1.764 
0.417 1.391 1.391 
0.300 2.442 2.442 
0.401 1.227 1.227 
0.450 2.376 2.376 
0.468 1.096 1.096 
0.366 1.872 1.872 
0.350 1.687 1.687 
0.600 1.347 1.347 
0.216 1.631 1.631 
0.551 1.390 1.390 
0.568 1.621 1.621 
0.517 2.781 2.781 
0.235 1.084 1.084 
0.301 1.456 1.456 
0.334 1.512 1.512 
0.467 1.796 1.796 
0.251 2.081 2.081 
0.484 1.478 1.478 
0.250 2.190 2.190 
0.467 1.500 1.500 
0.401 1.983 1.983 
0.517 1.051 1.051 
0.483 1.905 1.905 
0.567 0.997 0.997 
0.551 1.905 1.905 
0.334 3.899 3.899 
