<><><><><><><><> 
Begin: 05-Oct-2014 16:44:36 
0.417 0.908 0.908 
0.267 0.919 0.919 
0.450 1.028 1.028 
0.300 1.105 1.105 
0.468 0.908 0.908 
0.484 1.224 1.224 
0.501 1.082 1.082 
0.384 0.886 0.886 
0.233 1.334 1.334 
0.300 0.820 0.820 
0.568 1.072 1.072 
0.267 0.799 0.799 
0.534 1.498 1.498 
0.417 0.919 0.919 
0.601 1.006 1.006 
0.235 1.421 1.421 
0.383 0.963 0.963 
0.250 0.788 0.788 
0.584 0.711 0.711 
0.200 0.820 0.820 
0.517 0.886 0.886 
0.534 1.040 1.040 
0.551 0.525 0.525 
0.233 0.678 0.678 
0.367 1.017 1.017 
0.301 0.876 0.876 
0.517 0.930 0.930 
0.383 0.908 0.908 
0.567 1.521 1.521 
0.283 1.039 1.039 
0.317 1.564 1.564 
0.267 0.985 0.985 
0.251 1.170 1.170 
0.550 0.809 0.809 
0.434 0.744 0.744 
0.417 0.854 0.854 
0.266 0.876 0.876 
0.551 0.799 0.799 
0.449 1.181 1.181 
0.350 0.809 0.809 
0.401 0.679 0.679 
0.367 1.215 1.215 
0.234 0.887 0.887 
0.300 0.810 0.810 
0.250 0.996 0.996 
0.284 1.214 1.214 
0.301 1.182 1.182 
0.368 1.116 1.116 
0.216 0.984 0.984 
0.568 0.766 0.766 
0.583 0.799 0.799 
0.400 0.984 0.984 
0.400 0.700 0.700 
0.334 1.018 1.018 
0.567 1.696 1.696 
0.349 0.722 0.722 
0.251 0.886 0.886 
0.517 0.919 0.919 
0.350 0.940 0.940 
0.300 1.432 1.432 
0.367 1.204 1.204 
0.235 1.083 1.083 
0.250 1.323 1.323 
0.585 0.788 0.788 
0.584 0.766 0.766 
0.435 0.755 0.755 
0.234 0.853 0.853 
0.300 0.897 0.897 
0.350 1.094 1.094 
0.533 0.743 0.743 
0.216 1.138 1.138 
0.217 1.138 1.138 
0.267 1.171 1.171 
0.467 1.335 1.335 
0.500 0.810 0.810 
0.467 0.975 0.975 
0.384 1.270 1.270 
0.417 1.324 1.324 
0.317 1.128 1.128 
0.501 0.831 0.831 
0.284 1.422 1.422 
0.484 1.006 1.006 
0.283 0.984 0.984 
0.350 1.214 1.214 
0.450 0.995 0.995 
0.518 1.268 1.268 
0.235 1.455 1.455 
0.567 0.951 0.951 
0.517 1.138 1.138 
0.400 0.809 0.809 
0.384 1.368 1.368 
0.385 1.104 1.104 
0.318 1.028 1.028 
0.400 1.422 1.422 
0.401 0.842 0.842 
0.534 1.072 1.072 
0.517 0.952 0.952 
0.467 0.765 0.765 
0.351 1.139 1.139 
0.534 1.238 1.238 
0.416 1.040 1.040 
0.350 0.777 0.777 
0.583 1.171 1.171 
0.551 0.766 0.766 
0.418 0.930 0.930 
0.451 0.722 0.722 
0.434 0.897 0.897 
0.284 1.597 1.597 
0.317 1.203 1.203 
0.385 2.046 2.046 
0.300 1.160 1.160 
0.533 0.940 0.940 
0.284 1.367 1.367 
0.300 1.148 1.148 
0.266 0.842 0.842 
0.299 0.897 0.897 
0.384 0.732 0.732 
0.334 0.657 0.657 
0.567 0.755 0.755 
0.367 1.050 1.050 
0.284 1.432 1.432 
0.568 1.367 1.367 
0.601 0.940 0.940 
0.384 0.853 0.853 
0.251 1.160 1.160 
0.300 1.051 1.051 
0.368 0.963 0.963 
0.433 1.356 1.356 
0.300 1.170 1.170 
0.450 1.268 1.268 
0.484 2.122 2.122 
0.284 2.329 2.329 
0.251 0.875 0.875 
0.316 0.842 0.842 
0.333 0.733 0.733 
0.368 1.224 1.224 
0.401 0.941 0.941 
0.233 3.545 3.545 
0.300 1.214 1.214 
0.517 1.139 1.139 
0.217 1.871 1.871 
0.568 0.963 0.963 
0.501 0.853 0.853 
0.400 1.083 1.083 
0.434 1.160 1.160 
0.300 0.788 0.788 
0.384 0.789 0.789 
0.584 0.853 0.853 
0.417 0.679 0.679 
0.417 0.744 0.744 
0.300 1.180 1.180 
0.400 0.831 0.831 
0.450 0.755 0.755 
0.467 1.182 1.182 
0.367 1.127 1.127 
0.350 0.733 0.733 
0.601 1.126 1.126 
0.217 1.006 1.006 
0.550 1.027 1.027 
0.567 1.062 1.062 
0.518 1.017 1.017 
0.233 0.766 0.766 
0.301 0.942 0.942 
0.335 1.149 1.149 
0.468 0.842 0.842 
0.249 0.886 0.886 
0.485 0.809 0.809 
0.250 0.624 0.624 
0.468 0.820 0.820 
0.400 0.842 0.842 
0.518 1.641 1.641 
0.484 1.170 1.170 
0.568 1.836 1.836 
0.551 0.700 0.700 
0.334 0.810 0.810 
0.484 0.765 0.765 
0.284 0.930 0.930 
0.216 0.721 0.721 
0.501 1.072 1.072 
0.399 0.896 0.896 
0.400 0.875 0.875 
0.567 0.853 0.853 
0.449 0.623 0.623 
0.451 0.689 0.689 
0.551 0.547 0.547 
0.533 0.657 0.657 
0.433 1.553 1.553 
0.284 0.590 0.590 
0.301 1.128 1.128 
0.551 1.225 1.225 
0.217 1.149 1.149 
<><><><><><><><> 
RT (mean):  1.03 
Consistency:  0.10 
Self Consistency:  0.81 
<><><><><><><><> 
End: 05-Oct-2014 16:51:47 
