<><><><><><><><> 
Begin: 05-Oct-2014 16:36:47 
0.417 1.192 1.192 
0.266 0.940 0.940 
0.450 1.312 1.312 
0.300 0.875 0.875 
0.467 1.180 1.180 
0.484 1.378 1.378 
0.500 1.126 1.126 
0.383 0.766 0.766 
0.234 1.116 1.116 
0.300 0.798 0.798 
0.568 1.302 1.302 
0.267 0.930 0.930 
0.534 1.520 1.520 
0.417 0.743 0.743 
0.601 0.908 0.908 
0.234 1.006 1.006 
0.384 0.907 0.907 
0.250 1.596 1.596 
0.584 1.585 1.585 
0.201 1.357 1.357 
0.518 0.831 0.831 
0.535 0.678 0.678 
0.551 0.733 0.733 
0.234 0.908 0.908 
0.367 1.368 1.368 
0.301 1.247 1.247 
0.517 1.139 1.139 
0.367 1.203 1.203 
0.566 1.411 1.411 
0.283 0.853 0.853 
0.300 1.303 1.303 
0.267 1.149 1.149 
0.251 1.444 1.444 
0.551 0.536 0.536 
0.434 2.363 2.363 
0.417 0.612 0.612 
0.267 0.788 0.788 
0.551 0.766 0.766 
0.451 0.591 0.591 
0.349 0.689 0.689 
0.401 1.083 1.083 
0.368 0.886 0.886 
0.234 0.831 0.831 
0.301 0.864 0.864 
0.251 1.432 1.432 
0.284 0.712 0.712 
0.300 1.128 1.128 
0.368 0.700 0.700 
0.217 0.766 0.766 
0.567 0.864 0.864 
0.585 0.449 0.449 
0.400 0.394 0.394 
0.400 0.787 0.787 
0.333 1.083 1.083 
0.568 0.569 0.569 
0.350 1.137 1.137 
0.250 1.355 1.355 
0.517 1.258 1.258 
0.351 1.575 1.575 
0.301 1.192 1.192 
0.367 0.744 0.744 
0.234 1.094 1.094 
0.250 0.919 0.919 
0.583 0.864 0.864 
0.584 1.061 1.061 
0.434 1.202 1.202 
0.233 0.952 0.952 
0.300 1.847 1.847 
0.350 3.182 3.182 
0.534 0.613 0.613 
0.216 1.083 1.083 
0.217 1.356 1.356 
0.266 1.269 1.269 
0.467 1.651 1.651 
0.501 1.029 1.029 
0.466 2.176 2.176 
0.383 0.853 0.853 
0.417 1.029 1.029 
0.317 0.831 0.831 
0.500 1.279 1.279 
0.284 0.864 0.864 
0.484 0.645 0.645 
0.283 0.722 0.722 
0.350 0.962 0.962 
0.450 0.843 0.843 
0.517 0.623 0.623 
0.234 0.689 0.689 
0.567 0.918 0.918 
0.518 0.864 0.864 
0.400 0.831 0.831 
0.383 0.547 0.547 
0.384 1.651 1.651 
0.317 0.755 0.755 
0.401 0.613 0.613 
0.400 0.700 0.700 
0.533 0.722 0.722 
0.517 0.809 0.809 
0.466 0.558 0.558 
0.350 0.623 0.623 
0.534 0.711 0.711 
0.418 0.667 0.667 
0.350 0.591 0.591 
0.584 0.973 0.973 
0.551 0.995 0.995 
0.417 0.624 0.624 
0.451 0.864 0.864 
0.435 0.788 0.788 
0.284 0.777 0.777 
0.316 0.919 0.919 
0.384 1.226 1.226 
0.299 0.744 0.744 
0.534 1.006 1.006 
0.283 0.985 0.985 
0.300 1.138 1.138 
0.267 1.455 1.455 
0.300 0.711 0.711 
0.384 0.745 0.745 
0.333 0.677 0.677 
0.567 1.553 1.553 
0.367 0.919 0.919 
0.284 0.645 0.645 
0.567 2.428 2.428 
0.601 1.345 1.345 
0.383 0.875 0.875 
0.250 0.929 0.929 
0.300 2.199 2.199 
0.368 0.657 0.657 
0.433 0.700 0.700 
0.301 0.766 0.766 
0.450 3.993 5.985 
0.483 0.995 0.995 
0.283 0.612 0.612 
0.251 1.039 1.039 
0.317 0.755 0.755 
0.334 0.766 0.766 
0.367 0.504 0.504 
0.400 1.126 1.126 
0.233 0.952 0.952 
0.301 0.853 0.853 
0.517 0.830 0.830 
0.218 0.842 0.842 
0.568 0.602 0.602 
0.501 0.558 0.558 
0.401 0.668 0.668 
0.434 0.656 0.656 
0.301 0.962 0.962 
0.383 0.416 0.416 
0.583 0.745 0.745 
0.418 0.897 0.897 
0.417 0.941 0.941 
0.300 1.040 1.040 
0.401 1.345 1.345 
0.451 0.918 0.918 
0.467 1.094 1.094 
0.366 1.039 1.039 
0.351 1.170 1.170 
0.601 1.093 1.093 
0.217 0.865 0.865 
0.550 1.586 1.586 
0.568 1.236 1.236 
0.517 0.864 0.864 
0.250 1.608 1.608 
0.300 0.832 0.832 
0.334 0.821 0.821 
0.467 0.701 0.701 
0.251 0.711 0.711 
0.485 0.700 0.700 
0.250 0.624 0.624 
0.468 1.050 1.050 
0.400 0.995 0.995 
0.517 1.444 1.444 
0.483 0.996 0.996 
0.568 1.203 1.203 
0.551 0.865 0.865 
0.334 1.105 1.105 
0.484 1.291 1.291 
0.284 1.083 1.083 
0.217 0.722 0.722 
0.501 0.919 0.919 
0.401 0.744 0.744 
0.400 0.908 0.908 
0.567 1.007 1.007 
0.451 0.864 0.864 
0.451 1.017 1.017 
0.551 1.006 1.006 
0.518 1.423 1.423 
0.434 0.788 0.788 
0.283 0.941 0.941 
0.300 1.017 1.017 
0.551 0.863 0.863 
0.217 0.985 0.985 
<><><><><><><><> 
RT (mean):  1.04 
Consistency:  0.22 
Self Consistency:  0.68 
<><><><><><><><> 
End: 05-Oct-2014 16:44:07 
