<><><><><><><><> 
Begin: 29-Sep-2014 10:30:36 
Matlab version  8.2.0.701 (R2013b) 
Psychtoolbox version  3.0.11 
Subjid: s26 Run Number: 2 
<><><><><><><><> 
Columns info in data file: 
1. left indvd 2. # right indvd  
3. response (left - 1 :: right - 2) 4. RT  
<><><><><><><><> 
Columns info in (this) info file: 
1. Stimulus start time (from trial start) 2. Stimulus off-time(from stimulus start time) 
3. RT or max response duration, if no response (from stimulus start time) 
 
1.001 2.493 2.493 
0.534 1.751 1.751 
0.568 2.271 2.271 
0.251 1.750 1.750 
0.568 0.979 0.979 
0.450 1.989 1.989 
0.250 1.240 1.240 
0.317 1.327 1.327 
0.418 1.503 1.503 
0.584 1.250 1.250 
0.584 1.174 1.174 
0.267 1.871 1.871 
0.584 2.717 2.717 
0.584 1.750 1.750 
0.400 3.238 3.238 
0.517 2.511 2.511 
0.267 1.403 1.403 
0.367 2.836 2.836 
0.567 1.707 1.707 
0.517 1.381 1.381 
0.584 2.163 2.163 
0.467 1.315 1.315 
0.217 1.999 1.999 
0.550 1.618 1.618 
0.568 2.141 2.141 
0.467 1.750 1.750 
0.501 1.578 1.578 
0.501 1.685 1.685 
0.367 2.303 2.303 
0.467 2.155 2.155 
0.266 2.097 2.097 
0.484 1.446 1.446 
0.217 1.206 1.206 
0.317 2.064 2.064 
0.216 1.262 1.262 
0.249 1.499 1.499 
0.534 2.706 2.706 
0.484 1.435 1.435 
0.334 1.414 1.414 
0.584 1.218 1.218 
0.217 1.631 1.631 
0.383 1.446 1.446 
0.351 1.608 1.608 
0.517 1.781 1.781 
0.517 1.619 1.619 
0.283 2.572 2.572 
0.401 3.262 3.262 
0.383 1.170 1.170 
0.467 1.565 1.565 
0.483 2.056 2.056 
0.500 1.587 1.587 
0.317 2.210 2.210 
0.467 1.029 1.029 
0.468 1.511 1.511 
0.267 3.369 3.369 
0.251 1.478 1.478 
0.400 2.616 2.616 
0.584 2.113 2.113 
0.334 2.649 2.649 
0.435 2.409 2.409 
0.300 2.113 2.113 
0.500 1.203 1.203 
0.300 1.532 1.532 
0.401 1.948 1.948 
0.484 1.958 1.958 
0.567 2.452 2.452 
0.585 1.937 1.937 
0.418 0.832 0.832 
0.251 3.164 3.164 
0.267 1.226 1.226 
0.300 1.740 1.740 
0.534 1.619 1.619 
0.300 1.499 1.499 
0.534 1.149 1.149 
0.301 1.980 1.980 
0.567 3.249 3.249 
0.350 2.178 2.178 
0.285 1.456 1.456 
0.301 3.764 3.764 
0.451 1.357 1.357 
0.399 1.422 1.422 
0.350 1.444 1.444 
0.533 0.974 0.974 
0.434 2.168 2.168 
0.417 0.963 0.963 
0.567 1.576 1.576 
0.317 1.094 1.094 
0.500 1.411 1.411 
0.501 1.466 1.466 
0.350 1.259 1.259 
0.434 2.374 2.374 
0.234 2.429 2.429 
0.217 1.324 1.324 
0.418 1.730 1.730 
0.517 2.057 2.057 
0.583 2.987 2.987 
0.251 2.157 2.157 
0.433 1.227 1.227 
0.384 2.813 2.813 
0.200 1.587 1.587 
0.334 2.484 2.484 
0.267 2.495 2.495 
0.517 2.932 2.932 
0.333 1.302 1.302 
