<><><><><><><><> 
Begin: 29-Sep-2014 10:16:41 
Matlab version  8.2.0.701 (R2013b) 
Psychtoolbox version  3.0.11 
Subjid: s26 Run Number: 1 
<><><><><><><><> 
Columns info in data file: 
1. left indvd 2. # right indvd  
3. response (left - 1 :: right - 2) 4. RT  
<><><><><><><><> 
Columns info in (this) info file: 
1. Stimulus start time (from trial start) 2. Stimulus off-time(from stimulus start time) 
3. RT or max response duration, if no response (from stimulus start time) 
 
1.000 4.001 5.994 
0.533 3.378 3.378 
0.567 3.991 4.016 
0.250 2.342 2.342 
0.567 1.859 1.859 
0.450 3.236 3.236 
0.233 1.805 1.805 
0.317 1.650 1.650 
0.417 3.520 3.520 
0.584 3.574 3.574 
0.584 3.017 3.017 
0.268 2.745 2.745 
0.583 3.039 3.039 
0.584 3.323 3.323 
0.402 3.990 4.287 
0.517 3.564 3.564 
0.267 1.444 1.444 
0.367 2.995 2.995 
0.568 1.892 1.892 
0.517 1.923 1.923 
0.584 3.456 3.456 
0.467 3.293 3.293 
0.217 2.788 2.788 
0.534 1.794 1.794 
0.584 1.377 1.377 
0.467 1.236 1.236 
0.501 2.186 2.186 
0.500 2.539 2.539 
0.367 1.934 1.934 
0.468 2.581 2.581 
0.267 3.073 3.073 
0.483 1.728 1.728 
0.217 1.771 1.771 
0.317 1.225 1.225 
0.217 1.509 1.509 
0.234 1.792 1.792 
0.533 2.274 2.274 
0.484 1.541 1.541 
0.334 2.112 2.112 
0.584 1.486 1.486 
0.217 2.099 2.099 
0.384 2.187 2.187 
0.350 1.738 1.738 
0.501 1.323 1.323 
0.517 2.319 2.319 
0.283 2.744 2.744 
0.401 3.629 3.629 
0.384 3.990 4.147 
0.467 3.444 3.444 
0.484 1.476 1.476 
0.500 3.991 3.991 
0.317 2.810 2.810 
0.467 4.001 6.005 
0.467 1.465 1.465 
0.266 2.865 2.865 
0.250 1.356 1.356 
0.400 3.258 3.258 
0.584 2.013 2.013 
0.334 2.448 2.448 
0.434 2.700 2.700 
0.284 1.301 1.301 
0.501 3.389 3.389 
0.299 2.131 2.131 
0.400 0.995 0.995 
0.484 2.044 2.044 
0.567 1.509 1.509 
0.584 1.378 1.378 
0.417 3.544 3.544 
0.251 2.142 2.142 
0.266 2.176 2.176 
0.300 2.165 2.165 
0.535 2.285 2.285 
0.300 1.989 1.989 
0.533 2.884 2.884 
0.300 1.846 1.846 
0.567 1.758 1.758 
0.333 1.370 1.370 
0.284 1.510 1.510 
0.300 3.995 5.993 
0.451 1.158 1.158 
0.384 1.692 1.692 
0.350 2.019 2.019 
0.534 1.655 1.655 
0.434 2.176 2.176 
0.417 2.461 2.461 
0.567 3.706 3.706 
0.317 2.646 2.646 
0.501 2.406 2.406 
0.501 1.390 1.390 
0.350 3.413 3.413 
0.434 2.711 2.711 
0.234 2.011 2.011 
0.217 2.438 2.438 
0.417 2.973 2.973 
0.517 2.668 2.668 
0.583 1.913 1.913 
0.250 3.051 3.051 
0.434 2.929 2.929 
0.384 1.497 1.497 
0.200 1.301 1.301 
0.334 3.401 3.401 
0.267 2.416 2.416 
0.518 2.437 2.437 
0.334 2.121 2.121 
