<><><><><><><><> 
Begin: 29-Sep-2014 11:24:08 
Matlab version  8.2.0.701 (R2013b) 
Psychtoolbox version  3.0.11 
Subjid: s26 Run Number: 6 
<><><><><><><><> 
Columns info in data file: 
1. left indvd 2. # right indvd  
3. response (left - 1 :: right - 2) 4. RT  
<><><><><><><><> 
Columns info in (this) info file: 
1. Stimulus start time (from trial start) 2. Stimulus off-time(from stimulus start time) 
3. RT or max response duration, if no response (from stimulus start time) 
 
1.001 2.847 2.847 
0.533 1.532 1.532 
0.568 0.875 0.875 
0.251 1.236 1.236 
0.567 1.565 1.565 
0.449 1.807 1.807 
0.234 0.854 0.854 
0.317 2.024 2.024 
0.417 1.062 1.062 
0.585 1.314 1.314 
0.584 1.389 1.389 
0.268 1.149 1.149 
0.584 1.926 1.926 
0.583 0.777 0.777 
0.400 1.258 1.258 
0.517 1.062 1.062 
0.266 0.898 0.898 
0.366 2.298 2.298 
0.567 1.160 1.160 
0.517 1.335 1.335 
0.585 0.919 0.919 
0.467 0.996 0.996 
0.217 1.620 1.620 
0.550 3.120 3.120 
0.584 1.270 1.270 
0.467 2.090 2.090 
0.501 3.010 3.010 
0.501 1.533 1.533 
0.366 1.565 1.565 
0.468 1.138 1.138 
0.267 1.062 1.062 
0.485 1.282 1.282 
0.217 1.707 1.707 
0.316 2.245 2.245 
0.217 3.175 3.175 
0.235 1.785 1.785 
0.534 2.801 2.801 
0.484 2.474 2.474 
0.333 3.599 3.599 
0.583 1.193 1.193 
0.217 1.291 1.291 
0.383 2.660 2.660 
0.350 2.899 2.899 
0.517 1.981 1.981 
0.517 1.149 1.149 
0.283 2.550 2.550 
0.400 1.861 1.861 
0.384 1.926 1.926 
0.467 1.566 1.566 
0.484 1.401 1.401 
0.501 2.572 2.572 
0.316 1.106 1.106 
0.468 1.336 1.336 
0.468 1.947 1.947 
0.267 1.817 1.817 
0.251 1.554 1.554 
0.399 1.873 1.873 
0.584 3.545 3.545 
0.334 1.412 1.412 
0.434 1.270 1.270 
0.300 1.478 1.478 
0.501 2.922 2.922 
0.301 1.620 1.620 
0.401 1.269 1.269 
0.485 3.993 3.993 
0.567 1.859 1.859 
0.583 1.422 1.422 
0.418 1.072 1.072 
0.250 1.358 1.358 
0.267 1.237 1.237 
0.300 1.860 1.860 
0.533 1.193 1.193 
0.300 2.747 2.747 
0.533 2.582 2.582 
0.300 2.090 2.090 
0.568 1.182 1.182 
0.350 2.058 2.058 
0.284 2.166 2.166 
0.300 2.900 2.900 
0.450 1.181 1.181 
0.384 2.440 2.440 
0.350 2.813 2.813 
0.535 1.433 1.433 
0.434 2.091 2.091 
0.417 1.379 1.379 
0.567 1.215 1.215 
0.317 1.532 1.532 
0.502 1.368 1.368 
0.501 1.499 1.499 
0.350 1.313 1.313 
0.433 2.647 2.647 
0.234 1.467 1.467 
0.217 1.881 1.881 
0.417 2.802 2.802 
0.518 2.276 2.276 
0.584 1.182 1.182 
0.250 2.199 2.199 
0.433 0.832 0.832 
0.384 1.489 1.489 
0.201 1.674 1.674 
0.334 1.510 1.510 
0.267 1.127 1.127 
0.518 1.204 1.204 
0.334 1.828 1.828 
