<><><><><><><><> 
Begin: 29-Sep-2014 11:11:27 
Matlab version  8.2.0.701 (R2013b) 
Psychtoolbox version  3.0.11 
Subjid: s26 Run Number: 5 
<><><><><><><><> 
Columns info in data file: 
1. left indvd 2. # right indvd  
3. response (left - 1 :: right - 2) 4. RT  
<><><><><><><><> 
Columns info in (this) info file: 
1. Stimulus start time (from trial start) 2. Stimulus off-time(from stimulus start time) 
3. RT or max response duration, if no response (from stimulus start time) 
 
1.000 1.752 1.752 
0.534 1.029 1.029 
0.567 1.445 1.445 
0.251 0.865 0.865 
0.568 1.280 1.280 
0.450 1.138 1.138 
0.233 2.145 2.145 
0.317 1.312 1.312 
0.417 2.396 2.396 
0.583 1.237 1.237 
0.585 1.019 1.019 
0.267 2.177 2.177 
0.584 1.444 1.444 
0.584 1.247 1.247 
0.400 0.985 0.985 
0.518 1.609 1.609 
0.266 1.598 1.598 
0.367 1.981 1.981 
0.567 1.258 1.258 
0.517 1.313 1.313 
0.583 2.144 2.144 
0.467 1.631 1.631 
0.217 1.324 1.324 
0.550 2.364 2.364 
0.584 2.473 2.473 
0.468 1.367 1.367 
0.501 1.566 1.566 
0.501 2.889 2.889 
0.367 2.518 2.518 
0.467 0.908 0.908 
0.267 2.911 2.911 
0.484 1.423 1.423 
0.217 2.779 2.779 
0.318 1.608 1.608 
0.216 1.456 1.456 
0.233 1.707 1.707 
0.534 1.281 1.281 
0.484 1.282 1.282 
0.334 1.653 1.653 
0.584 1.896 1.896 
0.217 1.477 1.477 
0.384 1.073 1.073 
0.350 3.601 3.601 
0.517 1.663 1.663 
0.517 1.160 1.160 
0.283 1.839 1.839 
0.400 1.664 1.664 
0.384 2.409 2.409 
0.467 1.587 1.587 
0.484 0.952 0.952 
0.501 1.872 1.872 
0.317 1.280 1.280 
0.468 1.128 1.128 
0.467 0.821 0.821 
0.268 2.803 2.803 
0.250 2.922 2.922 
0.401 0.941 0.941 
0.584 1.008 1.008 
0.334 3.622 3.622 
0.434 3.960 3.960 
0.299 1.346 1.346 
0.501 0.919 0.919 
0.301 1.237 1.237 
0.400 1.608 1.608 
0.484 1.050 1.050 
0.567 0.777 0.777 
0.585 1.204 1.204 
0.418 2.177 2.177 
0.266 1.752 1.752 
0.267 1.915 1.915 
0.300 2.331 2.331 
0.534 1.279 1.279 
0.300 1.762 1.762 
0.534 1.028 1.028 
0.300 2.013 2.013 
0.568 1.719 1.719 
0.350 1.313 1.313 
0.283 1.467 1.467 
0.300 3.315 3.315 
0.451 1.281 1.281 
0.384 1.489 1.489 
0.350 2.378 2.378 
0.534 2.574 2.574 
0.434 3.075 3.075 
0.417 1.674 1.674 
0.568 2.811 2.811 
0.317 1.916 1.916 
0.501 0.930 0.930 
0.501 3.373 3.373 
0.350 1.477 1.477 
0.433 3.500 3.500 
0.234 1.007 1.007 
0.217 1.873 1.873 
0.418 3.372 3.372 
0.517 2.375 2.375 
0.584 2.988 2.988 
0.250 1.444 1.444 
0.433 2.134 2.134 
0.384 1.740 1.740 
0.201 0.985 0.985 
0.334 1.084 1.084 
0.267 0.973 0.973 
0.517 2.724 2.724 
0.333 1.128 1.128 
