<><><><><><><><> 
Begin: 29-Sep-2014 10:43:51 
Matlab version  8.2.0.701 (R2013b) 
Psychtoolbox version  3.0.11 
Subjid: s26 Run Number: 3 
<><><><><><><><> 
Columns info in data file: 
1. left indvd 2. # right indvd  
3. response (left - 1 :: right - 2) 4. RT  
<><><><><><><><> 
Columns info in (this) info file: 
1. Stimulus start time (from trial start) 2. Stimulus off-time(from stimulus start time) 
3. RT or max response duration, if no response (from stimulus start time) 
 
1.001 2.319 2.319 
0.534 1.511 1.511 
0.567 1.488 1.488 
0.250 3.588 3.588 
0.567 1.521 1.521 
0.450 1.663 1.663 
0.234 3.863 3.863 
0.318 1.028 1.028 
0.418 1.489 1.489 
0.584 2.319 2.319 
0.584 1.740 1.740 
0.267 1.587 1.587 
0.585 1.555 1.555 
0.584 1.007 1.007 
0.400 1.598 1.598 
0.518 0.897 0.897 
0.267 1.444 1.444 
0.368 1.292 1.292 
0.567 1.423 1.423 
0.517 0.875 0.875 
0.584 1.205 1.205 
0.468 1.236 1.236 
0.217 2.025 2.025 
0.550 2.201 2.201 
0.583 1.248 1.248 
0.467 1.007 1.007 
0.501 1.171 1.171 
0.501 0.953 0.953 
0.367 3.141 3.141 
0.467 1.292 1.292 
0.267 1.073 1.073 
0.484 2.661 2.661 
0.217 1.259 1.259 
0.317 1.214 1.214 
0.217 1.467 1.467 
0.234 1.456 1.456 
0.534 2.014 2.014 
0.484 2.931 2.931 
0.334 2.933 2.933 
0.583 1.324 1.324 
0.217 1.106 1.106 
0.384 1.587 1.587 
0.349 1.259 1.259 
0.517 1.018 1.018 
0.518 0.941 0.941 
0.284 1.696 1.696 
0.401 1.445 1.445 
0.383 1.313 1.313 
0.467 1.128 1.128 
0.484 1.763 1.763 
0.501 2.244 2.244 
0.316 1.215 1.215 
0.467 0.974 0.974 
0.468 2.180 2.180 
0.267 1.675 1.675 
0.251 1.740 1.740 
0.401 1.476 1.476 
0.584 0.843 0.843 
0.334 1.062 1.062 
0.434 1.357 1.357 
0.285 1.281 1.281 
0.501 0.842 0.842 
0.300 2.200 2.200 
0.401 0.985 0.985 
0.484 1.533 1.533 
0.567 0.843 0.843 
0.584 3.130 3.130 
0.417 0.897 0.897 
0.251 1.490 1.490 
0.267 1.204 1.204 
0.300 3.996 5.996 
0.533 1.675 1.675 
0.301 1.095 1.095 
0.534 2.112 2.112 
0.300 0.985 0.985 
0.568 1.357 1.357 
0.350 1.137 1.137 
0.283 1.029 1.029 
0.300 1.356 1.356 
0.452 2.956 2.956 
0.384 0.952 0.952 
0.350 1.619 1.619 
0.534 1.007 1.007 
0.434 1.763 1.763 
0.416 1.291 1.291 
0.567 1.784 1.784 
0.318 2.156 2.156 
0.500 1.236 1.236 
0.501 1.061 1.061 
0.350 1.161 1.161 
0.434 0.887 0.887 
0.234 1.784 1.784 
0.217 1.652 1.652 
0.418 1.183 1.183 
0.517 1.849 1.849 
0.584 1.281 1.281 
0.250 0.854 0.854 
0.434 1.740 1.740 
0.383 2.090 2.090 
0.200 1.162 1.162 
0.334 1.006 1.006 
0.267 1.675 1.675 
0.517 1.236 1.236 
0.333 1.521 1.521 
