<><><><><><><><> 
Begin: 07-Nov-2014 10:30:46 
0.266 1.139 1.139 
0.351 1.390 1.390 
0.284 1.390 1.390 
0.200 1.959 1.959 
0.334 1.903 1.903 
0.484 1.971 1.971 
0.451 1.774 1.774 
0.417 1.291 1.291 
0.384 2.080 2.080 
0.317 2.430 2.430 
0.401 1.303 1.303 
0.501 1.610 1.610 
0.500 2.069 2.069 
0.435 1.927 1.927 
0.500 1.477 1.477 
0.467 1.620 1.620 
0.249 1.511 1.511 
0.400 1.598 1.598 
0.334 1.182 1.182 
0.234 1.379 1.379 
0.267 1.324 1.324 
0.284 1.872 1.872 
0.468 1.763 1.763 
0.367 1.444 1.444 
0.485 1.674 1.674 
0.301 2.013 2.013 
0.200 2.123 2.123 
0.417 1.936 1.936 
0.317 1.204 1.204 
0.583 2.398 2.398 
0.567 1.422 1.422 
0.367 1.850 1.850 
0.217 1.741 1.741 
0.467 1.356 1.356 
0.534 2.112 2.112 
0.584 1.302 1.302 
0.234 3.240 3.240 
0.384 1.258 1.258 
0.433 2.133 2.133 
0.483 0.876 0.876 
0.484 2.014 2.014 
0.467 1.182 1.182 
0.500 1.849 1.849 
0.350 1.250 1.250 
0.434 1.335 1.335 
0.250 1.489 1.489 
0.233 2.112 2.112 
0.601 1.390 1.390 
0.318 2.058 2.058 
0.434 1.258 1.258 
0.585 1.467 1.467 
0.283 1.915 1.915 
0.283 2.385 2.385 
0.334 1.401 1.401 
0.568 2.201 2.201 
0.351 0.701 0.701 
0.316 1.148 1.148 
0.266 0.766 0.766 
0.367 1.642 1.642 
0.350 2.079 2.079 
0.250 1.544 1.544 
0.384 1.521 1.521 
0.234 1.423 1.423 
0.452 1.510 1.510 
0.200 1.380 1.380 
0.434 1.905 1.905 
0.517 2.080 2.080 
0.301 2.330 2.330 
0.384 0.789 0.789 
0.434 3.120 3.120 
0.234 1.532 1.532 
0.400 1.160 1.160 
0.467 2.003 2.003 
0.284 1.434 1.434 
0.534 2.200 2.200 
0.584 1.466 1.466 
0.534 2.297 2.297 
0.401 2.048 2.048 
0.316 1.969 1.969 
0.500 2.211 2.211 
0.300 1.314 1.314 
0.585 1.521 1.521 
0.451 1.642 1.642 
0.451 2.475 2.475 
0.266 1.379 1.379 
0.234 1.762 1.762 
0.301 1.839 1.839 
0.550 1.916 1.916 
0.567 2.320 2.320 
0.483 2.659 2.659 
0.500 1.138 1.138 
0.300 0.986 0.986 
0.434 2.463 2.463 
0.533 2.385 2.385 
0.367 1.587 1.587 
0.600 1.609 1.609 
0.234 2.178 2.178 
0.334 1.511 1.511 
0.400 1.729 1.729 
0.233 2.791 2.791 
0.501 1.127 1.127 
0.418 1.357 1.357 
0.418 3.318 3.318 
0.533 0.853 0.853 
0.550 1.729 1.729 
0.517 1.795 1.795 
0.334 1.544 1.544 
0.384 1.116 1.116 
0.501 2.845 2.845 
0.250 1.445 1.445 
0.251 2.593 2.593 
0.317 2.506 2.506 
0.416 1.401 1.401 
0.584 1.959 1.959 
0.484 1.357 1.357 
0.334 1.161 1.161 
0.317 2.693 2.693 
0.550 1.128 1.128 
0.566 2.266 2.266 
0.450 1.335 1.335 
0.300 2.188 2.188 
0.234 1.214 1.214 
0.534 1.401 1.401 
0.434 2.824 2.824 
0.584 1.620 1.620 
0.233 1.816 1.816 
0.434 1.247 1.247 
0.318 2.223 2.223 
0.534 0.963 0.963 
0.284 1.270 1.270 
0.384 1.160 1.160 
0.367 2.979 2.979 
0.534 1.959 1.959 
0.467 3.151 3.151 
0.284 1.564 1.564 
0.334 1.677 1.677 
0.250 1.718 1.718 
0.467 1.346 1.346 
0.434 1.467 1.467 
0.267 1.467 1.467 
0.266 1.577 1.577 
0.400 2.167 2.167 
0.568 1.576 1.576 
0.417 1.893 1.893 
0.216 1.904 1.904 
0.217 1.302 1.302 
0.517 2.659 2.659 
0.383 1.325 1.325 
0.351 1.729 1.729 
0.517 1.290 1.290 
0.351 1.488 1.488 
0.417 1.838 1.838 
0.484 1.926 1.926 
0.551 2.463 2.463 
0.334 1.629 1.629 
0.467 1.029 1.029 
0.600 2.671 2.671 
0.234 2.418 2.418 
0.434 2.888 2.888 
0.366 2.070 2.070 
0.333 1.564 1.564 
0.301 1.872 1.872 
0.501 1.172 1.172 
0.601 2.604 2.604 
0.284 2.101 2.101 
0.518 2.288 2.288 
0.284 1.455 1.455 
0.601 2.024 2.024 
0.517 2.376 2.376 
0.367 2.550 2.550 
0.500 1.599 1.599 
0.401 2.178 2.178 
0.534 2.769 2.769 
0.350 1.467 1.467 
0.234 1.095 1.095 
0.434 1.280 1.280 
0.567 1.499 1.499 
0.283 1.203 1.203 
0.384 0.865 0.865 
0.501 2.966 2.966 
0.217 2.899 2.899 
0.583 1.915 1.915 
0.501 1.291 1.291 
0.434 1.412 1.412 
0.268 0.897 0.897 
0.400 1.138 1.138 
0.417 1.467 1.467 
0.600 3.676 3.676 
0.550 1.171 1.171 
0.584 2.824 2.824 
0.467 1.193 1.193 
<><><><><><><><> 
RT (mean):  1.70 
Consistency:  -0.27 
Self Consistency:  0.54 
<><><><><><><><> 
End: 07-Nov-2014 10:41:13 
