<><><><><><><><> 
Begin: 07-Nov-2014 10:42:39 
0.267 0.975 0.975 
0.351 1.292 1.292 
0.284 1.949 1.949 
0.201 2.199 2.199 
0.334 3.392 3.392 
0.483 2.529 2.529 
0.452 3.101 3.101 
0.418 1.412 1.412 
0.384 1.214 1.214 
0.317 2.463 2.463 
0.400 3.098 3.098 
0.501 1.641 1.641 
0.500 1.117 1.117 
0.434 0.876 0.876 
0.501 1.589 1.589 
0.467 1.894 1.894 
0.250 3.055 3.055 
0.401 1.040 1.040 
0.334 1.314 1.314 
0.234 2.540 2.540 
0.267 2.169 2.169 
0.284 1.425 1.425 
0.468 1.359 1.359 
0.367 1.282 1.282 
0.483 2.988 2.988 
0.300 1.368 1.368 
0.201 1.039 1.039 
0.418 1.127 1.127 
0.317 1.171 1.171 
0.584 1.861 1.861 
0.567 1.303 1.303 
0.366 0.962 0.962 
0.218 1.150 1.150 
0.467 1.061 1.061 
0.534 0.887 0.887 
0.584 1.193 1.193 
0.218 2.573 2.573 
0.384 0.974 0.974 
0.433 0.810 0.810 
0.484 1.904 1.904 
0.484 1.839 1.839 
0.467 1.695 1.695 
0.500 1.270 1.270 
0.350 0.886 0.886 
0.434 1.576 1.576 
0.250 2.288 2.288 
0.234 1.313 1.313 
0.600 1.281 1.281 
0.317 2.299 2.299 
0.433 1.138 1.138 
0.583 1.226 1.226 
0.284 2.298 2.298 
0.284 1.850 1.850 
0.333 2.036 2.036 
0.583 2.868 2.868 
0.367 1.422 1.422 
0.317 1.226 1.226 
0.266 1.543 1.543 
0.367 2.725 2.725 
0.350 1.587 1.587 
0.251 2.725 2.725 
0.384 0.832 0.832 
0.234 1.883 1.883 
0.450 1.434 1.434 
0.200 1.236 1.236 
0.433 1.838 1.838 
0.518 1.565 1.565 
0.301 1.576 1.576 
0.384 1.456 1.456 
0.434 1.718 1.718 
0.234 1.710 1.710 
0.401 2.157 2.157 
0.467 1.698 1.698 
0.283 1.269 1.269 
0.534 2.059 2.059 
0.584 2.518 2.518 
0.534 1.357 1.357 
0.400 1.357 1.357 
0.318 2.485 2.485 
0.501 1.204 1.204 
0.301 1.172 1.172 
0.584 1.992 1.992 
0.451 1.740 1.740 
0.450 1.313 1.313 
0.267 1.258 1.258 
0.234 1.686 1.686 
0.301 1.270 1.270 
0.551 2.627 2.627 
0.567 1.883 1.883 
0.483 1.292 1.292 
0.500 1.608 1.608 
0.300 2.496 2.496 
0.434 3.809 3.809 
0.534 1.314 1.314 
0.367 3.622 3.622 
0.601 1.225 1.225 
0.234 1.324 1.324 
0.333 1.171 1.171 
0.400 1.270 1.270 
0.234 3.263 3.263 
0.500 2.275 2.275 
0.418 1.292 1.292 
0.418 1.444 1.444 
0.534 1.270 1.270 
0.550 1.750 1.750 
0.517 1.302 1.302 
0.333 1.368 1.368 
0.384 1.894 1.894 
0.501 2.451 2.451 
0.250 1.411 1.411 
0.250 1.652 1.652 
0.317 3.206 3.206 
0.418 2.693 2.693 
0.600 2.507 2.507 
0.484 2.233 2.233 
0.333 1.664 1.664 
0.317 1.149 1.149 
0.551 2.541 2.541 
0.568 1.051 1.051 
0.467 1.050 1.050 
0.301 3.142 3.142 
0.234 1.544 1.544 
0.534 3.120 3.120 
0.434 1.466 1.466 
0.584 0.985 0.985 
0.234 1.270 1.270 
0.434 1.686 1.686 
0.318 2.978 2.978 
0.535 1.947 1.947 
0.283 1.533 1.533 
0.384 2.078 2.078 
0.367 2.813 2.813 
0.534 2.823 2.823 
0.468 1.379 1.379 
0.283 2.462 2.462 
0.334 2.386 2.386 
0.250 1.542 1.542 
0.467 1.314 1.314 
0.434 2.858 2.858 
0.266 1.729 1.729 
0.266 1.576 1.576 
0.400 1.379 1.379 
0.568 2.925 2.925 
0.417 1.247 1.247 
0.217 1.838 1.838 
0.217 1.292 1.292 
0.517 1.401 1.401 
0.385 3.886 3.886 
0.350 3.263 3.263 
0.517 1.149 1.149 
0.351 2.768 2.768 
0.417 1.248 1.248 
0.484 1.783 1.783 
0.551 1.127 1.127 
0.333 1.937 1.937 
0.467 2.890 2.890 
0.584 0.821 0.821 
0.234 1.882 1.882 
0.434 1.522 1.522 
0.367 1.937 1.937 
0.334 1.435 1.435 
0.301 1.467 1.467 
0.501 3.228 3.228 
0.600 1.488 1.488 
0.283 1.905 1.905 
0.517 1.534 1.534 
0.284 2.825 2.825 
0.601 1.653 1.653 
0.517 2.026 2.026 
0.366 1.674 1.674 
0.501 1.598 1.598 
0.400 2.517 2.517 
0.534 1.632 1.632 
0.350 1.007 1.007 
0.234 1.423 1.423 
0.434 2.134 2.134 
0.567 2.737 2.737 
0.284 2.375 2.375 
0.383 1.368 1.368 
0.501 1.271 1.271 
0.217 1.313 1.313 
0.584 3.009 3.009 
0.501 1.608 1.608 
0.433 1.029 1.029 
0.283 1.478 1.478 
0.401 0.854 0.854 
0.417 1.302 1.302 
0.601 1.105 1.105 
0.550 1.774 1.774 
0.583 1.675 1.675 
0.468 2.331 2.331 
<><><><><><><><> 
RT (mean):  1.81 
Consistency:  -0.13 
Self Consistency:  0.73 
<><><><><><><><> 
End: 07-Nov-2014 10:53:40 
