<><><><><><><><> 
Begin: 01-Oct-2014 18:18:39 
Matlab version  8.2.0.701 (R2013b) 
Psychtoolbox version  3.0.11 
Subjid: s21 Run Number: 3 
<><><><><><><><> 
Columns info in data file: 
1. left indvd 2. # right indvd  
3. response (left - 1 :: right - 2) 4. RT  
<><><><><><><><> 
Columns info in (this) info file: 
1. Stimulus start time (from trial start) 2. Stimulus off-time(from stimulus start time) 
3. RT or max response duration, if no response (from stimulus start time) 
 
1.001 1.412 1.412 
0.534 0.755 0.755 
0.568 0.734 0.734 
0.251 1.411 1.411 
0.567 0.843 0.843 
0.451 0.810 0.810 
0.233 1.040 1.040 
0.317 0.723 0.723 
0.417 0.898 0.898 
0.584 0.635 0.635 
0.584 0.569 0.569 
0.267 1.018 1.018 
0.584 0.832 0.832 
0.584 1.116 1.116 
0.400 1.040 1.040 
0.517 0.756 0.756 
0.267 0.908 0.908 
0.367 0.767 0.767 
0.568 1.247 1.247 
0.517 0.755 0.755 
0.584 0.953 0.953 
0.468 0.831 0.831 
0.217 1.281 1.281 
0.550 0.996 0.996 
0.583 0.744 0.744 
0.467 0.811 0.811 
0.500 0.700 0.700 
0.501 0.668 0.668 
0.367 0.668 0.668 
0.468 0.754 0.754 
0.267 0.722 0.722 
0.484 1.095 1.095 
0.217 0.767 0.767 
0.318 0.831 0.831 
0.216 0.919 0.919 
0.249 0.636 0.636 
0.534 1.258 1.258 
0.483 0.842 0.842 
0.333 0.799 0.799 
0.585 0.788 0.788 
0.217 0.886 0.886 
0.384 1.533 1.533 
0.350 0.799 0.799 
0.516 1.116 1.116 
0.518 1.039 1.039 
0.284 0.700 0.700 
0.401 0.624 0.624 
0.384 0.831 0.831 
0.467 1.029 1.029 
0.484 0.744 0.744 
0.500 0.711 0.711 
0.316 1.150 1.150 
0.468 0.810 0.810 
0.467 0.930 0.930 
0.267 0.952 0.952 
0.250 0.711 0.711 
0.401 0.788 0.788 
0.584 0.679 0.679 
0.334 1.182 1.182 
0.434 0.973 0.973 
0.300 1.216 1.216 
0.500 0.844 0.844 
0.300 1.018 1.018 
0.400 0.810 0.810 
0.483 0.963 0.963 
0.567 0.897 0.897 
0.583 0.678 0.678 
0.417 0.667 0.667 
0.251 0.930 0.930 
0.267 0.996 0.996 
0.300 1.160 1.160 
0.534 0.733 0.733 
0.301 0.974 0.974 
0.533 1.007 1.007 
0.301 1.050 1.050 
0.567 0.844 0.844 
0.334 1.083 1.083 
0.284 1.030 1.030 
0.300 1.028 1.028 
0.450 0.712 0.712 
0.384 0.876 0.876 
0.350 0.700 0.700 
0.534 1.652 1.652 
0.434 0.679 0.679 
0.416 0.832 0.832 
0.567 0.919 0.919 
0.317 0.656 0.656 
0.501 0.898 0.898 
0.501 0.591 0.591 
0.350 0.755 0.755 
0.434 0.624 0.624 
0.234 0.843 0.843 
0.217 0.778 0.778 
0.417 0.711 0.711 
0.516 1.039 1.039 
0.583 1.007 1.007 
0.250 0.887 0.887 
0.434 0.953 0.953 
0.383 0.864 0.864 
0.200 0.854 0.854 
0.333 0.996 0.996 
0.267 0.690 0.690 
0.517 0.645 0.645 
0.334 0.668 0.668 
