<><><><><><><><> 
Begin: 01-Oct-2014 18:40:25 
0.417 0.887 0.887 
0.267 1.183 1.183 
0.450 1.763 1.763 
0.300 1.083 1.083 
0.467 0.865 0.865 
0.484 2.113 2.113 
0.501 1.785 1.785 
0.384 1.062 1.062 
0.234 1.401 1.401 
0.300 2.189 2.189 
0.567 0.821 0.821 
0.267 1.095 1.095 
0.534 0.723 0.723 
0.418 0.965 0.965 
0.601 1.095 1.095 
0.234 1.106 1.106 
0.384 1.138 1.138 
0.250 1.019 1.019 
0.585 1.741 1.741 
0.201 1.324 1.324 
0.517 1.007 1.007 
0.534 1.730 1.730 
0.551 1.488 1.488 
0.233 2.626 2.626 
0.368 0.997 0.997 
0.300 1.258 1.258 
0.517 0.974 0.974 
0.367 1.380 1.380 
0.567 1.500 1.500 
0.267 0.974 0.974 
0.301 1.434 1.434 
0.267 1.204 1.204 
0.250 1.215 1.215 
0.551 0.909 0.909 
0.433 0.930 0.930 
0.418 1.477 1.477 
0.266 1.291 1.291 
0.551 1.499 1.499 
0.451 1.926 1.926 
0.350 0.876 0.876 
0.401 1.084 1.084 
0.368 1.423 1.423 
0.234 0.886 0.886 
0.301 1.095 1.095 
0.249 0.011 0.011 
0.284 1.653 1.653 
0.300 1.215 1.215 
0.367 1.094 1.094 
0.217 1.741 1.741 
0.566 1.029 1.029 
0.584 1.423 1.423 
0.400 0.974 0.974 
0.400 1.872 1.872 
0.334 1.215 1.215 
0.567 0.953 0.953 
0.350 0.689 0.689 
0.251 0.810 0.810 
0.517 1.313 1.313 
0.351 1.324 1.324 
0.300 1.204 1.204 
0.367 1.040 1.040 
0.234 1.138 1.138 
0.251 0.810 0.810 
0.584 0.810 0.810 
0.585 0.832 0.832 
0.434 1.599 1.599 
0.233 0.723 0.723 
0.299 1.773 1.773 
0.349 0.875 0.875 
0.533 0.974 0.974 
0.216 0.964 0.964 
0.217 1.281 1.281 
0.267 1.358 1.358 
0.467 0.820 0.820 
0.500 1.459 1.459 
0.467 1.062 1.062 
0.384 1.728 1.728 
0.417 1.324 1.324 
0.317 0.778 0.778 
0.501 0.974 0.974 
0.283 1.730 1.730 
0.484 0.909 0.909 
0.283 1.292 1.292 
0.350 0.941 0.941 
0.450 1.107 1.107 
0.518 1.564 1.564 
0.234 0.471 0.471 
0.568 0.745 0.745 
0.517 1.456 1.456 
0.401 0.952 0.952 
0.383 0.855 0.855 
0.383 0.788 0.788 
0.318 1.337 1.337 
0.400 1.050 1.050 
0.401 1.708 1.708 
0.534 0.832 0.832 
0.517 1.379 1.379 
0.466 0.941 0.941 
0.350 1.871 1.871 
0.533 1.368 1.368 
0.417 1.324 1.324 
0.350 0.897 0.897 
0.584 1.587 1.587 
0.551 1.029 1.029 
0.417 1.686 1.686 
0.451 1.029 1.029 
0.434 0.941 0.941 
0.283 1.050 1.050 
0.317 1.117 1.117 
0.384 0.985 0.985 
0.300 0.942 0.942 
0.535 0.974 0.974 
0.284 1.675 1.675 
0.300 0.963 0.963 
0.266 1.062 1.062 
0.300 0.942 0.942 
0.383 1.270 1.270 
0.333 1.215 1.215 
0.567 0.986 0.986 
0.368 1.117 1.117 
0.284 0.985 0.985 
0.568 0.755 0.755 
0.601 0.887 0.887 
0.384 0.679 0.679 
0.251 1.587 1.587 
0.299 0.799 0.799 
0.368 0.941 0.941 
0.433 0.996 0.996 
0.301 1.216 1.216 
0.450 0.985 0.985 
0.483 1.029 1.029 
0.284 0.908 0.908 
0.250 0.832 0.832 
0.317 0.810 0.810 
0.334 0.997 0.997 
0.367 0.864 0.864 
0.400 1.412 1.412 
0.234 1.018 1.018 
0.301 1.183 1.183 
0.517 0.843 0.843 
0.217 1.587 1.587 
0.568 0.942 0.942 
0.501 0.920 0.920 
0.401 0.799 0.799 
0.433 0.646 0.646 
0.300 1.116 1.116 
0.384 0.898 0.898 
0.583 0.778 0.778 
0.417 0.810 0.810 
0.417 0.778 0.778 
0.300 0.580 0.580 
0.401 0.996 0.996 
0.450 0.733 0.733 
0.467 1.204 1.204 
0.367 0.711 0.711 
0.351 0.855 0.855 
0.600 1.215 1.215 
0.217 1.894 1.894 
0.551 0.810 0.810 
0.567 0.800 0.800 
0.518 0.832 0.832 
0.250 1.138 1.138 
0.301 0.876 0.876 
0.334 0.952 0.952 
0.468 0.832 0.832 
0.250 1.225 1.225 
0.483 1.630 1.630 
0.250 1.860 1.860 
0.468 1.379 1.379 
0.400 1.040 1.040 
0.517 1.566 1.566 
0.484 1.686 1.686 
0.567 2.025 2.025 
0.552 0.975 0.975 
0.334 0.909 0.909 
0.484 0.745 0.745 
0.284 1.160 1.160 
0.216 0.909 0.909 
0.501 0.985 0.985 
0.402 0.755 0.755 
0.400 0.679 0.679 
0.568 0.821 0.821 
0.451 0.974 0.974 
0.451 0.898 0.898 
0.551 0.821 0.821 
0.533 1.379 1.379 
0.434 1.193 1.193 
0.283 1.379 1.379 
0.301 1.468 1.468 
0.551 1.051 1.051 
0.216 1.828 1.828 
<><><><><><><><> 
RT (mean):  1.16 
Consistency:  -0.12 
Self Consistency:  0.72 
<><><><><><><><> 
End: 01-Oct-2014 18:48:14 
