<><><><><><><><> 
Begin: 01-Oct-2014 18:00:19 
0.417 0.853 0.853 
0.267 1.356 1.356 
0.451 1.486 1.486 
0.300 2.909 2.909 
0.467 2.034 2.034 
0.483 1.280 1.280 
0.501 1.400 1.400 
0.384 0.974 0.974 
0.234 2.023 2.023 
0.300 1.782 1.782 
0.566 1.258 1.258 
0.267 1.071 1.071 
0.534 0.973 0.973 
0.416 1.083 1.083 
0.600 0.787 0.787 
0.233 1.083 1.083 
0.384 0.853 0.853 
0.250 0.886 0.886 
0.584 1.039 1.039 
0.200 1.060 1.060 
0.517 0.919 0.919 
0.534 1.268 1.268 
0.551 1.936 1.936 
0.234 1.378 1.378 
0.367 1.914 1.914 
0.301 2.155 2.155 
0.517 1.465 1.465 
0.383 1.127 1.127 
0.567 1.367 1.367 
0.284 1.530 1.530 
0.301 1.629 1.629 
0.267 1.224 1.224 
0.250 1.443 1.443 
0.551 0.798 0.798 
0.434 0.831 0.831 
0.417 1.323 1.323 
0.267 1.181 1.181 
0.551 1.914 1.914 
0.450 2.034 2.034 
0.350 1.454 1.454 
0.416 2.100 2.100 
0.366 1.050 1.050 
0.234 0.973 0.973 
0.300 0.907 0.907 
0.250 1.061 1.061 
0.284 1.521 1.521 
0.300 2.120 2.120 
0.367 1.662 1.662 
0.217 0.952 0.952 
0.568 1.323 1.323 
0.584 1.531 1.531 
0.400 0.950 0.950 
0.400 1.444 1.444 
0.334 1.509 1.509 
0.567 0.765 0.765 
0.350 2.219 2.219 
0.250 1.312 1.312 
0.517 2.186 2.186 
0.351 1.039 1.039 
0.301 0.864 0.864 
0.367 0.875 0.875 
0.233 0.984 0.984 
0.250 0.766 0.766 
0.583 0.984 0.984 
0.584 0.809 0.809 
0.433 0.580 0.580 
0.234 0.951 0.951 
0.300 1.367 1.367 
0.350 1.235 1.235 
0.533 0.874 0.874 
0.216 2.416 2.416 
0.218 0.995 0.995 
0.267 0.710 0.710 
0.467 1.082 1.082 
0.500 1.367 1.367 
0.467 1.445 1.445 
0.383 0.732 0.732 
0.417 1.269 1.269 
0.317 0.853 0.853 
0.500 1.050 1.050 
0.284 1.224 1.224 
0.484 1.006 1.006 
0.284 2.188 2.188 
0.350 1.388 1.388 
0.451 2.712 2.712 
0.516 1.290 1.290 
0.234 0.765 0.765 
0.567 0.886 0.886 
0.517 1.541 1.541 
0.401 0.776 0.776 
0.383 0.722 0.722 
0.384 0.711 0.711 
0.334 0.852 0.852 
0.400 0.580 0.580 
0.400 0.777 0.777 
0.534 0.744 0.744 
0.516 1.082 1.082 
0.466 0.777 0.777 
0.350 0.907 0.907 
0.534 1.138 1.138 
0.417 0.995 0.995 
0.350 1.259 1.259 
0.584 1.170 1.170 
0.551 1.225 1.225 
0.417 1.520 1.520 
0.452 1.596 1.596 
0.435 1.531 1.531 
0.284 0.940 0.940 
0.317 1.071 1.071 
0.383 0.995 0.995 
0.300 0.951 0.951 
0.534 0.973 0.973 
0.284 0.733 0.733 
0.300 1.268 1.268 
0.267 1.072 1.072 
0.300 0.896 0.896 
0.384 1.344 1.344 
0.334 1.652 1.652 
0.567 2.088 2.088 
0.368 1.017 1.017 
0.284 1.803 1.803 
0.567 0.896 0.896 
0.601 0.919 0.919 
0.384 1.115 1.115 
0.250 0.754 0.754 
0.300 0.733 0.733 
0.367 0.963 0.963 
0.434 1.607 1.607 
0.300 0.941 0.941 
0.449 1.148 1.148 
0.484 1.531 1.531 
0.284 0.831 0.831 
0.250 0.952 0.952 
0.317 0.952 0.952 
0.334 0.754 0.754 
0.367 0.940 0.940 
0.399 1.039 1.039 
0.234 1.246 1.246 
0.300 0.853 0.853 
0.517 1.050 1.050 
0.217 1.640 1.640 
0.568 0.940 0.940 
0.501 0.820 0.820 
0.399 0.842 0.842 
0.434 0.875 0.875 
0.301 2.066 2.066 
0.384 0.788 0.788 
0.584 1.093 1.093 
0.417 0.656 0.656 
0.417 1.554 1.554 
0.300 0.907 0.907 
0.401 0.842 0.842 
0.451 0.886 0.886 
0.467 0.875 0.875 
0.367 0.974 0.974 
0.350 0.885 0.885 
0.601 1.127 1.127 
0.217 0.962 0.962 
0.551 1.246 1.246 
0.567 1.105 1.105 
0.517 2.099 2.099 
0.234 0.918 0.918 
0.300 1.160 1.160 
0.334 3.116 3.116 
0.468 0.941 0.941 
0.250 1.061 1.061 
0.484 0.755 0.755 
0.250 1.016 1.016 
0.467 0.974 0.974 
0.400 0.777 0.777 
0.517 1.071 1.071 
0.484 1.017 1.017 
0.567 0.678 0.678 
0.551 0.656 0.656 
0.333 0.898 0.898 
0.483 0.700 0.700 
0.283 1.174 1.174 
0.217 0.757 0.757 
0.500 0.675 0.675 
0.400 0.818 0.818 
0.400 0.940 0.940 
0.567 0.623 0.623 
0.451 0.732 0.732 
0.450 0.547 0.547 
0.551 0.547 0.547 
0.518 0.656 0.656 
0.434 0.482 0.482 
0.283 0.601 0.601 
0.300 0.613 0.613 
0.552 0.678 0.678 
0.217 0.827 0.827 
<><><><><><><><> 
RT (mean):  1.25 
Consistency:  0.03 
Self Consistency:  1.00 
<><><><><><><><> 
End: 01-Oct-2014 18:08:38 
