39,54,2,2.0903
35,36,1,0.854
39,18,2,0.6237
43,21,2,1.1162
26,60,2,0.76627
28,4,2,0.60154
9,35,1,0.92992
12,3,2,0.93276
28,49,2,0.69021
48,47,2,0.58293
50,52,1,0.78779
6,47,2,0.61276
50,14,1,0.64574
32,30,2,0.76585
58,39,1,1.0397
42,31,1,0.853
32,40,2,0.88627
12,17,1,0.79848
7,9,1,0.65596
59,5,2,0.77626
37,23,2,1.0838
45,16,2,1.1493
15,60,2,0.76593
45,48,1,0.7333
8,42,2,0.72205
44,23,1,1.532
26,47,2,0.74375
4,55,2,0.96351
14,58,2,0.94207
44,25,1,0.7333
13,41,1,1.1268
25,30,2,0.73315
48,35,1,0.87518
55,26,1,0.60185
14,9,1,0.84233
52,32,1,1.5212
47,58,1,0.60208
50,1,2,1.3684
48,26,1,0.82151
4,29,1,0.74528
2,11,1,1.3231
1,28,1,0.97385
6,8,2,1.0832
39,16,1,0.85309
20,1,1,1.0712
42,53,1,0.88677
27,10,2,0.95213
1,49,2,0.86504
18,16,2,1.4875
27,38,1,1.6185
26,14,2,1.3674
32,23,2,1.6633
38,6,1,1.4
26,54,2,0.55811
44,55,2,0.90896
54,38,1,0.70026
20,7,1,0.67812
53,33,2,0.85304
24,4,2,1.0833
28,16,2,0.79873
17,7,2,0.72285
30,2,2,0.5921
60,11,1,0.68946
21,30,1,0.76574
1,38,1,0.88591
35,33,2,0.65662
8,45,1,0.94057
26,1,2,0.79828
34,28,1,0.90833
10,8,1,0.85319
37,38,1,0.7979
33,16,1,0.69004
51,10,2,1.3017
13,2,1,0.72241
37,41,1,1.0613
52,11,1,0.80974
37,48,2,0.55909
19,34,1,1.2045
60,45,1,0.67918
30,46,2,0.59154
31,45,2,0.60145
36,24,2,0.010985
43,19,2,1.0294
57,53,1,1.0283
10,37,1,0.89698
22,32,1,1.6735
17,3,2,0.64517
12,33,2,1.0607
23,7,2,0.71099
47,20,1,0.73394
53,1,2,0.66764
57,19,1,0.79877
36,32,1,0.99513
3,58,2,0.60181
43,15,1,0.66785
28,59,2,0.53597
56,23,1,0.58007
12,7,2,0.52502
20,22,1,0.44865
26,32,1,0.77696
51,2,1,0.53626
26,38,1,0.94061
16,47,1,0.68923
56,57,1,0.67838
42,30,2,0.67874
24,34,1,0.65658
56,19,1,0.51388
57,12,1,0.71132
14,1,2,0.63512
35,60,2,0.64505
7,21,2,0.82075
15,10,2,0.60221
47,5,1,0.70062
14,38,1,0.82152
3,41,1,0.84212
29,14,1,0.89684
17,23,1,0.60128
19,24,1,0.82166
2,15,1,0.68876
20,12,1,0.96226
53,2,2,1.2255
5,54,2,0.64629
57,26,1,0.67827
6,55,2,0.57992
34,38,1,1.0403
18,2,1,0.64532
15,48,2,0.45934
17,51,2,0.59058
50,38,1,0.67882
24,3,2,0.98562
51,57,1,0.7328
40,37,1,1.641
28,43,1,0.72206
17,44,2,0.60144
20,57,2,1.1484
45,52,1,0.70027
