<><><><><><><><> 
Begin: 11-Sep-2014 11:30:32 
Matlab version  8.2.0.701 (R2013b) 
Psychtoolbox version  3.0.11 - Flavor: beta - Corresponds to SVN Revision 4591
For more info visit:
https 
Subjid: s11 Run Number: 5 
<><><><><><><><> 
Columns info in data file: 
1. left indvd 2. # right indvd  
3. response (left - 1 :: right - 2) 4. RT  
<><><><><><><><> 
Columns info in (this) info file: 
1. Stimulus start time (from trial start) 2. Stimulus off-time(from stimulus start time) 
3. RT or max response duration, if no response (from stimulus start time) 
 
1.002 2.133 2.133 
0.534 1.170 1.170 
0.567 0.831 0.831 
0.250 0.832 0.832 
0.567 0.885 0.885 
0.451 2.003 2.003 
0.234 0.995 0.995 
0.318 0.787 0.787 
0.416 0.722 0.722 
0.584 0.843 0.843 
0.584 0.767 0.767 
0.267 1.508 1.508 
0.583 2.177 2.177 
0.583 0.875 0.875 
0.400 1.006 1.006 
0.518 1.062 1.062 
0.267 1.007 1.007 
0.367 0.843 0.843 
0.568 1.269 1.269 
0.517 1.390 1.390 
0.584 0.700 0.700 
0.467 1.085 1.085 
0.217 1.378 1.378 
0.535 0.984 0.984 
0.584 0.995 0.995 
0.468 1.248 1.248 
0.502 2.637 2.637 
0.500 1.356 1.356 
0.367 1.039 1.039 
0.467 0.854 0.854 
0.266 0.810 0.810 
0.484 1.422 1.422 
0.216 1.411 1.411 
0.317 1.423 1.423 
0.217 1.389 1.389 
0.234 0.897 0.897 
0.534 1.378 1.378 
0.483 0.995 0.995 
0.334 1.258 1.258 
0.585 0.690 0.690 
0.217 0.853 0.853 
0.383 1.203 1.203 
0.350 1.007 1.007 
0.517 1.039 1.039 
0.517 1.357 1.357 
0.283 1.204 1.204 
0.400 0.777 0.777 
0.384 1.662 1.662 
0.467 1.214 1.214 
0.484 1.411 1.411 
0.501 2.121 2.121 
0.317 1.019 1.019 
0.468 1.182 1.182 
0.468 0.930 0.930 
0.267 1.445 1.445 
0.251 1.401 1.401 
0.400 1.083 1.083 
0.584 1.291 1.291 
0.333 0.766 0.766 
0.434 1.050 1.050 
0.284 0.973 0.973 
0.501 0.755 0.755 
0.301 0.930 0.930 
0.400 1.017 1.017 
0.484 1.291 1.291 
0.567 0.931 0.931 
0.584 0.875 0.875 
0.417 1.981 1.981 
0.266 2.308 2.308 
0.266 0.996 0.996 
0.300 1.050 1.050 
0.534 1.269 1.269 
0.300 1.564 1.564 
0.534 1.313 1.313 
0.300 1.673 1.673 
0.568 1.893 1.893 
0.349 1.160 1.160 
0.284 1.586 1.586 
0.301 0.974 0.974 
0.450 1.454 1.454 
0.384 1.017 1.017 
0.350 1.269 1.269 
0.533 1.204 1.204 
0.433 1.783 1.783 
0.417 0.996 0.996 
0.567 1.051 1.051 
0.316 0.865 0.865 
0.500 1.369 1.369 
0.500 0.864 0.864 
0.350 0.733 0.733 
0.433 0.952 0.952 
0.233 1.970 1.970 
0.217 0.995 0.995 
0.417 0.799 0.799 
0.518 1.083 1.083 
0.584 1.553 1.553 
0.251 1.387 1.387 
0.434 0.930 0.930 
0.384 1.093 1.093 
0.201 1.553 1.553 
0.334 1.586 1.586 
0.267 1.586 1.586 
0.518 1.356 1.356 
0.334 1.401 1.401 
0.417 0.843 0.843 
0.266 0.930 0.930 
0.450 1.083 1.083 
0.301 2.124 2.124 
0.468 1.303 1.303 
0.484 1.303 1.303 
0.501 0.831 0.831 
0.384 1.773 1.773 
0.234 0.864 0.864 
0.300 1.073 1.073 
0.567 1.051 1.051 
0.267 0.963 0.963 
0.534 0.831 0.831 
0.418 0.984 0.984 
0.601 1.028 1.028 
0.233 0.984 0.984 
0.384 1.225 1.225 
0.250 1.226 1.226 
0.584 1.948 1.948 
0.200 0.908 0.908 
0.517 1.477 1.477 
0.533 1.193 1.193 
0.550 1.192 1.192 
0.234 2.089 2.089 
0.367 1.203 1.203 
0.300 1.182 1.182 
0.516 0.767 0.767 
0.383 1.751 1.751 
0.568 1.040 1.040 
0.268 2.221 2.221 
0.301 0.941 0.941 
0.267 0.744 0.744 
0.251 0.776 0.776 
0.550 1.083 1.083 
0.434 1.050 1.050 
0.417 1.598 1.598 
0.266 1.839 1.839 
0.551 0.777 0.777 
0.450 1.849 1.849 
0.350 0.985 0.985 
0.400 1.499 1.499 
0.368 1.085 1.085 
0.234 0.754 0.754 
0.300 0.896 0.896 
0.251 1.182 1.182 
0.284 0.984 0.984 
0.300 1.466 1.466 
0.368 1.226 1.226 
0.217 1.859 1.859 
0.567 1.182 1.182 
0.583 1.532 1.532 
0.400 1.225 1.225 
0.401 1.521 1.521 
0.334 1.281 1.281 
0.568 1.281 1.281 
0.350 0.908 0.908 
0.250 2.035 2.035 
0.517 0.995 0.995 
0.351 1.094 1.094 
0.300 1.084 1.084 
0.367 2.592 2.592 
0.233 1.806 1.806 
0.251 1.280 1.280 
0.583 2.286 2.286 
0.584 0.864 0.864 
0.434 1.509 1.509 
0.233 1.236 1.236 
0.301 1.050 1.050 
0.350 1.368 1.368 
0.535 1.006 1.006 
0.201 0.864 0.864 
0.218 1.336 1.336 
0.266 1.193 1.193 
0.467 1.456 1.456 
0.500 1.519 1.519 
0.467 1.313 1.313 
0.383 0.974 0.974 
0.417 1.553 1.553 
0.317 1.401 1.401 
0.502 1.247 1.247 
0.283 1.248 1.248 
0.484 0.985 0.985 
0.283 0.996 0.996 
0.350 1.182 1.182 
0.449 1.925 1.925 
0.517 0.963 0.963 
0.233 1.739 1.739 
0.567 0.897 0.897 
0.517 0.919 0.919 
0.399 0.886 0.886 
0.383 1.051 1.051 
0.385 1.860 1.860 
0.318 1.138 1.138 
0.400 1.325 1.325 
0.400 0.744 0.744 
0.533 0.853 0.853 
0.517 0.875 0.875 
0.466 1.161 1.161 
0.350 1.467 1.467 
0.533 1.509 1.509 
0.417 0.919 0.919 
0.350 1.117 1.117 
0.584 1.116 1.116 
0.551 0.974 0.974 
0.416 1.127 1.127 
0.450 0.898 0.898 
0.434 1.082 1.082 
0.284 1.280 1.280 
0.317 0.865 0.865 
0.384 0.984 0.984 
0.300 0.908 0.908 
0.534 0.930 0.930 
0.283 1.553 1.553 
0.299 0.919 0.919 
0.283 1.619 1.619 
0.300 1.007 1.007 
0.383 0.832 0.832 
0.334 1.116 1.116 
0.568 1.148 1.148 
0.366 0.865 0.865 
0.284 1.248 1.248 
0.567 1.357 1.357 
0.601 3.501 3.501 
0.383 0.853 0.853 
0.250 1.347 1.347 
0.300 1.729 1.729 
0.367 1.149 1.149 
0.434 0.919 0.919 
0.300 0.963 0.963 
0.450 0.941 0.941 
0.483 1.630 1.630 
0.283 1.564 1.564 
0.251 1.400 1.400 
0.317 2.506 2.506 
0.334 1.247 1.247 
0.368 1.674 1.674 
0.400 1.050 1.050 
0.234 0.973 0.973 
0.301 1.663 1.663 
0.517 1.477 1.477 
0.216 1.290 1.290 
0.567 0.952 0.952 
0.500 1.630 1.630 
0.400 1.969 1.969 
0.434 0.887 0.887 
0.300 1.040 1.040 
0.383 1.269 1.269 
0.585 0.996 0.996 
0.418 1.477 1.477 
0.417 1.674 1.674 
0.300 1.061 1.061 
0.400 1.127 1.127 
0.451 1.116 1.116 
0.467 0.963 0.963 
0.367 1.149 1.149 
0.350 1.498 1.498 
0.602 1.193 1.193 
0.216 0.831 0.831 
0.551 1.017 1.017 
0.568 1.094 1.094 
0.517 1.016 1.016 
0.234 1.183 1.183 
0.301 1.609 1.609 
0.334 1.237 1.237 
0.468 1.292 1.292 
0.250 1.040 1.040 
0.484 1.215 1.215 
0.250 1.838 1.838 
0.467 0.941 0.941 
0.401 1.182 1.182 
0.517 1.433 1.433 
0.484 0.995 0.995 
0.567 0.843 0.843 
0.550 0.689 0.689 
0.334 3.369 3.369 
