<><><><><><><><> 
Begin: 04-Nov-2014 15:19:07 
0.417 1.084 1.084 
0.266 0.800 0.800 
0.450 0.930 0.930 
0.301 1.390 1.390 
0.466 1.358 1.358 
0.484 2.442 2.442 
0.500 1.029 1.029 
0.383 1.160 1.160 
0.233 1.061 1.061 
0.300 1.084 1.084 
0.568 1.051 1.051 
0.268 1.390 1.390 
0.534 1.160 1.160 
0.418 0.974 0.974 
0.601 1.619 1.619 
0.234 1.281 1.281 
0.384 1.062 1.062 
0.250 1.313 1.313 
0.583 1.050 1.050 
0.201 1.696 1.696 
0.517 1.226 1.226 
0.533 1.784 1.784 
0.551 0.767 0.767 
0.234 1.084 1.084 
0.367 0.897 0.897 
0.301 1.018 1.018 
0.517 0.679 0.679 
0.368 1.062 1.062 
0.566 1.214 1.214 
0.283 1.379 1.379 
0.301 1.401 1.401 
0.267 1.237 1.237 
0.250 1.389 1.389 
0.551 2.222 2.222 
0.434 1.040 1.040 
0.417 1.259 1.259 
0.267 1.434 1.434 
0.550 0.942 0.942 
0.450 1.981 1.981 
0.350 1.303 1.303 
0.401 1.686 1.686 
0.368 0.734 0.734 
0.233 1.030 1.030 
0.300 1.479 1.479 
0.250 1.006 1.006 
0.284 1.565 1.565 
0.300 1.412 1.412 
0.368 0.821 0.821 
0.217 1.576 1.576 
0.567 1.532 1.532 
0.584 0.657 0.657 
0.400 1.543 1.543 
0.400 1.039 1.039 
0.334 0.876 0.876 
0.567 1.324 1.324 
0.351 1.051 1.051 
0.251 1.117 1.117 
0.518 0.788 0.788 
0.350 1.150 1.150 
0.301 0.810 0.810 
0.367 1.664 1.664 
0.249 0.974 0.974 
0.250 1.062 1.062 
0.584 0.984 0.984 
0.585 1.194 1.194 
0.434 1.138 1.138 
0.234 2.245 2.245 
0.300 1.302 1.302 
0.350 1.226 1.226 
0.534 2.091 2.091 
0.216 1.040 1.040 
0.216 1.094 1.094 
0.268 1.707 1.707 
0.467 0.996 0.996 
0.501 1.631 1.631 
0.467 1.565 1.565 
0.384 1.204 1.204 
0.417 0.952 0.952 
0.318 2.211 2.211 
0.500 1.577 1.577 
0.284 0.909 0.909 
0.483 1.906 1.906 
0.283 0.886 0.886 
0.350 1.106 1.106 
0.451 1.401 1.401 
0.518 1.062 1.062 
0.234 1.467 1.467 
0.568 1.325 1.325 
0.518 0.985 0.985 
0.401 1.116 1.116 
0.384 1.258 1.258 
0.384 1.106 1.106 
0.318 0.646 0.646 
0.401 1.138 1.138 
0.400 0.679 0.679 
0.535 1.345 1.345 
0.517 1.171 1.171 
0.467 1.367 1.367 
0.350 1.182 1.182 
0.533 1.007 1.007 
0.418 1.621 1.621 
0.350 1.150 1.150 
0.583 1.434 1.434 
0.551 1.893 1.893 
0.418 0.865 0.865 
0.451 1.839 1.839 
0.434 1.301 1.301 
0.284 1.664 1.664 
0.317 2.332 2.332 
0.385 1.806 1.806 
0.300 1.599 1.599 
0.534 1.905 1.905 
0.283 1.040 1.040 
0.300 1.434 1.434 
0.266 2.080 2.080 
0.300 0.865 0.865 
0.384 0.964 0.964 
0.333 1.029 1.029 
0.568 0.887 0.887 
0.367 0.952 0.952 
0.284 1.576 1.576 
0.568 1.073 1.073 
0.601 0.842 0.842 
0.384 1.237 1.237 
0.249 1.336 1.336 
0.300 1.554 1.554 
0.367 1.389 1.389 
0.434 1.753 1.753 
0.302 1.193 1.193 
0.451 2.244 2.244 
0.484 0.962 0.962 
0.284 0.974 0.974 
0.251 1.040 1.040 
0.316 1.062 1.062 
0.334 1.609 1.609 
0.367 2.091 2.091 
0.400 1.390 1.390 
0.234 1.094 1.094 
0.301 1.762 1.762 
0.518 2.648 2.648 
0.217 1.444 1.444 
0.567 1.148 1.148 
0.500 1.039 1.039 
0.401 1.062 1.062 
0.433 1.806 1.806 
0.300 1.073 1.073 
0.383 1.521 1.521 
0.585 1.663 1.663 
0.417 1.500 1.500 
0.417 1.325 1.325 
0.300 1.117 1.117 
0.400 1.839 1.839 
0.450 1.684 1.684 
0.468 1.072 1.072 
0.367 1.018 1.018 
0.351 2.484 2.484 
0.601 0.811 0.811 
0.216 2.408 2.408 
0.551 1.663 1.663 
0.568 1.117 1.117 
0.518 1.510 1.510 
0.234 1.916 1.916 
0.301 2.605 2.605 
0.334 1.949 1.949 
0.467 1.313 1.313 
0.250 1.064 1.064 
0.500 1.073 1.073 
0.250 1.631 1.631 
0.467 1.521 1.521 
0.401 1.160 1.160 
0.518 1.248 1.248 
0.483 1.028 1.028 
0.567 1.041 1.041 
0.551 1.225 1.225 
0.334 1.172 1.172 
0.484 0.985 0.985 
0.284 1.380 1.380 
0.217 1.390 1.390 
0.501 1.106 1.106 
0.400 1.270 1.270 
0.399 1.752 1.752 
0.567 1.203 1.203 
0.451 2.179 2.179 
0.450 2.671 2.671 
0.550 2.025 2.025 
0.518 1.445 1.445 
0.434 1.784 1.784 
0.284 1.533 1.533 
0.300 2.321 2.321 
0.551 1.106 1.106 
0.217 2.057 2.057 
<><><><><><><><> 
RT (mean):  1.36 
Consistency:  0.04 
Self Consistency:  0.82 
<><><><><><><><> 
End: 04-Nov-2014 15:28:06 
