<><><><><><><><> 
Begin: 23-Oct-2014 09:06:56 
0.417 0.906 0.906 
0.267 0.918 0.918 
0.451 0.874 0.874 
0.300 0.864 0.864 
0.467 1.312 1.312 
0.484 0.852 0.852 
0.499 2.261 2.261 
0.385 0.590 0.590 
0.234 0.863 0.863 
0.300 0.656 0.656 
0.567 1.071 1.071 
0.267 0.535 0.535 
0.534 0.983 0.983 
0.417 1.127 1.127 
0.601 0.688 0.688 
0.234 0.808 0.808 
0.384 0.886 0.886 
0.250 1.214 1.214 
0.583 0.830 0.830 
0.200 0.689 0.689 
0.517 0.930 0.930 
0.534 1.289 1.289 
0.551 2.285 2.285 
0.234 2.295 2.295 
0.367 0.951 0.951 
0.300 1.869 1.869 
0.517 0.830 0.830 
0.383 1.050 1.050 
0.567 1.169 1.169 
0.267 0.972 0.972 
0.301 1.573 1.573 
0.267 1.137 1.137 
0.250 1.169 1.169 
0.551 0.797 0.797 
0.434 1.115 1.115 
0.416 0.525 0.525 
0.266 0.852 0.852 
0.551 0.721 0.721 
0.452 1.083 1.083 
0.350 0.733 0.733 
0.400 0.918 0.918 
0.368 0.864 0.864 
0.233 0.722 0.722 
0.300 0.787 0.787 
0.250 1.486 1.486 
0.284 0.973 0.973 
0.300 1.716 1.716 
0.367 1.169 1.169 
0.217 0.885 0.885 
0.567 0.808 0.808 
0.584 0.853 0.853 
0.400 1.289 1.289 
0.400 0.722 0.722 
0.334 0.995 0.995 
0.567 1.016 1.016 
0.350 1.388 1.388 
0.250 1.311 1.311 
0.517 1.016 1.016 
0.351 1.125 1.125 
0.301 0.875 0.875 
0.367 1.082 1.082 
0.234 1.115 1.115 
0.250 1.160 1.160 
0.583 0.809 0.809 
0.584 0.820 0.820 
0.434 0.831 0.831 
0.234 0.798 0.798 
0.300 0.875 0.875 
0.349 0.690 0.690 
0.534 0.787 0.787 
0.201 1.170 1.170 
0.217 1.093 1.093 
0.267 0.984 0.984 
0.468 0.787 0.787 
0.501 0.711 0.711 
0.467 0.777 0.777 
0.384 0.798 0.798 
0.417 0.787 0.787 
0.317 0.830 0.830 
0.500 0.896 0.896 
0.284 1.509 1.509 
0.484 0.852 0.852 
0.284 1.038 1.038 
0.351 1.126 1.126 
0.451 2.055 2.055 
0.517 0.917 0.917 
0.234 1.256 1.256 
0.566 1.268 1.268 
0.517 1.071 1.071 
0.400 0.875 0.875 
0.384 0.831 0.831 
0.383 0.732 0.732 
0.334 1.126 1.126 
0.400 0.895 0.895 
0.401 0.995 0.995 
0.534 0.907 0.907 
0.517 1.017 1.017 
0.467 1.366 1.366 
0.350 1.760 1.760 
0.533 1.202 1.202 
0.417 0.710 0.710 
0.350 0.918 0.918 
0.584 0.689 0.689 
0.551 1.662 1.662 
0.417 1.454 1.454 
0.450 0.776 0.776 
0.434 1.092 1.092 
0.284 0.754 0.754 
0.316 0.973 0.973 
0.384 0.601 0.601 
0.300 1.126 1.126 
0.534 1.465 1.465 
0.283 1.027 1.027 
0.300 1.443 1.443 
0.267 1.728 1.728 
0.300 2.394 2.394 
0.384 0.896 0.896 
0.334 1.038 1.038 
0.567 0.623 0.623 
0.368 0.841 0.841 
0.283 0.755 0.755 
0.567 0.732 0.732 
0.601 1.048 1.048 
0.383 0.885 0.885 
0.250 0.863 0.863 
0.300 1.192 1.192 
0.367 0.765 0.765 
0.434 0.962 0.962 
0.300 1.006 1.006 
0.451 0.634 0.634 
0.484 0.711 0.711 
0.283 0.972 0.972 
0.250 1.028 1.028 
0.317 0.820 0.820 
0.334 1.334 1.334 
0.367 1.094 1.094 
0.401 0.896 0.896 
0.234 1.541 1.541 
0.301 1.191 1.191 
0.517 0.930 0.930 
0.217 1.651 1.651 
0.568 1.005 1.005 
0.501 1.136 1.136 
0.399 0.776 0.776 
0.434 0.699 0.699 
0.300 1.093 1.093 
0.383 0.722 0.722 
0.584 1.071 1.071 
0.417 1.486 1.486 
0.417 0.699 0.699 
0.300 0.776 0.776 
0.401 0.612 0.612 
0.450 0.830 0.830 
0.468 0.962 0.962 
0.366 0.984 0.984 
0.350 0.732 0.732 
0.601 1.094 1.094 
0.217 1.530 1.530 
0.550 1.027 1.027 
0.567 0.874 0.874 
0.518 0.897 0.897 
0.249 1.016 1.016 
0.302 2.765 2.765 
0.335 1.453 1.453 
0.467 0.798 0.798 
0.250 1.191 1.191 
0.484 1.005 1.005 
0.250 1.376 1.376 
0.468 0.918 0.918 
0.400 0.875 0.875 
0.518 0.929 0.929 
0.484 0.765 0.765 
0.567 0.700 0.700 
0.567 1.300 1.300 
0.334 1.224 1.224 
0.485 1.301 1.301 
0.284 0.984 0.984 
0.216 2.042 2.042 
0.500 1.399 1.399 
0.400 0.984 0.984 
0.400 1.060 1.060 
0.567 1.093 1.093 
0.450 0.918 0.918 
0.450 0.689 0.689 
0.551 0.863 0.863 
0.517 0.787 0.787 
0.434 0.787 0.787 
0.284 0.972 0.972 
0.300 1.213 1.213 
0.551 0.973 0.973 
0.217 1.900 1.900 
<><><><><><><><> 
RT (mean):  1.11 
Consistency:  0.03 
Self Consistency:  1.00 
<><><><><><><><> 
End: 23-Oct-2014 09:14:36 
