<><><><><><><><> 
Begin: 23-Oct-2014 09:36:05 
0.418 0.547 0.547 
0.268 0.865 0.865 
0.451 0.919 0.919 
0.300 0.645 0.645 
0.467 1.071 1.071 
0.484 0.513 0.513 
0.501 0.624 0.624 
0.383 0.711 0.711 
0.233 1.006 1.006 
0.299 1.090 1.090 
0.568 0.765 0.765 
0.267 0.657 0.657 
0.534 0.690 0.690 
0.417 0.738 0.738 
0.601 0.658 0.658 
0.234 0.873 0.873 
0.384 0.615 0.615 
0.250 1.284 1.284 
0.584 0.750 0.750 
0.200 0.886 0.886 
0.517 1.596 1.596 
0.533 1.138 1.138 
0.551 0.809 0.809 
0.233 1.696 1.696 
0.367 0.667 0.667 
0.300 0.623 0.623 
0.516 0.591 0.591 
0.367 1.039 1.039 
0.568 0.602 0.602 
0.283 0.646 0.646 
0.301 0.601 0.601 
0.267 0.808 0.808 
0.251 0.643 0.643 
0.551 0.995 0.995 
0.434 0.544 0.544 
0.418 0.580 0.580 
0.267 0.852 0.852 
0.551 0.578 0.578 
0.450 0.809 0.809 
0.350 0.679 0.679 
0.400 0.546 0.546 
0.367 0.559 0.559 
0.235 0.667 0.667 
0.301 0.897 0.897 
0.250 1.684 1.684 
0.284 0.756 0.756 
0.300 0.854 0.854 
0.367 0.657 0.657 
0.218 0.810 0.810 
0.567 0.995 0.995 
0.584 0.842 0.842 
0.401 0.601 0.601 
0.400 0.843 0.843 
0.334 0.985 0.985 
0.567 0.678 0.678 
0.351 0.799 0.799 
0.250 0.777 0.777 
0.517 0.591 0.591 
0.351 0.820 0.820 
0.300 0.755 0.755 
0.368 0.755 0.755 
0.233 0.809 0.809 
0.251 0.602 0.602 
0.584 0.668 0.668 
0.584 0.679 0.679 
0.434 0.995 0.995 
0.233 0.700 0.700 
0.300 0.722 0.722 
0.350 0.722 0.722 
0.534 0.711 0.711 
0.201 0.634 0.634 
0.217 0.689 0.689 
0.267 0.678 0.678 
0.467 0.678 0.678 
0.500 0.547 0.547 
0.467 0.602 0.602 
0.384 0.700 0.700 
0.418 0.613 0.613 
0.316 0.744 0.744 
0.500 0.601 0.601 
0.284 0.580 0.580 
0.484 0.613 0.613 
0.283 1.127 1.127 
0.351 0.613 0.613 
0.450 0.973 0.973 
0.518 0.569 0.569 
0.233 0.689 0.689 
0.568 0.536 0.536 
0.518 1.061 1.061 
0.401 0.558 0.558 
0.383 0.580 0.580 
0.385 0.777 0.777 
0.317 0.536 0.536 
0.401 0.951 0.951 
0.401 0.591 0.591 
0.535 1.159 1.159 
0.517 0.699 0.699 
0.467 0.657 0.657 
0.350 0.591 0.591 
0.533 0.668 0.668 
0.417 0.558 0.558 
0.350 0.798 0.798 
0.583 0.679 0.679 
0.550 1.258 1.258 
0.416 1.017 1.017 
0.452 0.677 0.677 
0.433 1.225 1.225 
0.284 0.929 0.929 
0.317 0.766 0.766 
0.384 1.017 1.017 
0.301 0.909 0.909 
0.533 0.514 0.514 
0.284 0.679 0.679 
0.300 0.853 0.853 
0.266 0.952 0.952 
0.300 0.689 0.689 
0.384 0.788 0.788 
0.333 1.400 1.400 
0.568 1.116 1.116 
0.367 1.258 1.258 
0.283 1.028 1.028 
0.568 0.756 0.756 
0.601 0.930 0.930 
0.383 1.083 1.083 
0.250 1.444 1.444 
0.300 0.777 0.777 
0.367 0.776 0.776 
0.434 0.842 0.842 
0.316 0.908 0.908 
0.451 0.854 0.854 
0.483 1.182 1.182 
0.284 0.875 0.875 
0.251 1.608 1.608 
0.316 1.148 1.148 
0.334 1.291 1.291 
0.367 0.733 0.733 
0.401 0.908 0.908 
0.234 0.831 0.831 
0.301 0.973 0.973 
0.517 1.072 1.072 
0.216 0.776 0.776 
0.568 0.799 0.799 
0.500 0.645 0.645 
0.400 0.963 0.963 
0.434 1.094 1.094 
0.299 0.809 0.809 
0.384 0.656 0.656 
0.584 1.554 1.554 
0.417 0.678 0.678 
0.417 0.679 0.679 
0.300 0.634 0.634 
0.400 0.799 0.799 
0.450 1.106 1.106 
0.467 0.689 0.689 
0.367 1.794 1.794 
0.351 0.985 0.985 
0.601 0.711 0.711 
0.217 1.017 1.017 
0.551 0.711 0.711 
0.568 0.810 0.810 
0.517 0.722 0.722 
0.233 1.050 1.050 
0.301 1.215 1.215 
0.334 0.798 0.798 
0.467 0.613 0.613 
0.250 0.854 0.854 
0.485 0.973 0.973 
0.251 1.181 1.181 
0.467 0.907 0.907 
0.400 0.744 0.744 
0.517 0.722 0.722 
0.484 1.367 1.367 
0.567 0.918 0.918 
0.552 0.723 0.723 
0.333 1.182 1.182 
0.484 0.744 0.744 
0.285 1.061 1.061 
0.217 1.269 1.269 
0.500 1.324 1.324 
0.401 0.996 0.996 
0.400 1.017 1.017 
0.568 0.820 0.820 
0.451 0.711 0.711 
0.450 0.865 0.865 
0.551 0.701 0.701 
0.518 0.951 0.951 
0.434 0.722 0.722 
0.283 1.072 1.072 
0.301 1.444 1.444 
0.551 0.754 0.754 
0.217 0.645 0.645 
<><><><><><><><> 
RT (mean):  0.83 
Consistency:  0.16 
Self Consistency:  0.85 
<><><><><><><><> 
End: 23-Oct-2014 09:42:18 
