<><><><><><><><> 
Begin: 23-Oct-2014 09:42:32 
Matlab version  8.2.0.701 (R2013b) 
Psychtoolbox version  3.0.11 
Subjid: s39 Run Number: 5 
<><><><><><><><> 
Columns info in data file: 
1. left indvd 2. # right indvd  
3. response (left - 1 :: right - 2) 4. RT  
<><><><><><><><> 
Columns info in (this) info file: 
1. Stimulus start time (from trial start) 2. Stimulus off-time(from stimulus start time) 
3. RT or max response duration, if no response (from stimulus start time) 
 
1.001 2.454 2.454 
0.534 0.809 0.809 
0.567 0.602 0.602 
0.250 0.581 0.581 
0.567 0.602 0.602 
0.450 0.995 0.995 
0.234 1.269 1.269 
0.317 0.635 0.635 
0.418 0.842 0.842 
0.585 0.558 0.558 
0.584 0.524 0.524 
0.266 0.623 0.623 
0.584 0.525 0.525 
0.584 0.591 0.591 
0.402 0.744 0.744 
0.517 0.656 0.656 
0.267 0.722 0.722 
0.367 0.984 0.984 
0.567 1.378 1.378 
0.517 0.624 0.624 
0.585 0.645 0.645 
0.467 0.634 0.634 
0.216 0.678 0.678 
0.534 0.875 0.875 
0.583 0.667 0.667 
0.468 0.689 0.689 
0.501 0.678 0.678 
0.501 0.515 0.515 
0.367 1.029 1.029 
0.467 0.624 0.624 
0.266 0.907 0.907 
0.484 1.598 1.598 
0.217 0.624 0.624 
0.318 0.667 0.667 
0.217 0.602 0.602 
0.233 0.974 0.974 
0.534 2.166 2.166 
0.484 0.831 0.831 
0.333 0.810 0.810 
0.584 0.667 0.667 
0.217 0.558 0.558 
0.384 0.602 0.602 
0.350 0.962 0.962 
0.517 0.931 0.931 
0.517 1.138 1.138 
0.283 0.821 0.821 
0.400 1.149 1.149 
0.384 0.558 0.558 
0.466 0.689 0.689 
0.484 0.591 0.591 
0.500 0.875 0.875 
0.317 0.711 0.711 
0.483 0.918 0.918 
0.467 1.520 1.520 
0.267 0.602 0.602 
0.250 0.940 0.940 
0.401 0.700 0.700 
0.583 0.613 0.613 
0.333 0.942 0.942 
0.433 0.875 0.875 
0.284 1.357 1.357 
0.500 0.569 0.569 
0.300 0.777 0.777 
0.400 0.536 0.536 
0.484 0.590 0.590 
0.567 0.799 0.799 
0.585 0.547 0.547 
0.417 0.723 0.723 
0.266 1.170 1.170 
0.267 0.963 0.963 
0.300 0.613 0.613 
0.533 0.624 0.624 
0.300 0.602 0.602 
0.534 0.711 0.711 
0.301 0.865 0.865 
0.567 0.722 0.722 
0.334 0.886 0.886 
0.284 0.941 0.941 
0.299 0.766 0.766 
0.451 0.821 0.821 
0.384 0.963 0.963 
0.350 0.700 0.700 
0.534 0.624 0.624 
0.434 0.865 0.865 
0.417 0.613 0.613 
0.567 0.766 0.766 
0.317 0.624 0.624 
0.500 1.071 1.071 
0.502 0.613 0.613 
0.350 0.787 0.787 
0.434 0.689 0.689 
0.234 0.788 0.788 
0.217 0.656 0.656 
0.417 0.744 0.744 
0.518 0.820 0.820 
0.584 0.821 0.821 
0.251 0.984 0.984 
0.434 0.908 0.908 
0.384 1.532 1.532 
0.200 1.084 1.084 
0.334 1.192 1.192 
0.266 1.181 1.181 
0.517 0.876 0.876 
0.333 0.832 0.832 
