<><><><><><><><> 
Begin: 23-Oct-2014 09:49:16 
0.418 0.755 0.755 
0.268 1.115 1.115 
0.450 0.634 0.634 
0.301 0.689 0.689 
0.467 0.776 0.776 
0.484 0.951 0.951 
0.501 0.931 0.931 
0.383 0.832 0.832 
0.234 1.445 1.445 
0.300 0.580 0.580 
0.568 0.930 0.930 
0.267 0.777 0.777 
0.534 0.853 0.853 
0.417 0.853 0.853 
0.601 0.548 0.548 
0.234 1.181 1.181 
0.384 0.711 0.711 
0.250 0.918 0.918 
0.585 1.171 1.171 
0.200 1.028 1.028 
0.517 0.733 0.733 
0.534 0.843 0.843 
0.550 0.995 0.995 
0.234 1.170 1.170 
0.367 0.777 0.777 
0.299 0.755 0.755 
0.518 0.700 0.700 
0.368 0.634 0.634 
0.567 0.767 0.767 
0.267 0.602 0.602 
0.300 0.941 0.941 
0.266 1.160 1.160 
0.250 0.864 0.864 
0.551 1.028 1.028 
0.433 1.094 1.094 
0.417 0.832 0.832 
0.267 0.613 0.613 
0.550 0.734 0.734 
0.451 0.908 0.908 
0.350 0.820 0.820 
0.400 1.400 1.400 
0.367 0.810 0.810 
0.234 0.831 0.831 
0.300 0.864 0.864 
0.251 1.214 1.214 
0.284 0.942 0.942 
0.300 0.864 0.864 
0.367 0.821 0.821 
0.217 0.918 0.918 
0.568 0.733 0.733 
0.585 0.668 0.668 
0.400 1.106 1.106 
0.401 1.620 1.620 
0.333 1.292 1.292 
0.566 0.985 0.985 
0.350 0.920 0.920 
0.249 0.853 0.853 
0.518 1.028 1.028 
0.350 0.854 0.854 
0.301 0.602 0.602 
0.367 0.744 0.744 
0.235 0.591 0.591 
0.250 0.580 0.580 
0.584 0.547 0.547 
0.585 0.634 0.634 
0.435 0.898 0.898 
0.233 0.821 0.821 
0.300 0.820 0.820 
0.350 0.711 0.711 
0.533 1.281 1.281 
0.201 0.678 0.678 
0.216 0.788 0.788 
0.266 0.908 0.908 
0.467 0.656 0.656 
0.501 0.941 0.941 
0.467 0.765 0.765 
0.383 0.536 0.536 
0.418 0.603 0.603 
0.317 0.536 0.536 
0.501 0.799 0.799 
0.284 0.536 0.536 
0.483 1.062 1.062 
0.283 0.777 0.777 
0.350 0.656 0.656 
0.450 0.722 0.722 
0.517 0.515 0.515 
0.234 0.645 0.645 
0.568 0.930 0.930 
0.518 0.568 0.568 
0.401 0.800 0.800 
0.383 0.689 0.689 
0.384 0.634 0.634 
0.317 0.777 0.777 
0.400 0.612 0.612 
0.400 1.039 1.039 
0.534 0.941 0.941 
0.517 0.602 0.602 
0.467 1.313 1.313 
0.350 0.733 0.733 
0.533 1.203 1.203 
0.418 0.558 0.558 
0.350 0.985 0.985 
0.583 1.017 1.017 
0.551 0.613 0.613 
0.417 0.701 0.701 
0.450 0.658 0.658 
0.434 0.963 0.963 
0.284 0.788 0.788 
0.316 1.530 1.530 
0.384 0.537 0.537 
0.300 0.689 0.689 
0.533 0.580 0.580 
0.284 0.755 0.755 
0.300 0.876 0.876 
0.283 0.525 0.525 
0.300 0.832 0.832 
0.383 0.558 0.558 
0.334 0.919 0.919 
0.567 0.668 0.668 
0.368 0.580 0.580 
0.283 0.503 0.503 
0.567 0.776 0.776 
0.601 0.962 0.962 
0.384 0.941 0.941 
0.251 0.897 0.897 
0.300 0.940 0.940 
0.368 1.105 1.105 
0.434 0.951 0.951 
0.300 0.634 0.634 
0.451 0.602 0.602 
0.484 0.722 0.722 
0.284 0.602 0.602 
0.250 0.678 0.678 
0.317 0.711 0.711 
0.334 0.775 0.775 
0.367 0.755 0.755 
0.401 1.280 1.280 
0.234 0.995 0.995 
0.301 1.039 1.039 
0.517 0.809 0.809 
0.217 0.656 0.656 
0.584 0.667 0.667 
0.501 0.918 0.918 
0.400 0.679 0.679 
0.434 0.558 0.558 
0.301 0.700 0.700 
0.384 0.832 0.832 
0.584 0.558 0.558 
0.418 0.788 0.788 
0.417 0.842 0.842 
0.300 0.722 0.722 
0.401 0.536 0.536 
0.451 0.908 0.908 
0.468 0.723 0.723 
0.367 0.777 0.777 
0.350 1.313 1.313 
0.601 0.657 0.657 
0.217 0.733 0.733 
0.551 0.700 0.700 
0.567 1.028 1.028 
0.517 0.679 0.679 
0.235 1.008 1.008 
0.301 0.689 0.689 
0.334 0.920 0.920 
0.467 0.570 0.570 
0.250 0.734 0.734 
0.484 0.985 0.985 
0.250 0.667 0.667 
0.468 0.799 0.799 
0.400 0.843 0.843 
0.518 0.853 0.853 
0.483 0.536 0.536 
0.567 0.711 0.711 
0.567 0.602 0.602 
0.334 0.831 0.831 
0.483 0.656 0.656 
0.284 1.630 1.630 
0.217 1.072 1.072 
0.501 0.732 0.732 
0.401 0.634 0.634 
0.400 0.559 0.559 
0.568 1.257 1.257 
0.450 0.907 0.907 
0.450 0.613 0.613 
0.551 0.722 0.722 
0.517 0.865 0.865 
0.434 0.646 0.646 
0.283 0.689 0.689 
0.299 0.777 0.777 
0.550 1.007 1.007 
0.217 0.995 0.995 
<><><><><><><><> 
RT (mean):  0.82 
Consistency:  0.39 
Self Consistency:  0.83 
<><><><><><><><> 
End: 23-Oct-2014 09:55:27 
